line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
220,Local,1738,Caen,,Angleterre,Exports,Amandes ; en coques,,,,,1300,livres,.15,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-195 %,,,,,,,,,,,
221,Local,1738,Caen,,Angleterre,Exports,Amidon,,,,,90,livres,.135,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,"-12,15 %",,,,,,,,,,,
222,Local,1738,Caen,,Angleterre,Exports,Airain ; en batterie,,,,,806,livres,2,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-1612,,,,,,,,,,,
223,Local,1738,Caen,,Angleterre,Exports,Armoire ; de chesne,,,,,2,en nombre,40,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-80 estimation de 80,,,,,,,,,,,
224,Local,1738,Caen,,Angleterre,Exports,Beure ; salé,,,,,620,livres,.35,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-217 %,,,,,,,,,,,
225,Local,1738,Caen,,Angleterre,Exports,Baracan,,,,,15,livres,3,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-45,,,,,,,,,,,
226,Local,1738,Caen,,Angleterre,Exports,Bois ; ouvré,,,181,,,,,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-181,,,,,,,,,,,
227,Local,1738,Caen,,Angleterre,Exports,Berceau ; d'ozier,,,,,1,en nombre,3,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-3,,,,,,,,,,,
228,Local,1738,Caen,,Angleterre,Exports,Batons ; de boix,,,,,50,en nombre,.125,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,"-6,25",,,,,,,,,,,
229,Local,1738,Caen,,Angleterre,Exports,Chataignes,,,,,500,livres,.09,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-45 %,,,,,,,,,,,
230,Local,1738,Caen,,Angleterre,Exports,Cidre,,,,,21,muids,36,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-756,,,,,,,,,,,
231,Local,1738,Caen,,Angleterre,Exports,Chandelle,,,,,110,livres,.4,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Exports_1738.csv,Archives de la CCI de Rouen Carton VIII,5,,,,,Pascal Fontaine,,-44 %,,,,,,,,,,,
