line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1763,Marseille,,Angleterre,Exports,Acier,,,91,,260,livres,.35,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
2,Local,1763,Marseille,,Angleterre,Exports,Ajamis,,,1512,,168,pièces,9,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3,Local,1763,Marseille,,Angleterre,Exports,Alun,,,6111,,30556,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,-0.2,,,,,,,,,,
4,Local,1763,Marseille,,Angleterre,Exports,Amandes,,,920,,4600,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
5,Local,1763,Marseille,,Angleterre,Exports,Amidon,,,378,,1890,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
6,Local,1763,Marseille,,Angleterre,Exports,Anis,,,656,,3280,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
7,Local,1763,Marseille,,Angleterre,Exports,Azur,,,841,,1403,livres,.6,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,-0.8,,,,,,,,,,
8,Local,1763,Marseille,,Angleterre,Exports,Bas de cotton,,,668,,2674,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,erreur de calcul (confond livres et sols),-12702,,,,,,,,,,
9,Local,1763,Marseille,,Angleterre,Exports,Bas de fil,,,3000,,600,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
10,Local,1763,Marseille,,Angleterre,Exports,Bas de laine,,,4980,,830,livres,6,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
11,Local,1763,Marseille,,Angleterre,Exports,Bas de soye,,,25200,,630,livres,40,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
12,Local,1763,Marseille,,Angleterre,Exports,Batanonis,,,240,,80,pièces,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
13,Local,1763,Marseille,,Angleterre,Exports,Bled froment,,,18900,,900,charges,21,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
14,Local,1763,Marseille,,Angleterre,Exports,Bois de campech,,,1410,,5640,livres,.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
15,Local,1763,Marseille,,Angleterre,Exports,Bois fustel,,,300,,300,livres,.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,2,,,,,Pascal Fontaine,,erreur de calcul (dizaines),270,,,,,,,,,,
16,Local,1763,Marseille,,Angleterre,Exports,Bonnets de laine,,,165,,165,douzaines,10,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,2,,,,,Pascal Fontaine,,erreur de calcul (dizaines),-1485,,,,,,,,,,
17,Local,1763,Marseille,,Angleterre,Exports,Bouchons de liege,,,1800,,600,livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
18,Local,1763,Marseille,,Angleterre,Exports,Bourdes,,,3000,,60000,livres,.05,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
19,Local,1763,Marseille,,Angleterre,Exports,Bours de laine,,,2000,,200,pièces,10,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
20,Local,1763,Marseille,,Angleterre,Exports,Bray sec,,,110,,1100,livres,.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,Archives de la CCI de Marseille - I 25,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
