line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1750,Marseille,,Angleterre,Exports,Ajamis,,,486,,54,pièces,9,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2,Local,1750,Marseille,,Angleterre,Exports,Alun,,,"521,8",,5218,livres,"0,1",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,8",,,,,,,,
3,Local,1750,Marseille,,Angleterre,Exports,Amidon,,,46,,230,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4,Local,1750,Marseille,,Angleterre,Exports,Anis,,,"1023,8",,5119,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,8",,,,,,,,
5,Local,1750,Marseille,,Angleterre,Exports,Bas de soye,,,1000,,25,livres,40,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
6,Local,1750,Marseille,,Angleterre,Exports,Batanony,,,1600,,400,pièces,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
7,Local,1750,Marseille,,Angleterre,Exports,Beurre,,,3000,,7500,livres,"0,4",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
8,Local,1750,Marseille,,Angleterre,Exports,Bois de campeche,,,135,,900,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
9,Local,1750,Marseille,,Angleterre,Exports,Bouchon de liege,,,6000,,2000,livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
10,Local,1750,Marseille,,Angleterre,Exports,Cacao,,,"1545,6",,1104,livres,"1,4",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,6",,,,,,,,
11,Local,1750,Marseille,,Angleterre,Exports,Canefice,,,60,,200,livres,"0,3",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
12,Local,1750,Marseille,,Angleterre,Exports,Canelle,,,650,,100,livres,"6,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
