line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1730,Bordeaux,,Angleterre,Exports,Eau de vie,,,263250,,4050,Bariques,65,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,ligne barrée où était indiqué le montant unitaire des droits (il est donné en 1732),,,,,,,,,,
2,Local,1730,Bordeaux,,Angleterre,Exports,Pruneaux,,,5910,,98500,Livres,.059999999,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,ligne barrée où était indiqué le montant unitaire des droits (il est donné en 1732),,,,,,,,,,
3,Local,1730,Bordeaux,,Angleterre,Exports,Peaux de chevreau apretées,,,15508,,31000,Livres,.5,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,8 erreur calcul,,,,,,,,,,
4,Local,1730,Bordeaux,,Angleterre,Exports,Sucre brut,,,4158,,23100,Livres,.18000001,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
5,Local,1730,Bordeaux,,Angleterre,Exports,Sirop de sucre,,,5700,,57,Pièces,100,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
6,Local,1730,Bordeaux,,Angleterre,Exports,Teinture préparée,,,14000,,8000,Livres,1.75,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
7,Local,1730,Bordeaux,,Angleterre,Exports,Vin de haut,,,19500,,130,Tonneaux,150,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,50 Ecus soit 150 livres,,,,,130,Tonneaux,"11,45",0,,"-1488,5 droits non marqués"
8,Local,1730,Bordeaux,,Angleterre,Exports,Vin de ville,,,867400,,4337,Tonneaux,200,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,4337,Tonneaux,"20,3583333",0,,"-88294,09 droits non marqués"
9,Local,1730,Bordeaux,,Angleterre,Exports,Vinaigre,,,31200,,312,Tonneaux,100,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,312,Tonneaux,15,0,,-4680 droits non marqués
10,Local,1730,Bordeaux,,Hollande,Exports,Chataigne,,,415,,83,Boisseaux,5,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
11,Local,1730,Bordeaux,,Hollande,Exports,Canefice,,,1152,,9600,Livres,.12,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
12,Local,1730,Bordeaux,,Hollande,Exports,Fromage d'auvergne,,,61.599998,,280,Livres,.22,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
13,Local,1730,Bordeaux,,Hollande,Exports,Gingembre,,,5112,,28400,Livres,.18000001,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
14,Local,1730,Bordeaux,,Hollande,Exports,Graine de jardin,,,410,,410,Boisseaux,1,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,,,,,,
15,Local,1730,Bordeaux,,Hollande,Exports,Graine de genievre,,,1120,,400,Boisseaux,2.8,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,,,,,,
16,Local,1730,Bordeaux,,Hollande,Exports,Galipos,,,563,,5630,Livres,.1,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,,,,,,
17,Local,1730,Bordeaux,,Hollande,Exports,Indigo,,,21490,,9300,Livres,2.3,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,100 erreur calcul,,,,,,,,,,
18,Local,1730,Bordeaux,,Hollande,Exports,Liege,,,56538,,209400,Livres,.27000001,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,,,,,,
19,Local,1730,Bordeaux,,Hollande,Exports,Mongette,,,280,,28,Boisseaux,10,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,,,,,,
20,Local,1730,Bordeaux,,Hollande,Exports,Miel,,,950,,9500,Livres,.1,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,9500,Livres,"0,0155",0,,"-147,25 droits non marqués"
21,Local,1730,Bordeaux,,Hollande,Exports,Pruneaux,,,100150.5,,1669175,Livres,.059999999,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,1669175,Livres,"0,0155",0,,"-25872,21 droits non marqués"
22,Local,1730,Bordeaux,,Hollande,Exports,Papier,,,49068,,16356,Rames,3,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,16356,Rames,"0,15",0,,"-2453,4 droits non marqués"
23,Local,1730,Bordeaux,,Hollande,Exports,Sucre terré,,,462464,,1445200,Livres,.31999999,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,,,,,,
24,Local,1730,Bordeaux,,Hollande,Exports,Sucre brut,,,561465,,3119250,Livres,.18000001,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,,,,,,
25,Local,1730,Bordeaux,,Hollande,Exports,Sirop de sucre,,,67900,,679,Pièces,100,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,,,,,,
26,Local,1730,Bordeaux,,Hollande,Exports,Terebantine,,,672,,5600,Livres,.12,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,,,,,,
27,Local,1730,Bordeaux,,Hollande,Exports,Eau de vie,,,360620,,5548,Barriques,65,sources/Local/AD33_C4386_Bordeaux_Exports_1730.csv,AD33 C4386,2,,,,,Pascal Fontaine,,,,,,,5548,Barriques,20,0,,-110960 droits non marqués
