line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
894,Local,1736,Montpellier,,La Hollande,Imports,Azur commun,,,112.5,0,150,Livres,.75,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
895,Local,1736,Montpellier,,La Hollande,Imports,Argent vif,,,300,0,50,Livres,6,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
896,Local,1736,Montpellier,,La Hollande,Imports,Bois de sandal moulu,,,665,0,1900,Livres,.34999999,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
897,Local,1736,Montpellier,,La Hollande,Imports,Bois de brezil,,,2490,0,6225,Livres,.40000001,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
898,Local,1736,Montpellier,,La Hollande,Imports,Bois de campeche,,,3180,0,21200,Livres,.15000001,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
899,Local,1736,Montpellier,,La Hollande,Imports,Bois de St Marthe,,,1593.75,0,6375,Livres,.25,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
900,Local,1736,Montpellier,,La Hollande,Imports,Canelle,,,48,0,8,Livres,6,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
901,Local,1736,Montpellier,,La Hollande,Imports,Colle de poisson,,,175,0,35,Livres,5,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
902,Local,1736,Montpellier,,La Hollande,Imports,Colle forte,,,3770,0,16925,Livres,.40000001,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,Erreur de calcul,-3000,,,,,,,,,
903,Local,1736,Montpellier,,La Hollande,Imports,Ceruze,,,720,0,2400,Livres,.30000001,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
904,Local,1736,Montpellier,,La Hollande,Imports,Cuivre en platine,,,21300,0,14200,Livres,1.5,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
905,Local,1736,Montpellier,,La Hollande,Imports,Couperose verte,,,2910,0,29100,Livres,.1,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
906,Local,1736,Montpellier,,La Hollande,Imports,Etain en bloc,,,1042.5,0,1390,Livres,.75,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
907,Local,1736,Montpellier,,La Hollande,Imports,Fromage,,,240,0,800,Livres,.30000001,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
908,Local,1736,Montpellier,,La Hollande,Imports,Fer blanc,,,690,0,6,Barrils,115,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
909,Local,1736,Montpellier,,La Hollande,Imports,Gerofle,,,72,0,9,Livres,8,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
910,Local,1736,Montpellier,,La Hollande,Imports,Garance,,,2100,0,3500,Livres,.60000002,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,75,,,,,Laura Moutou,,,0,,,,,,,,,
911,Local,1736,Montpellier,,La Hollande,Imports,Harans sor,,,9282,0,221,Barils,42,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
912,Local,1736,Montpellier,,La Hollande,Imports,Litarge,,,56.25,0,375,Livres,.15000001,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
913,Local,1736,Montpellier,,La Hollande,Imports,Muscade,,,1488,0,186,Livres,8,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
914,Local,1736,Montpellier,,La Hollande,Imports,Poivre,,,107624,0,97840,Livres,1.1,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
915,Local,1736,Montpellier,,La Hollande,Imports,Plomb en saumon,,,62640,0,313200,Livres,.2,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
916,Local,1736,Montpellier,,La Hollande,Imports,Plaques de fer,,,557.5,0,11150,Livres,.050000001,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
917,Local,1736,Montpellier,,La Hollande,Imports,Pipes a fumer,,,195,0,65,Grosses,3,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
918,Local,1736,Montpellier,,La Hollande,Imports,Saumon salé,,,5200,0,52,Barils,100,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
919,Local,1736,Montpellier,,L'Espagne,Imports,Anis vert,,,443.75,0,1775,Livres,.25,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
920,Local,1736,Montpellier,,L'Espagne,Imports,Arquifou,,,20619,0,137460,Livres,.15000001,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
921,Local,1736,Montpellier,,L'Espagne,Imports,Auf,,,15140,0,151400,Livres,.1,sources/Local/AD34_C5488_Montpellier_Imports_1736.csv,AD34 C5488,76,,,,,Laura Moutou,,,0,,,,,,,,,
