line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
902,Local,1740,Bordeaux,,Angleterre,Exports,Bray gras,,,540,,36,Barrils,15,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
903,Local,1740,Bordeaux,,Angleterre,Exports,Caffé des Isles,,,1540,,2800,Livres,.55000001,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
904,Local,1740,Bordeaux,,Angleterre,Exports,Eau de vie,,,9130,,83,Barriques,110,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,83,Barriques,20,0,,-1660 droits non indiqués
905,Local,1740,Bordeaux,,Angleterre,Exports,Indigo,,,68757.5,,19645,Livres,3.5,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
906,Local,1740,Bordeaux,,Angleterre,Exports,Pruneaux,,,8550,,57000,Livres,.15000001,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,57000,Livres,"0,0155",0,,"-883,5 Droits non indiqués"
907,Local,1740,Bordeaux,,Angleterre,Exports,Vin de ville,,,606450,,2021.5,Tonneaux,300,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,"2021,5",Tonneaux,"20,3583333",0,,"-41154,37 droits non indiqués"
908,Local,1740,Bordeaux,,Angleterre,Exports,Vin de haut,,,9360,,78,Tonneaux,120,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,78,Tonneaux,"11,45",0,,"-893,1 droits non indiqués"
909,Local,1740,Bordeaux,,Angleterre,Exports,Vinaigre,,,12600,,126,Tonneaux,100,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,126,Tonneaux,15,0,,-1890 droits non indiqués
910,Local,1740,Bordeaux,,Hollande,Exports,Bouchons de liege,,,90,,10000,En nombre,.0089999996,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
911,Local,1740,Bordeaux,,Hollande,Exports,Confitures,,,50,,50,Livres,1,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
912,Local,1740,Bordeaux,,Hollande,Exports,Caffé des Isles,,,539921.25,,981675,Livres,.55000001,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
913,Local,1740,Bordeaux,,Hollande,Exports,Chataignes,,,5300,,1325,Boisseaux,4,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
914,Local,1740,Bordeaux,,Hollande,Exports,Coton en laine,,,1920,,2400,Livres,.80000001,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,"-190080 erreur de marquage, il manque le pourcentage",,,,,,,,,,
915,Local,1740,Bordeaux,,Hollande,Exports,Eau de vie,,,249480,,2268,Barriques,110,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,2268,Barriques,20,0,,-45360 Droits non indiqués
916,Local,1740,Bordeaux,,Hollande,Exports,Eau de la Reine d'hongrie,,,250,,1000,Fiolles,.25,sources/Local/AD33_C4386_Bordeaux_Exports_1740.csv,AD33 C4386,1,,,,,Pascal Fontaine,,,,,,,,,,,,
