line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
6824,Local,1765,Bayonne,,Allemagne,Exports,Eau de vie,,,12350,,65,pipes,190,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6825,Local,1765,Bayonne,,Allemagne,Exports,Vin de France,,,10080,,42,tonneaux,240,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6826,Local,1765,Bayonne,,Angleterre,Exports,Bled froment,,,4330,,43300,livres,.1,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6827,Local,1765,Bayonne,,Angleterre,Exports,Eau de vie,,,26410,,139,pipes,190,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6828,Local,1765,Bayonne,,Angleterre,Exports,Farine,,,27362.5,,109450,livres,.25,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6829,Local,1765,Bayonne,,Angleterre,Exports,Graine de lin,,,12392,,3098,conques,4,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6830,Local,1765,Bayonne,,Angleterre,Exports,Indigo,,,152100,,23400,livres,6.5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6831,Local,1765,Bayonne,,Angleterre,Exports,Jambon,,,119,,340,livres,.34999999,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6832,Local,1765,Bayonne,,Angleterre,Exports,Vin de France,,,120,,2,bariques,60,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6833,Local,1765,Bayonne,,Espagne,Exports,Agneaux,,,39,,26,en nombre,1.5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
