line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1429,Local,1738,Rouen,,Angleterre,Imports,Avoine,,,,0,17,muids,105,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1430,Local,1738,Rouen,,Angleterre,Imports,Avoine,,,,0,11,setiers,9,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1431,Local,1738,Rouen,,Angleterre,Imports,Avoine,,,,0,190,boisseaux,4.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1432,Local,1738,Rouen,,Angleterre,Imports,Ancre ; de fer,,,,0,3700,livres,.23,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1433,Local,1738,Rouen,,Angleterre,Imports,Beuf ; salé,,,,0,12320.5,barils,20,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1434,Local,1738,Rouen,,Angleterre,Imports,Bled ; froment,,,,0,2161.5,muids,240,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1435,Local,1738,Rouen,,Angleterre,Imports,Bled ; froment,,,,0,671.5,setiers,20,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1436,Local,1738,Rouen,,Angleterre,Imports,Bled ; froment,,,,0,68042,boisseaux,2.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1437,Local,1738,Rouen,,Angleterre,Imports,Bled ; seigle,,,,0,23,muids,168,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1438,Local,1738,Rouen,,Angleterre,Imports,Bled ; seigle,,,,0,4,setiers,14,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1439,Local,1738,Rouen,,Angleterre,Imports,Biscuits ; de mer,,,,0,500,livres,.09,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1440,Local,1738,Rouen,,Angleterre,Imports,Beure ; salé,,,,0,502227,livres,.27,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1441,Local,1738,Rouen,,Angleterre,Imports,Beure ; salé,,,,0,300,barils,27,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,par barils de 100 livres,,,,,,,,,,,
1442,Local,1738,Rouen,,Angleterre,Imports,Brun ; rouge,,,,0,2840,livres,.1,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1443,Local,1738,Rouen,,Angleterre,Imports,Bijouterie,,,400,0,,,,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1444,Local,1738,Rouen,,Angleterre,Imports,Bouteilles ; de verre,,,,0,419,livres,.2,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1445,Local,1738,Rouen,,Angleterre,Imports,Boulets ; de canon ; Boulets ; de canon de 4 livres,,,,0,400,en nombre,.4,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1446,Local,1738,Rouen,,Angleterre,Imports,Boulets ; de canon ; Boulets ; de canon de 4 livres,,,,0,6000,livres,.1,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1447,Local,1738,Rouen,,Angleterre,Imports,Bois ; de gayac,,,,0,550,livres,.08,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1448,Local,1738,Rouen,,Angleterre,Imports,Bois ; d'ébenne,,,,0,60,livres,.6,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1449,Local,1738,Rouen,,Angleterre,Imports,Chevaux,,,,0,2,en nombre,200,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1450,Local,1738,Rouen,,Angleterre,Imports,Chair ; salée,,,,0,50,livres,.25,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1451,Local,1738,Rouen,,Angleterre,Imports,Champignons ; marinés,,,,0,24,bouteilles,3.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,40,,,,,Pascal Fontaine,,,,,,,,,,,,,
1452,Local,1738,Rouen,,Angleterre,Imports,Cidre,,,,0,1.25,muids,40,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,41,,,,,Pascal Fontaine,,,,,,,,,,,,,
1453,Local,1738,Rouen,,Angleterre,Imports,Cire ; jaune,,,,0,6147,livres,1.45,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,41,,,,,Pascal Fontaine,,,,,,,,,,,,,
1454,Local,1738,Rouen,,Angleterre,Imports,Chandelle,,,,0,80710,livres,.33,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1738.csv,Archives de la CCI de Rouen Carton VIII,41,,,,,Pascal Fontaine,,,,,,,,,,,,,
