line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1765,Marseille,,Angleterre,Exports,Ajamis,,,450,,50,pièces,9,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2,Local,1765,Marseille,,Angleterre,Exports,Alun,,,1120,,3735,livres,"0,3",sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
3,Local,1765,Marseille,,Angleterre,Exports,Amidon,,,556,,2780,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4,Local,1765,Marseille,,Angleterre,Exports,Anis,,,250,,1000,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,erreur de calcul,50,,,,,,,,
5,Local,1765,Marseille,,Angleterre,Exports,Bas de laine,,,1500,,250,livres,6,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,
6,Local,1765,Marseille,,Angleterre,Exports,Briques,,,80,,200,en nombre,"0,02",sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,a confondu livre et sols,76,,,,,,,,
7,Local,1765,Marseille,,Angleterre,Exports,Blés froment,,,63125,,2525,charges,25,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,
8,Local,1765,Marseille,,Angleterre,Exports,Bois de faux,,,235,,157,pièces,"1,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
9,Local,1765,Marseille,,Angleterre,Exports,Bouchons de liege,,,1800,,600,livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,
10,Local,1765,Marseille,,Angleterre,Exports,Bray sec,,,300,,3000,livres,"0,1",sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,
11,Local,1765,Marseille,,Angleterre,Exports,Brun rouge,,,37,,759,livres,"0,05",sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,"-0,95",,,,,,,,
12,Local,1765,Marseille,,Angleterre,Exports,Cacao,,,579,,579,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,
13,Local,1765,Marseille,,Angleterre,Exports,Café,,,7395,,9860,livres,"0,75",sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,
14,Local,1765,Marseille,,Angleterre,Exports,Capres,,,180,,600,livres,"0,3",sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,Archives de la CCI de Marseille - I 25,1,,,,,Pascal Fontaine,,,0,,,,,,,,
