line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1754,Bordeaux,,Angleterre,Exports,Cacao,,,724.5,,1610,Livres,.45,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,,,,
2,Local,1754,Bordeaux,,Angleterre,Exports,Caffé,,,19269,,21410,Livres,.9,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,,,,
3,Local,1754,Bordeaux,,Angleterre,Exports,Eau de vie,,,227600,,2276,Barriques,100,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,"erreur d'unité dans la source, il s'agit de barriques et non pas de livres",0,,,,,,,20,,,
4,Local,1754,Bordeaux,,Angleterre,Exports,Indigo,,,269150,,38450,Livres,7,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,,,,
5,Local,1754,Bordeaux,,Angleterre,Exports,Pruneaux,,,11550,,66000,Livres,.18,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,,,,
6,Local,1754,Bordeaux,,Angleterre,Exports,Rocou,,,192.5,,385,Livres,.5,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,,,,
7,Local,1754,Bordeaux,,Angleterre,Exports,Sucre blanc,,,413,,1180,Livres,.35,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,,,,
8,Local,1754,Bordeaux,,Angleterre,Exports,Sucre brun,,,74463.60000000001,,258212,Livres,.3,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,erreur de calcul,-3000,,,,,,,,,,
9,Local,1754,Bordeaux,,Angleterre,Exports,Sucre en pain,,,69779.25,,93039,Livres,.75,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,,,,
10,Local,1754,Bordeaux,,Angleterre,Exports,Vin de haut,,,92800,,232,Tonneaux,400,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,"11,45",,,
11,Local,1754,Bordeaux,,Angleterre,Exports,Vin de haut,,,15750,,52.5,Tonneaux,300,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,"11,45",,,
12,Local,1754,Bordeaux,,Angleterre,Exports,Vin de haut,,,5350,,26.75,Tonneaux,200,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,1,,,,,Demba,,,0,,,,,,,"11,45",,,
13,Local,1754,Bordeaux,,Angleterre,Exports,Vin de ville,,,324000,,216,Tonneaux,1500,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,2,,,,,Demba,,,0,,,,,,,"20,3583333333",,,
14,Local,1754,Bordeaux,,Angleterre,Exports,Vin de ville,,,288000,,240,Tonneaux,1200,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,2,,,,,Demba,,,0,,,,,,,"20,3583333333",,,
15,Local,1754,Bordeaux,,Angleterre,Exports,Vin de ville,,,957000,,957.75,Tonneaux,1000,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,2,,,,,Demba,,erreur de calcul / oubli de prendre en compte le tonneau non entier,-750,,,,,,,"20,3583333333",,,
16,Local,1754,Bordeaux,,Angleterre,Exports,Vin de ville,,,1759200,,2199.25,Tonneaux,800,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,2,,,,,Demba,,erreur de calcul / oubli de prendre en compte le tonneau non entier,-200,,,,,,,"20,3583333333",,,
17,Local,1754,Bordeaux,,Angleterre,Exports,Vin de ville,,,879600,,1466.75,Tonneaux,600,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,2,,,,,Demba,,erreur de calcul / oubli de prendre en compte le tonneau non entier,-450,,,,,,,"20,3583333333",,,
18,Local,1754,Bordeaux,,Angleterre,Exports,Vin de ville,,,501200,,1253.25,Tonneaux,400,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,2,,,,,Demba,,erreur de calcul / oubli de prendre en compte le tonneau non entier,-100,,,,,,,"20,3583333333",,,
19,Local,1754,Bordeaux,,Angleterre,Exports,Vinaigre,,,116600,,583,Tonneaux,200,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,2,,,,,Demba,,,0,,,,,,,15,,,
20,Local,1754,Bordeaux,,Danemark,Exports,Cacao,,,912.75,,2028,Livres,.45,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,2,,,,,Demba,,erreur de calcul,.15,,,,,,,,,,
21,Local,1754,Bordeaux,,Danemark,Exports,Caffé,,,117356,,130396,Livres,.9,sources/Local/AD33_C4386_Bordeaux_Exports_1754.csv,AD33 C4386,2,,,,,Demba,,erreur de calcul,-.4,,,,,,,,,,
