line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1743,Marseille,,Pour la Hollande,Exports,Agaric,,,660,,330,Livres,2,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
2,Local,1743,Marseille,,Pour la Hollande,Exports,Aloës,,,313,,313,Livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
3,Local,1743,Marseille,,Pour la Hollande,Exports,Alun,,,82,,550,Livres,.15000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,.5,,,,,,,,,
4,Local,1743,Marseille,,Pour la Hollande,Exports,Amandes cassées,,,32862,,131450,Livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,Prix modifié expost mais pas le total,-6572,,,,,,,,,
5,Local,1743,Marseille,,Pour la Hollande,Exports,Anchois,,,35691,,71382,Livres,.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
6,Local,1743,Marseille,,Pour la Hollande,Exports,Assa fetida,,,450,,300,Livres,1.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
7,Local,1743,Marseille,,Pour la Hollande,Exports,Bois d'olivier pelé,,,911,,10125,Livres,.090000004,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,.25,,,,,,,,,
8,Local,1743,Marseille,,Pour la Hollande,Exports,Cacao,,,145,,104,Livres,1.4,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,.60000002,,,,,,,,,
9,Local,1743,Marseille,,Pour la Hollande,Exports,Caffe de l'amerique,,,96,,160,Livres,.60000002,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
10,Local,1743,Marseille,,Pour la Hollande,Exports,Cantarides,,,1740,,435,Livres,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,"erreur dans la source, confusion entre livres et sous",0,,,,,,,,,
