line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
785,Local,1760,Rennes,,Angleterre,Imports,Arsenic,,,0,0,416,livres,0.2,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
786,Local,1760,Rennes,,Angleterre,Imports,Argent ; vif,,,0,0,158,livres,4.5,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
787,Local,1760,Rennes,,Angleterre,Imports,Biere,,,0,0,95,bariques,22,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
788,Local,1760,Rennes,,Angleterre,Imports,Blanc ; d'Espagne,,,0,0,13680,livres,0.025,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
789,Local,1760,Rennes,,Angleterre,Imports,Bois ; de violette,,,0,0,369,livres,0.2,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
790,Local,1760,Rennes,,Angleterre,Imports,Caffé,,,0,0,6253,livres,0.6,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
791,Local,1760,Rennes,,Angleterre,Imports,Ceruse,,,0,0,3034,livres,0.15,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
792,Local,1760,Rennes,,Angleterre,Imports,Chair ; salée,,,200,0,,,,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
793,Local,1760,Rennes,,Angleterre,Imports,Charbon de terre,,,0,0,220,tonneaux,30,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
794,Local,1760,Rennes,,Angleterre,Imports,Coton ; en laine,,,0,0,16008,livres,1.1,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
795,Local,1760,Rennes,,Angleterre,Imports,Couperose,,,0,0,888,livres,0.075,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
796,Local,1760,Rennes,,Angleterre,Imports,Eau de vie,,,0,0,94,veltes,2,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0 58 livres les 29 ou 40 sous,0,,,,,,,,
797,Local,1760,Rennes,,Angleterre,Imports,Email,,,0,0,4,livres,1.05,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
798,Local,1760,Rennes,,Angleterre,Imports,Fer ; en feuillard,,,0,0,20,paquets,0.15,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
799,Local,1760,Rennes,,Angleterre,Imports,Gomme ; arabique,,,0,0,211,livres,1,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
800,Local,1760,Rennes,,Angleterre,Imports,Gomme ; gutte,,,0,0,10,livres,4,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
801,Local,1760,Rennes,,Angleterre,Imports,Graine ; d'Avignon,,,0,0,139,livres,0.15,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
802,Local,1760,Rennes,,Angleterre,Imports,Houblon,,,0,0,8275,livres,0.1,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
803,Local,1760,Rennes,,Angleterre,Imports,Litarge,,,0,0,2035,livres,0.2,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,2,,,,,Pascal Fontaine,,0,0,,,,,,,,
804,Local,1760,Rennes,,Angleterre,Imports,Mine ; de plomb,,,0,0,4750,livres,0.225,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,2,,,,,Pascal Fontaine,,0,0,,,,,,,,
805,Local,1760,Rennes,,Angleterre,Imports,Ocre ; jaune,,,0,0,1562,livres,0.0166667,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,2,,,,,Pascal Fontaine,,0,0,,,,,,,,
806,Local,1760,Rennes,,Angleterre,Imports,Or et argent ; faux,,,42,0,,,,sources/Local/AD44_C716_Rennes_Imports_1760.csv,AD44 C716,2,,,,,Pascal Fontaine,,0,0,,,,,,,,
