line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
256,Local,1758,Marseille,,Espagne,Exports,velours,,,21000,,525,livres,40,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
257,Local,1758,Marseille,,Espagne,Exports,verdet,,,22753,,28442,livres,0.8,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.600000000002183,,,,,,,,,
258,Local,1758,Marseille,,Espagne,Exports,Vermichel,,,404,,2021,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.200000000000045,,,,,,,,,
259,Local,1758,Marseille,,Espagne,Exports,verres a boire,,,1150,,1150,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
260,Local,1758,Marseille,,Espagne,Exports,verres cristalins,,,937,,750,livres,1.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
261,Local,1758,Marseille,,Espagne,Exports,Vin muscat,,,2772,,77,millerolles,36,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
262,Local,1758,Marseille,,Espagne,Exports,Vin rouge,,,14504,,1813,millerolles,8,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
263,Local,1758,Marseille,,Espagne,Exports,vitriol,,,700,,1400,livres,0.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
264,Local,1758,Marseille,,Pour Geneve,Exports,Amandes,,,735,,3675,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
265,Local,1758,Marseille,,Pour Geneve,Exports,artichaux frais,,,9,,60,livres,0.15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
266,Local,1758,Marseille,,Pour Geneve,Exports,bazannes tannées,,,315,,420,livres,0.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
267,Local,1758,Marseille,,Pour Geneve,Exports,Boettes de Bergamottes,,,880,,110,livres,8,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
268,Local,1758,Marseille,,Pour Geneve,Exports,Capres,,,72,,240,livres,0.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
269,Local,1758,Marseille,,Pour Geneve,Exports,Citrons,,,45,,900,livres,0.05,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
270,Local,1758,Marseille,,Pour Geneve,Exports,Eau de Pin,,,217,,870,livres,0.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
271,Local,1758,Marseille,,Pour Geneve,Exports,fayance,,,145,,290,livres,0.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
272,Local,1758,Marseille,,Pour Geneve,Exports,figues,,,349,,3490,livres,0.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
273,Local,1758,Marseille,,Pour Geneve,Exports,graine de Luzerne,,,126,,420,livres,0.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
274,Local,1758,Marseille,,Pour Geneve,Exports,huile de noix,,,697,,2790,livres,0.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
275,Local,1758,Marseille,,Pour Geneve,Exports,huile d'olive,,,14574,,36435,livres,0.4,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
276,Local,1758,Marseille,,Pour Geneve,Exports,olives,,,3,,20,livres,0.15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
277,Local,1758,Marseille,,Pour Geneve,Exports,oranges,,,126,,2520,livres,0.05,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
278,Local,1758,Marseille,,Pour Geneve,Exports,Peaux de Mouton,,,60,,40,livres,1.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
279,Local,1758,Marseille,,Pour Geneve,Exports,pruneaux,,,84,,420,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
280,Local,1758,Marseille,,Pour Geneve,Exports,raisins secs,,,468,,2340,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
281,Local,1758,Marseille,,Pour Geneve,Exports,sardines salées,,,10,,20,livres,0.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
282,Local,1758,Marseille,,Pour Geneve,Exports,savon,,,7195,,23985,livres,0.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
283,Local,1758,Marseille,,Pour Geneve,Exports,thon mariné,,,37,,30,livres,1.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
284,Local,1758,Marseille,,Pour Geneve,Exports,truffes,,,510,,170,livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
285,Local,1758,Marseille,,Pour Geneve,Exports,vin rouge,,,6,,125,livres,0.05,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.25,,,,,,,,,
286,Local,1758,Marseille,,Pour Hollande,Exports,aloes,,,405,,135,livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
287,Local,1758,Marseille,,Pour Hollande,Exports,amendes,,,20154,,100772,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.400000000001455,,,,,,,,,
288,Local,1758,Marseille,,Pour Hollande,Exports,anis,,,376,,1881,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.200000000000045,,,,,,,,,
289,Local,1758,Marseille,,Pour Hollande,Exports,antimoine,,,92,,617,livres,0.15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.549999999999997,,,,,,,,,
290,Local,1758,Marseille,,Pour Hollande,Exports,aristoloches,,,520,,2600,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
291,Local,1758,Marseille,,Pour Hollande,Exports,caffé,,,1129,,753,livres,1.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
292,Local,1758,Marseille,,Pour Hollande,Exports,Capres,,,4926,,16423,livres,0.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.899999999999636,,,,,,,,,
293,Local,1758,Marseille,,Pour Hollande,Exports,chapeaux poil et laine,,,20400,,340,douzaines,60,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
294,Local,1758,Marseille,,Pour Hollande,Exports,Citrons,,,225,,15,milliers,15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
295,Local,1758,Marseille,,Pour Hollande,Exports,Conterie,,,17180,,17180,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
296,Local,1758,Marseille,,Pour Hollande,Exports,Coquillage,,,62,,250,livres,0.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
297,Local,1758,Marseille,,Pour Hollande,Exports,Coton file,,,8602,,7820,livres,1.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
298,Local,1758,Marseille,,Pour Hollande,Exports,Coton en laine,,,785,,1570,livres,0.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
299,Local,1758,Marseille,,Pour Hollande,Exports,Creme de tartre,,,450,,1500,livres,0.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
300,Local,1758,Marseille,,Pour Hollande,Exports,Cumin,,,2458,,12290,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
301,Local,1758,Marseille,,Pour Hollande,Exports,Drogueries,,,14935,,14935,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
302,Local,1758,Marseille,,Pour Hollande,Exports,Eau de melice,,,285,,190,livres,1.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,6,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
303,Local,1758,Marseille,,Pour Hollande,Exports,Eau de la Reine d'Hongrie,,,356,,475,livres,0.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.25,,,,,,,,,
304,Local,1758,Marseille,,Pour Hollande,Exports,Eau de vie,,,5002,,25012,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.400000000000546,,,,,,,,,
305,Local,1758,Marseille,,Pour Hollande,Exports,Eponges,,,339,,339,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
306,Local,1758,Marseille,,Pour Hollande,Exports,étain ouvré,,,750,,600,livres,1.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
307,Local,1758,Marseille,,Pour Hollande,Exports,fayance,,,85,,170,livres,0.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
308,Local,1758,Marseille,,Pour Hollande,Exports,Galles,,,33548,,44731,livres,0.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.25,,,,,,,,,
309,Local,1758,Marseille,,Pour Hollande,Exports,Gomme arabique,,,1965,,1965,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
310,Local,1758,Marseille,,Pour Hollande,Exports,Graine d'Avignon,,,1055,,4220,livres,0.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
311,Local,1758,Marseille,,Pour Hollande,Exports,Graine de lin,,,5499,,54993,livres,0.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.300000000000182,,,,,,,,,
312,Local,1758,Marseille,,Pour Hollande,Exports,Huile d'ollive,,,49341,,123354,livres,0.4,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.600000000005821,,,,,,,,,
313,Local,1758,Marseille,,Pour Hollande,Exports,Jus de Reglisse,,,8477,,24221,livres,0.35,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.350000000000364,,,,,,,,,
314,Local,1758,Marseille,,Pour Hollande,Exports,Legumes,,,85,,850,livres,0.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
315,Local,1758,Marseille,,Pour Hollande,Exports,Librairie,,,1900,,950,livres,2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
316,Local,1758,Marseille,,Pour Hollande,Exports,liege,,,265,,1770,livres,0.15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
317,Local,1758,Marseille,,Pour Hollande,Exports,Liqueurs,,,975,,1300,livres,0.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
318,Local,1758,Marseille,,Pour Hollande,Exports,Manne,,,3697,,2113,livres,1.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.75,,,,,,,,,
319,Local,1758,Marseille,,Pour Hollande,Exports,Mercerie,,,54096,,15456,livres,3.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
320,Local,1758,Marseille,,Pour Hollande,Exports,Miel,,,15,,105,livres,0.15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.75,,,,,,,,,
321,Local,1758,Marseille,,Pour Hollande,Exports,Olives,,,655,,4370,livres,0.15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
322,Local,1758,Marseille,,Pour Hollande,Exports,Oranges,,,150,,10,milliers,15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
323,Local,1758,Marseille,,Pour Hollande,Exports,orpiment,,,170,,340,livres,0.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
324,Local,1758,Marseille,,Pour Hollande,Exports,Papier blanc,,,360,,60,rames,6,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
325,Local,1758,Marseille,,Pour Hollande,Exports,Poisson salé,,,5296,,21186,livres,0.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
326,Local,1758,Marseille,,Pour Hollande,Exports,Pommade,,,592,,395,livres,1.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.5,,,,,,,,,
327,Local,1758,Marseille,,Pour Hollande,Exports,Pruneaux,,,20594,,102974,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.80000000000291,,,,,,,,,
328,Local,1758,Marseille,,Pour Hollande,Exports,raisin sec,,,44003,,220018,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.600000000005821,,,,,,,,,
329,Local,1758,Marseille,,Pour Hollande,Exports,Saffran,,,375,,25,livres,15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
330,Local,1758,Marseille,,Pour Hollande,Exports,saffranon,,,21554,,33160,livres,0.65,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
331,Local,1758,Marseille,,Pour Hollande,Exports,Saucissons,,,250,,200,livres,1.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
332,Local,1758,Marseille,,Pour Hollande,Exports,Savon marbré,,,210849,,702830,livres,0.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
333,Local,1758,Marseille,,Pour Hollande,Exports,savonettes,,,1899,,1899,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
334,Local,1758,Marseille,,Pour Hollande,Exports,sené,,,234,,156,livres,1.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
335,Local,1758,Marseille,,Pour Hollande,Exports,Sirop de Capilaire,,,400,,400,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
336,Local,1758,Marseille,,Pour Hollande,Exports,Souliers,,,4200,,100,douzaines,42,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
337,Local,1758,Marseille,,Pour Hollande,Exports,soye apretée,,,94140,,4707,livres,20,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
338,Local,1758,Marseille,,Pour Hollande,Exports,storax,,,1338,,446,livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
339,Local,1758,Marseille,,Pour Hollande,Exports,Sumac,,,509,,7283,livres,0.07,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.810000000000059,,,,,,,,,
340,Local,1758,Marseille,,Pour Hollande,Exports,Tartre,,,6715,,27980,livres,0.24,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.199999999999818,,,,,,,,,
341,Local,1758,Marseille,,Pour Hollande,Exports,Terebenthine,,,600,,2000,livres,0.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
342,Local,1758,Marseille,,Pour Hollande,Exports,thé,,,1680,,420,livres,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
343,Local,1758,Marseille,,Pour Hollande,Exports,Toile diverses,,,6800,,1700,livres,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
344,Local,1758,Marseille,,Pour Hollande,Exports,Toile piquée de Mars,,,270,,18,pièces,15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
345,Local,1758,Marseille,,Pour Hollande,Exports,Toile piquée de Mars,,,800,,80,livres,10,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
346,Local,1758,Marseille,,Pour Hollande,Exports,verdet,,,10571,,13214,livres,0.8,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.200000000000728,,,,,,,,,
347,Local,1758,Marseille,,Pour Hollande,Exports,Vin muscat,,,684,,19,millerolles,36,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
348,Local,1758,Marseille,,Pour Hollande,Exports,Vin Rouge,,,80,,10,millerolles,8,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
349,Local,1758,Marseille,,Pour l'Italie,Exports,ajamis,,,30717,,3413,pièces,9,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
350,Local,1758,Marseille,,Pour l'Italie,Exports,amends,,,37861,,189306,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1758.csv,Archives de la CCI de Marseille - I 33,7,,,,,Marion Merville & Jules Oudot,,,-0.200000000004366,,,,,,,,,
