line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1729,Bordeaux,,Angleterre,Imports,Beuf sallé,,,118932,,5406,Barils,22,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
2,Local,1729,Bordeaux,,Angleterre,Imports,Beurre salé,,,371980,,1328500,Livres,.28,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
3,Local,1729,Bordeaux,,Angleterre,Imports,Farine,,,14160,,1180,Boisseaux,12,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
4,Local,1729,Bordeaux,,Angleterre,Imports,Fromage,,,6260,,31325,Livres,.2,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,erreur de calcul,-5,,,,,,,,,
5,Local,1729,Bordeaux,,Angleterre,Imports,Muscade,,,904,,113,Livres,8,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
6,Local,1729,Bordeaux,,Angleterre,Imports,Saumon salé,,,6900,,138,Barils,50,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
7,Local,1729,Bordeaux,,Angleterre,Imports,Thé,,,180,,30,Livres,6,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
8,Local,1729,Bordeaux,,Angleterre,Imports,Bourre de bouef,,,84,,1050,Livres,.079999998,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
9,Local,1729,Bordeaux,,Angleterre,Imports,Bouteilles de verre,,,6916,,4776,Nombre,.23,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,erreur de prix dans la source,-5817.52,,,,,,,,,
10,Local,1729,Bordeaux,,Angleterre,Imports,Barriques vuides,,,277,,277,Nombre,1,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
11,Local,1729,Bordeaux,,Angleterre,Imports,Cheval,,,100,,1,Estimé,100,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
12,Local,1729,Bordeaux,,Angleterre,Imports,Cuirs de Beuf en poil,,,5225,,1047,Nombre,5,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,erreur de calcul,-10,,,,,,,,,
13,Local,1729,Bordeaux,,Angleterre,Imports,Cuirs de Beuf en poil,,,4832,,30200,Livres,.16,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
14,Local,1729,Bordeaux,,Angleterre,Imports,Cire jaune,,,1495,,1150,Livres,1.3,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
15,Local,1729,Bordeaux,,Angleterre,Imports,Chandelle,,,11145,,34700,Livres,.34999999,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,1,,,,,Demba,,erreur de calcul,-1000,,,,,,,,,
16,Local,1729,Bordeaux,,Angleterre,Imports,Charbon de terre,,,29000,,145,Tonneaux,200,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
17,Local,1729,Bordeaux,,Angleterre,Imports,Carreaux de terre,,,60,,600,Nombre,.1,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
18,Local,1729,Bordeaux,,Angleterre,Imports,Etain en bloc,,,2700,,3000,Livres,.89999998,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
19,Local,1729,Bordeaux,,Angleterre,Imports,Fer en barre,,,161.25,,1075,Livres,.15000001,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
20,Local,1729,Bordeaux,,Angleterre,Imports,Huile de poisson,,,1565,,7825,Livres,.2,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
21,Local,1729,Bordeaux,,Angleterre,Imports,Laine filée,,,2100,,1050,Livres,2,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
22,Local,1729,Bordeaux,,Angleterre,Imports,Laine peignée,,,9639,,11340,Livres,.85000002,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
23,Local,1729,Bordeaux,,Angleterre,Imports,Laine en crin,,,17442,,20520,Livres,.85000002,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
24,Local,1729,Bordeaux,,Angleterre,Imports,Mercerie commune,,,1036,,518,Livres,2,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
25,Local,1729,Bordeaux,,Angleterre,Imports,Meulles a faure,,,45,,30,Nombre,1.5,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
26,Local,1729,Bordeaux,,Angleterre,Imports,Plomb en saumon,,,4086,,22700,Livres,.18000001,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
27,Local,1729,Bordeaux,,Angleterre,Imports,Plomb en grenaille,,,1165.08,,6130,Livres,.19,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,erreur de calcul,.38,,,,,,,,,
28,Local,1729,Bordeaux,,Angleterre,Imports,Planches à sapin de 18 pieds,,,60,,30,Nombre,2,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
29,Local,1729,Bordeaux,,Angleterre,Imports,Suif,,,138376,,432425,Livres,.31999999,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
30,Local,1729,Bordeaux,,Angleterre,Imports,Tabac de virginie,,,55000,,100000,Livres,.55000001,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
31,Local,1729,Bordeaux,,Hollande,Imports,Bled froment,,,176408,,22051,Boisseaux,8,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
32,Local,1729,Bordeaux,,Hollande,Imports,Bled seigle,,,12000,,2400,Boisseaux,5,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
33,Local,1729,Bordeaux,,Hollande,Imports,Beurre,,,63800,,7975,Livres,.28,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,erreur de calcul,61567,,,,,,,,,
34,Local,1729,Bordeaux,,Hollande,Imports,Bierre,,,9080,,454,Barriques,20,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
35,Local,1729,Bordeaux,,Hollande,Imports,Canelle,,,10280,,1870,Livres,5.5,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,erreur de calcul,-5,,,,,,,,,
36,Local,1729,Bordeaux,,Hollande,Imports,Fromage,,,6435.2002,,33676,Livres,.2,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,erreur de calcul,-300,,,,,,,,,
37,Local,1729,Bordeaux,,Hollande,Imports,Geroffe,,,148144,,18518,Livres,8,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
38,Local,1729,Bordeaux,,Hollande,Imports,Jambon,,,45,,150,Livres,.30000001,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
39,Local,1729,Bordeaux,,Hollande,Imports,Harans blancs,,,5760,,192,Barils,30,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
40,Local,1729,Bordeaux,,Hollande,Imports,Harans sors,,,180,,6,Barils,30,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
41,Local,1729,Bordeaux,,Hollande,Imports,Mougette,,,6300,,1050,Boisseaux,6,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
42,Local,1729,Bordeaux,,Hollande,Imports,Morue seche,,,2400,,200,Livres,.22,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,erreur de calcul,2356,,,,,,,,,
43,Local,1729,Bordeaux,,Hollande,Imports,Muscade,,,46592,,5824,Livres,8,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
44,Local,1729,Bordeaux,,Hollande,Imports,Oranges aigres,,,35,,10,Milliers,3.5,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
45,Local,1729,Bordeaux,,Hollande,Imports,Pois secs,,,5776,,608,Boisseaux,9.5,sources/Local/AD33_C4389_Bordeaux_Imports_1729.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,,
