line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
14075,Local,1775,La Rochelle,,Allemagne,Imports,Plomb en saumon,,,"64361,25",0,286050,livres,"0,225",sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,prix divisé par cent,0,,,,,,,,
14076,Local,1775,La Rochelle,,Angleterre,Imports,Beuf Salé,,,39420,0,876,barils,45,sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,,0,,,,,,,,
14077,Local,1775,La Rochelle,,Angleterre,Imports,Beuf Salé,,,180375,0,721500,livres,"0,25",sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,,0,,,,,,,,
14078,Local,1775,La Rochelle,,Angleterre,Imports,Beuf Salé,,,1200,0,20,tierçons,60,sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,,0,,,,,,,,
14079,Local,1775,La Rochelle,,Angleterre,Imports,Beurre,,,20865,0,214,barils,"97,5",sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,,0,,,,,,,,
14080,Local,1775,La Rochelle,,Angleterre,Imports,Beurre,,,239817,0,399695,livres,"0,6",sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,,0,,,,,,,,
14081,Local,1775,La Rochelle,,Angleterre,Imports,Bois ; a teindre,,,19842,0,66140,livres,"0,3",sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,,0,,,,,,,,
14082,Local,1775,La Rochelle,,Angleterre,Imports,Chandelle,,,"863,5",0,1570,livres,"0,55",sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,,0,,,,,,,,
14083,Local,1775,La Rochelle,,Angleterre,Imports,Charbon de Terre,,,2365,0,"5,5",muids,430,sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,,0,,,,,,,,
14084,Local,1775,La Rochelle,,Angleterre,Imports,Charbon de Terre,,,67716,0,1881,tonneaux,36,sources/Local/AD17_41_ETP_270_9438_La_Rochelle_Imports_1775.csv,AD17 41 ETP 270/9438,1,,,,,Demba,,,0,,,,,,,,
