line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3118,Local,1731,La Rochelle,,L'Angleterre,Exports,Chaises de paille,,,25,0,2.5,Douzaines,10,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
3119,Local,1731,La Rochelle,,L'Angleterre,Exports,Eau de vie,,,430338,0,8438,Bariques,51,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
3120,Local,1731,La Rochelle,,L'Angleterre,Exports,Fil de chanure,,,52.5,0,70,Livres,.75,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
3121,Local,1731,La Rochelle,,L'Angleterre,Exports,Indigo,,,14852,0,5980,Livres,2.4,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,500,,,,,,,,,,
3122,Local,1731,La Rochelle,,L'Angleterre,Exports,Marons,,,346.5,0,126,Boisseaux,2.75,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
3123,Local,1731,La Rochelle,,L'Angleterre,Exports,Peaux de moutons passées,,,3571.2,0,248,Douzaines,14.4,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
3124,Local,1731,La Rochelle,,L'Angleterre,Exports,Peaux de moutons passées,,,3780,0,2100,Livres,1.8,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
3125,Local,1731,La Rochelle,,L'Angleterre,Exports,Papier à écrire,,,34296,0,8574,Rames,4,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
3126,Local,1731,La Rochelle,,L'Angleterre,Exports,Paniers d'ozier,,,100,0,200,Nombre,.5,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
3127,Local,1731,La Rochelle,,L'Angleterre,Exports,Pots de terre,,,110.25,0,49,Douzaines,2.25,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
3128,Local,1731,La Rochelle,,L'Angleterre,Exports,Pierres à fusils,,,1560,0,52,Bariques,30,sources/Local/AD17_41_ETP_271_9458_La_Rochelle_Exports_1731.csv,AD17 41 ETP 271/9458,1,,,,,Laura Moutou,,,0,,,,,,,,,,
