line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Imports,Argent monnoyé,,,265433,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
2,Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Imports,Argent monnoyé,,,10500,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
3,Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Imports,Argent monnoyé,,,104250,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
4,Local,1788,Colonies Françaises de l'Amérique,,Possessions des États-Unis de l'Amérique,Imports,Bestiaux,,,776577,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
5,Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Imports,Bestiaux,,,182343,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
6,Local,1788,Colonies Françaises de l'Amérique,,Possessions Portugaises,Imports,Bestiaux,,,29750,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
7,Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Imports,Bestiaux,,,1000,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
8,Local,1788,Colonies Françaises de l'Amérique,,Possessions Danoises,Imports,Bestiaux,,,16208,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
9,Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Imports,Bestiaux,,,8622,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
10,Local,1788,Colonies Françaises de l'Amérique,,Possessions des États-Unis de l'Amérique,Imports,Bêtes de somme,,,1246770,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
11,Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Imports,Bêtes de somme,,,921768,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),3,,,,,Cyril Mouton,,Articles de marchandises permis par l'arrêt du 30 août 1784,,,,,,,,,,
