line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1728,Rouen,,Angleterre,Imports,Beurre salé,,,,,814600,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
2,Local,1728,Rouen,,Hollande,Imports,Beurre salé,,,,,7925,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
3,Local,1728,Rouen,,Portugal,Imports,Beurre salé,,,,,4900,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
4,Local,1728,Rouen,,Angleterre,Imports,Bœuf salé,,,,,3448,livres,22,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,3448 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
5,Local,1728,Rouen,,Du levant,Imports,Café,,,,,83,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
6,Local,1728,Rouen,,Angleterre,Imports,Charbon de terre,,,,,47526,livres,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,47526 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
7,Local,1728,Rouen,,Hollande,Imports,Indigo,,,,,15844,livres,2.5999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
8,Local,1731,Rouen,,Angleterre,Imports,Beurre salé,,,,,2301300,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
9,Local,1731,Rouen,,Hollande,Imports,Beurre salé,,,,,22025,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
10,Local,1731,Rouen,,Nord,Imports,Beurre salé,,,,,862,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
11,Local,1731,Rouen,,Angleterre,Imports,Bœuf salé,,,,,9230,barils,22,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,9230 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
12,Local,1731,Rouen,,Ile français d'amérique,Imports,Café,,,,,115,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
13,Local,1731,Rouen,,Angleterre,Imports,Charbon de terre,,,,,57212,barils,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,57212 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
14,Local,1731,Rouen,,Hollande,Imports,Indigo,,,,,10475,livres,2.5999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
15,Local,1731,Rouen,,Ile français d'amérique,Imports,Indigo,,,,,4085,livres,2.5999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
16,Local,1733,Rouen,,Angleterre,Imports,Beurre salé,,,,,980225,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
17,Local,1733,Rouen,,Hollande,Imports,Beurre salé,,,,,4270,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
18,Local,1733,Rouen,,Angleterre,Imports,Bœuf salé,,,,,5195,barils,22,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,5195 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
19,Local,1733,Rouen,,Angleterre,Imports,Charbon de terre,,,,,45013,barils,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,45013 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
20,Local,1733,Rouen,,Espagne,Imports,Indigo,,,,,4330,livres,2.5999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
22,Local,1734,Rouen,,Angleterre,Imports,Beurre salé,,,,,657850,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
23,Local,1734,Rouen,,Hollande,Imports,Beurre salé,,,,,4500,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
24,Local,1734,Rouen,,Nord,Imports,Beurre salé,,,,,500,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
25,Local,1734,Rouen,,Angleterre,Imports,Bœuf salé,,,,,9538,barils,22,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,9538 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
26,Local,1734,Rouen,,Ile français d'amérique,Imports,Café,,,,,775,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
27,Local,1734,Rouen,,Angleterre,Imports,Charbon de terre,,,,,73954,barils,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,73954 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
28,Local,1734,Rouen,,Espagne,Imports,Indigo,,,,,1275,livres,2.5999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
29,Local,1734,Rouen,,Hollande,Imports,Indigo,,,,,5936,livres,2.5999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
30,Local,1734,Rouen,,Ile français d'amérique,Imports,Indigo,,,,,8820,livres,2.5999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
31,Local,1734,Rouen,,Portugal,Imports,Indigo,,,,,90,livres,2.5999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
32,Local,1735,Rouen,,Angleterre,Imports,Beurre salé,,,,,629800,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
34,Local,1735,Rouen,,Nord,Imports,Beurre salé,,,,,525,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
35,Local,1735,Rouen,,Angleterre,Imports,Bœuf salé,,,,,7904,barils,22,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,7904 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
36,Local,1735,Rouen,,Ile français d'amérique,Imports,Café,,,,,43050,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
37,Local,1735,Rouen,,Angleterre,Imports,Charbon de terre,,,,,70342,barils,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,70342 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
38,Local,1735,Rouen,,Espagne,Imports,Indigo,,,,,19470,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
39,Local,1735,Rouen,,Hollande,Imports,Indigo,,,,,4660,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
40,Local,1735,Rouen,,Ile français d'amérique,Imports,Indigo,,,,,48350,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
41,Local,1736,Rouen,,Angleterre,Imports,Beurre salé,,,,,443900,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
42,Local,1736,Rouen,,Hollande,Imports,Beurre salé,,,,,2325,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
43,Local,1736,Rouen,,Angleterre,Imports,Bœuf salé,,,,,9356,barils,22,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,9356 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
44,Local,1736,Rouen,,Ile français d'amérique,Imports,Café,,,,,448300,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
45,Local,1736,Rouen,,Angleterre,Imports,Charbon de terre,,,,,51510,barils,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,51510 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
46,Local,1736,Rouen,,Hollande,Imports,Indigo,,,,,5800,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
47,Local,1736,Rouen,,Ile français d'amérique,Imports,Indigo,,,,,113900,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
48,Local,1737,Rouen,,Angleterre,Imports,Beurre salé,,,,,706977,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
49,Local,1737,Rouen,,Hollande,Imports,Beurre salé,,,,,1895,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
50,Local,1737,Rouen,,Angleterre,Imports,Bœuf salé,,,,,13064,barils,22,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,13064 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
51,Local,1737,Rouen,,Hollande,Imports,Bœuf salé,,,,,25,barils,22,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
52,Local,1737,Rouen,,Espagne,Imports,Café,,,,,125,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
53,Local,1737,Rouen,,Ile français d'amérique,Imports,Café,,,,,395557,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
54,Local,1737,Rouen,,Angleterre,Imports,Charbon de terre,,,,,102561,barils,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,102561 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
55,Local,1737,Rouen,,Espagne,Imports,Indigo,,,,,2612,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
56,Local,1737,Rouen,,Hollande,Imports,Indigo,,,,,10916,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
57,Local,1737,Rouen,,Ile français d'amérique,Imports,Indigo,,,,,140246,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
58,Local,1739,Rouen,,Angleterre,Imports,Beurre salé,,,,,961400,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
59,Local,1739,Rouen,,Hollande,Imports,Beurre salé,,,,,2650,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
60,Local,1739,Rouen,,Nord,Imports,Beurre salé,,,,,150,livres,.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
61,Local,1739,Rouen,,Angleterre,Imports,Bœuf salé,,,,,14800,livres,22,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,14800 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
62,Local,1739,Rouen,,Ile français d'amérique,Imports,Café,,,,,1176500,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
63,Local,1739,Rouen,,Angleterre,Imports,Charbon de terre,,,,,74539,livres,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,74539 barilsPrix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
64,Local,1739,Rouen,,Hollande,Imports,Indigo,,,,,4887,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
65,Local,1739,Rouen,,Ile français d'amérique,Imports,Indigo,,,,,156506,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,52,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
66,Local,1740,Rouen,,Angleterre,Imports,Beurre salé,,,,,468900,livres,.15000001,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
67,Local,1740,Rouen,,Hollande,Imports,Beurre salé,,,,,3350,livres,.89999998,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
68,Local,1740,Rouen,,Nord,Imports,Beurre salé,,,,,75,livres,.89999998,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
69,Local,1740,Rouen,,Angleterre,Imports,Bœuf salé,,,,,10281,barils,45,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
70,Local,1740,Rouen,,Hollande,Imports,Café,,,,,160,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
71,Local,1740,Rouen,,Ile français d'amérique,Imports,Café,,,,,1765700,livres,.69999999,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
72,Local,1740,Rouen,,Angleterre,Imports,Charbon de terre,,,,,71335,barils,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
73,Local,1740,Rouen,,Danemark,Imports,Charbon de terre,,,,,25,barils,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
74,Local,1740,Rouen,,Hollande,Imports,Charbon de terre,,,,,695,barils,5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
75,Local,1740,Rouen,,Angleterre,Imports,Indigo,,,,,45,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
76,Local,1740,Rouen,,Hollande,Imports,Indigo,,,,,879,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
77,Local,1740,Rouen,,Ile français d'amérique,Imports,Indigo,,,,,64185,livres,4.5,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
78,Local,1741,Rouen,,Angleterre,Imports,Beurre salé,,,,,111228,livres,.89999998,sources/Local/AD76_7F97_via_Dardel_Imports.csv,AD76 7F97 - via Dardel,53,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
