line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1733,Marseille,,Hollande,Imports,Azur fin,,,6,,6,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,,
2,Local,1733,Marseille,,Hollande,Imports,Azur commun,,,1152,,1920,livres,.60000002,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,,
3,Local,1733,Marseille,,Hollande,Imports,Amidon,,,15,,75,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,en quintal,0,,,,,,,,,
4,Local,1733,Marseille,,Hollande,Imports,Argent vif,,,250,,50,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,,
5,Local,1733,Marseille,,Hollande,Imports,Acier,,,211,,660,livres,.31999999,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,en quintal,-.2,,,,,,,,,
6,Local,1733,Marseille,,Hollande,Imports,Arcenic,,,335,,1675,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,,
7,Local,1733,Marseille,,Hollande,Imports,Antimoine cru,,,5,,50,livres,.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,"Erreur dans la source, oubli de la division par 100",0,,,,,,,,,
8,Local,1733,Marseille,,Hollande,Imports,Beurre,,,1518,,6075,livres,.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,en quintal,-.75,,,,,,,,,
9,Local,1733,Marseille,,Hollande,Imports,Bas de coton,,,144,,36,paires,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,,
10,Local,1733,Marseille,,Hollande,Imports,Baleine coupée,,,2820,,940,livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,,
11,Local,1733,Marseille,,Hollande,Imports,Bois de chesne pour construction,,,544,,136,pièces,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,,
12,Local,1733,Marseille,,Hollande,Imports,Chair salée,,,1134,,6300,livres,.18000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,en quintal,0,,,,,,,,,
13,Local,1733,Marseille,,Hollande,Imports,Cinabre,,,140,,28,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,,
14,Local,1733,Marseille,,Hollande,Imports,Colle de poisson,,,35,,7,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,,
