line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
11028,Local,1758,La Rochelle,,L'Allemagne,Exports,Caffé des Isles,,,2799,0,3732,Livres,.75,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11029,Local,1758,La Rochelle,,L'Allemagne,Exports,Indigo,,,132216,0,16527,Livres,8,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11030,Local,1758,La Rochelle,,L'Allemagne,Exports,Peaux de loup de bois,,,1215,0,243,en nombre,5,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11031,Local,1758,La Rochelle,,L'Allemagne,Exports,Peaux de loup cervier,,,2079,0,231,Livres,9,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11032,Local,1758,La Rochelle,,L'Allemagne,Exports,Peaux de martre,,,14736,0,4912,Livres,3,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11033,Local,1758,La Rochelle,,L'Allemagne,Exports,Peaux d'ours,,,30352,0,3794,Livres,8,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11034,Local,1758,La Rochelle,,L'Allemagne,Exports,Pelleterie du Canada,,,72236,0,18059,Livres,4,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11035,Local,1758,La Rochelle,,L'Allemagne,Exports,Rognons de castor,,,192,0,48,Livres,4,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11036,Local,1758,La Rochelle,,Le Danemark,Exports,Caffé des Isles,,,5975.25,0,7967,Livres,.75,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11037,Local,1758,La Rochelle,,Le Danemark,Exports,Eaux de vie de Ré,,,173992.5,0,1933.25,Bariques,90,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
11038,Local,1758,La Rochelle,,Le Danemark,Exports,Indigo,,,2248,0,281,Livres,8,sources/Local/AD17_41_ETP_271_9481_La_Rochelle_Exports_1758.csv,AD17 41 ETP 271/9481,1,,,,,Laura Moutou,,,0,,,,,,,,,
