line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1773,Marseille,,Angleterre,Imports,Alun,,,17784,,88920,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2,Local,1773,Marseille,,Angleterre,Imports,Amandes,,,537,,2685,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
3,Local,1773,Marseille,,Angleterre,Imports,Arquifou,,,75210,,501400,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4,Local,1773,Marseille,,Angleterre,Imports,Bœuf ; salé,,,41960,,1049,barils,40,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
5,Local,1773,Marseille,,Angleterre,Imports,Bœuf ; salé,,,600,,2000,livres,"0,3",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
6,Local,1773,Marseille,,Angleterre,Imports,Beurre,,,6000,,20000,livres,"0,35",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,erreur de calcul,-1000,,,,,,,,
7,Local,1773,Marseille,,Angleterre,Imports,Bleu ; de Prusse,,,560,,560,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
8,Local,1773,Marseille,,Angleterre,Imports,Bois ; d'accajou,,,1370,,137,pièces,10,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
9,Local,1773,Marseille,,Angleterre,Imports,Bois ; de campeche,,,17122,,117150,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,erreur de calcul,"-450,5",,,,,,,,
10,Local,1773,Marseille,,Angleterre,Imports,Bois ; de construction,,,3600,,300,pièces,12,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
11,Local,1773,Marseille,,Angleterre,Imports,Bois ; jaune,,,2688,,26880,livres,"0,1",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
12,Local,1773,Marseille,,Angleterre,Imports,Chapeaux,,,46800,,156,tonneaux,300,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
13,Local,1773,Marseille,,Angleterre,Imports,Chapeaux,,,66080,,13216,chapeaux,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
14,Local,1773,Marseille,,Angleterre,Imports,Cire ; jaune,,,75150,,50100,livres,"1,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
15,Local,1773,Marseille,,Angleterre,Imports,Couperose,,,53764,,672060,livres,"0,08",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,"-0,8",,,,,,,,
16,Local,1773,Marseille,,Angleterre,Imports,Cuirs ; de bœuf ; en poil,,,4500,,375,en nombre,12,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
17,Local,1773,Marseille,,Angleterre,Imports,Escayolles,,,250,,2500,livres,"0,1",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1773.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
