line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1747,Rennes,,Angleterre,Imports,Bœuf ; salé,,,40470,0,1349,barils,30,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
2,Local,1747,Rennes,,Angleterre,Imports,Beurre,,,1450,0,58,barils,25,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
3,Local,1747,Rennes,,Angleterre,Imports,Beurre,,,60,0,3,frequins,20,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
4,Local,1747,Rennes,,Angleterre,Imports,Charbon de terre,,,5934,0,1978,barils,3,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
5,Local,1747,Rennes,,Angleterre,Imports,Charbon de terre,,,6200,0,180,Tonneaux,40,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,-1000 erreur calcul,-1000,,,,,,,,
6,Local,1747,Rennes,,Angleterre,Imports,Charbon de terre,,,450,0,2000,poids,0.225,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,0 poids de 2000 livres d'une valeur de 450,0,,,,,,,,
7,Local,1747,Rennes,,Angleterre,Imports,Fromage,,,258,0,860,livres,0.3,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
8,Local,1747,Rennes,,Angleterre,Imports,Huille ; de poisson,,,1250,0,5000,livres,0.25,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
9,Local,1747,Rennes,,Angleterre,Imports,Laine ; filée,,,752,0,284,livres,3,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,-100,-100,,,,,,,,
10,Local,1747,Rennes,,Angleterre,Imports,Marchandises ; à l'estimation,,,1473543,0,,,,sources/Local/AD44_C706_Rennes_Imports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,0,0,,,,,,,,
