line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4312,Local,1759,Bayonne,,Danemark,Exports,Eau de vie,,,21875,,87.5,pipes,250,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4313,Local,1759,Bayonne,,Danemark,Exports,Vin de France,,,31200,,130,tonneaux,240,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4314,Local,1759,Bayonne,,Espagne,Exports,Agneaux,,,3,,2,pièces,1.5,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4315,Local,1759,Bayonne,,Espagne,Exports,Amidon,,,823.75,,2942,livres,.28,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,-.0099999998,,,,,,,,,
4316,Local,1759,Bayonne,,Espagne,Exports,Arbres à planter,,,60,,,,,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4317,Local,1759,Bayonne,,Espagne,Exports,Argenterie,,,247950,,4350,marcs,57,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,2175 livres et 1 livre poid = 2 marcs,0,,,,,,,,,
4318,Local,1759,Bayonne,,Espagne,Exports,Asnes,,,630,,42,pièces,15,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4319,Local,1759,Bayonne,,Espagne,Exports,Avirons,,,1132,,283,traques,4,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4320,Local,1759,Bayonne,,Espagne,Exports,Avoine,,,24,,16,mesures,1.5,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4321,Local,1759,Bayonne,,Espagne,Exports,Bahus,,,220,,11,pièces,20,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4322,Local,1759,Bayonne,,Espagne,Exports,Bas de cotton,,,60,,12,paires,5,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4323,Local,1759,Bayonne,,Espagne,Exports,Bas de laine,,,1176,,588,en nombre,2,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4324,Local,1759,Bayonne,,Espagne,Exports,Bas de laine,,,240,,40,livres,6,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4325,Local,1759,Bayonne,,Espagne,Exports,Bas de soye,,,96,,12,paires,8,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4326,Local,1759,Bayonne,,Espagne,Exports,Bas de soye,,,136600,,3415,livres,40,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4327,Local,1759,Bayonne,,Espagne,Exports,Bazannes tannées,,,6,,12,pièces,.5,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4328,Local,1759,Bayonne,,Espagne,Exports,Bazins,,,6979.5,,517,pièces,13.5,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,AD64 2 ETP 104,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
