line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1779,Nantes,,Allemagne,Imports,Azur,,,565.5,,754,Livres,.75,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
2,Local,1779,Nantes,,Allemagne,Imports,Bas de laine,,,7200,,400,Douzaine,18,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
3,Local,1779,Nantes,,Allemagne,Imports,Bœuf salé,,,62240.5,,216962,Livres,.25,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,erreur de calcul,8000,,,,,,,,,
4,Local,1779,Nantes,,Allemagne,Imports,Bœuf fumé,,,791,,791,Livres,1,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
5,Local,1779,Nantes,,Allemagne,Imports,Bois merrain,,,697.34998,,4102,Pieces,.17,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,erreur de calcul,.0099999998,,,,,,,,,
6,Local,1779,Nantes,,Allemagne,Imports,Chanvre cru,,,30400,,80000,Livres,.38,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
7,Local,1779,Nantes,,Allemagne,Imports,Couperose,,,168,,1680,Livres,.1,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
8,Local,1779,Nantes,,Allemagne,Imports,Couverture de laine,,,172,,12,Nombre,14,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,erreur de calcul,4,,,,,,,,,
9,Local,1779,Nantes,,Allemagne,Imports,Cuivre ; en fourure,,,3710,,2650,Livres,1.4,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,"valeur glogal 4856,6 livres",0,,,,,,,,,
10,Local,1779,Nantes,,Allemagne,Imports,Cuivre ; en planche,,,1146.6,,819,Livres,1.4,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
11,Local,1779,Nantes,,Allemagne,Imports,Fer blanc,,,39079.5,,52106,Livres,.75,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
12,Local,1779,Nantes,,Allemagne,Imports,Gaudron,,,6600,,200,Barils,33,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
13,Local,1779,Nantes,,Allemagne,Imports,Laine d'Allemagne,,,59493,,39662,Livres,1.5,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
14,Local,1779,Nantes,,Allemagne,Imports,Peaux de taupes,,,3375,,22500,Nombre,.15000001,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
15,Local,1779,Nantes,,Allemagne,Imports,Planches de sapin,,,1613,,1613,Nombre,1,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,1,,,,,Demba,,,0,,,,,,,,,
16,Local,1779,Nantes,,Allemagne,Imports,Plomb,,,2215,,96298,Livres,.25,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,2,,,,,Demba,,erreur de calcul,-21859.5,,,,,,,,,
17,Local,1779,Nantes,,Allemagne,Imports,Plumes ; a ecrire,,,8,,32,Livres,2.5,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,2,,,,,Demba,,erreur de prix dans la source,72,,,,,,,,,
18,Local,1779,Nantes,,Allemagne,Imports,Plumes ; a lit,,,1591.25,,1273,Livres,1.25,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,2,,,,,Demba,,,0,,,,,,,,,
19,Local,1779,Nantes,,Allemagne,Imports,Toile ; de bazin,,,6648,,277,Pieces,24,sources/Local/AD44_C717_Nantes_Imports_1779.csv,AD44 C717,2,,,,,Demba,,,0,,,,,,,,,
