line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3474,Local,1766,Bayonne,,Espagne,Imports,Acier,,,350,,1000,livres,.35,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3475,Local,1766,Bayonne,,Espagne,Imports,Alpargates,,,531,,295,douzaines,1.8,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3476,Local,1766,Bayonne,,Espagne,Imports,Amandes,,,416.25,,925,livres,.45,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3477,Local,1766,Bayonne,,Espagne,Imports,Argenterie,,,5328,,111,marcs,48,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3478,Local,1766,Bayonne,,Espagne,Imports,Bled froment,,,10944,,1824,conques,6,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3479,Local,1766,Bayonne,,Espagne,Imports,Bouteille de verre,,,52.5,,210,livres,.25,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3480,Local,1766,Bayonne,,Espagne,Imports,Cacao de Caraque,,,43605,,29070,livres,1.5,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3481,Local,1766,Bayonne,,Espagne,Imports,Camelot,,,100,,1,pièces,100,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3482,Local,1766,Bayonne,,Espagne,Imports,Chamoiseure,,,2812.5,,625,livres,4.5,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3483,Local,1766,Bayonne,,Espagne,Imports,Chanvre en rame,,,2490,,8300,livres,.3,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3484,Local,1766,Bayonne,,Espagne,Imports,Charbon de terre,,,2025,,2025,conques,1,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3485,Local,1766,Bayonne,,Espagne,Imports,Chevaux juments,,,200,,2,en nombre,100,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3486,Local,1766,Bayonne,,Espagne,Imports,Chocolat,,,1027.5,,513.75,livres,2,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3487,Local,1766,Bayonne,,Espagne,Imports,Citrons,,,78,,3900,en nombre,.02,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3488,Local,1766,Bayonne,,Espagne,Imports,Cloux de fer,,,5787.5,,23150,livres,.25,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3489,Local,1766,Bayonne,,Espagne,Imports,Cochenille,,,63160,,3158,livres,20,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3490,Local,1766,Bayonne,,Espagne,Imports,Coutil,,,1050,,35,pièces,30,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3491,Local,1766,Bayonne,,Espagne,Imports,Cuirs ; de bœuf en poil,,,46320,,3088,en nombre,15,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3492,Local,1766,Bayonne,,Espagne,Imports,Cuirs ; de vache en poil,,,658,,94,en nombre,7,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3493,Local,1766,Bayonne,,Espagne,Imports,Dames jeannes,,,750,,250,en nombre,3,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3494,Local,1766,Bayonne,,Espagne,Imports,Fayence,,,90,,2.5,paniers,36,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3495,Local,1766,Bayonne,,Espagne,Imports,Fer ; en ancres,,,13200,,52800,livres,.25,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3496,Local,1766,Bayonne,,Espagne,Imports,Fer ; en barres,,,205488.75,,1369925,livres,.15,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3497,Local,1766,Bayonne,,Espagne,Imports,Fer ; en cercles,,,2300,,11500,livres,.2,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3498,Local,1766,Bayonne,,Espagne,Imports,Figues,,,1360,,6800,livres,.2,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3499,Local,1766,Bayonne,,Espagne,Imports,Graisse de porc,,,37.5,,150,livres,.25,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3500,Local,1766,Bayonne,,Espagne,Imports,Huile ; de navete,,,4252.5,,12150,livres,.35,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3501,Local,1766,Bayonne,,Espagne,Imports,Huile ; d'olive,,,43620,,777,boucs,60,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,erreur calcul,-3000,,,,,,,,,,
3502,Local,1766,Bayonne,,Espagne,Imports,Huile ; d'olive,,,14538,,29076,livres,.5,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3503,Local,1766,Bayonne,,Espagne,Imports,Huile ; de poisson,,,21320,,164,bariques,130,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
3504,Local,1766,Bayonne,,Espagne,Imports,Huile ; de poisson,,,1400,,5600,livres,.25,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
