line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1764,Marseille,,Angleterre,Exports,Acier,,,1050,,3000,livres,"0,35",sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2,Local,1764,Marseille,,Angleterre,Exports,Ajamis,,,900,,100,pièces,9,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,0,,,,,,,,
3,Local,1764,Marseille,,Angleterre,Exports,Alun,,,6426,,32130,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4,Local,1764,Marseille,,Angleterre,Exports,Amandes,,,556,,2782,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,"-0,4",,,,,,,,
5,Local,1764,Marseille,,Angleterre,Exports,Amidon,,,207,,1036,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,"-0,2",,,,,,,,
6,Local,1764,Marseille,,Angleterre,Exports,Bas de coton,,,500,,100,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,0,,,,,,,,
7,Local,1764,Marseille,,Angleterre,Exports,Bas de soye,,,2000,,50,livres,40,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,0,,,,,,,,
8,Local,1764,Marseille,,Angleterre,Exports,Beuf salé,,,1560,,26,barils,60,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,0,,,,,,,,
9,Local,1764,Marseille,,Angleterre,Exports,Bled froment,,,30000,,1250,charges,24,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,0,,,,,,,,
10,Local,1764,Marseille,,Angleterre,Exports,Bois fustel,,,201,,2017,livres,"0,1",sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,"-0,7",,,,,,,,
11,Local,1764,Marseille,,Angleterre,Exports,Bois de noyer,,,1530,,255,pièces,6,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,Archives de la CCI de Marseille - I 23,1,,,,,Pascal Fontaine,,,0,,,,,,,,
