numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
278,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,merrain à pipes doüelles,Nord,"32 270,00",en nombre,"0,2500000",,,Pas de valeur totale indiquée
279,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,noir de fumée,Nord,"1 300,00",barils gros,"0,2000000",,,Pas de valeur totale indiquée
280,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,noir de fumée,Nord,"16 000,00",barillets,"0,0500000",,,Pas de valeur totale indiquée
281,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,piment,Nord,"1 250,00",livres,"0,5500000",,,Pas de valeur totale indiquée
282,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,planches de chesne diverses,Nord,"2 405,00",en nombre,"1,3500000",,,Pas de valeur totale indiquée
283,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,5,planches de prusse diverses,Nord,"952,00",en nombre,"4,2500000",,,Pas de valeur totale indiquée
284,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 30 à 34 pieds,Nord,"313,00",en nombre,"5,5000000",,,Pas de valeur totale indiquée
285,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 28 à 32 pieds,Nord,"276,00",en nombre,"5,2500000",,,Pas de valeur totale indiquée
286,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 28 pieds,Nord,"153,00",en nombre,"5,0000000",,,Pas de valeur totale indiquée
287,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 26 pieds,Nord,"1 530,00",en nombre,"4,5000000",,,Pas de valeur totale indiquée
288,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 25 à 26 pieds,Nord,"1 129,00",en nombre,"4,2500000",,,Pas de valeur totale indiquée
289,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 23 pieds,Nord,"360,00",en nombre,"3,5000000",,,Pas de valeur totale indiquée
290,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 22 pieds,Nord,"350,00",en nombre,"3,4000000",,,Pas de valeur totale indiquée
291,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 17 à 20 pieds,Nord,"270,00",en nombre,"2,5000000",,,Pas de valeur totale indiquée
292,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 16 pieds,Nord,"90,00",en nombre,"2,0000000",,,Pas de valeur totale indiquée
293,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 10 à 15 pieds,Nord,"490,00",en nombre,"1,8000000",,,Pas de valeur totale indiquée
294,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 10 à 12 pieds,Nord,"732,00",en nombre,"1,5000000",,,Pas de valeur totale indiquée
295,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 9 pieds,Nord,"7 100,00",en nombre,"1,3000000",,,Pas de valeur totale indiquée
296,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 4 à 5 pieds,Nord,"580,00",en nombre,"0,4500000",,,Pas de valeur totale indiquée
297,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin communes,Nord,"2 306,00",en nombre,"0,7000000",,,Pas de valeur totale indiquée
298,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin diverses,Nord,"2 975,00",en nombre,"0,6500000",,,Pas de valeur totale indiquée
299,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,poivre,Nord,"1 500,00",livres,"1,3500000",,,Pas de valeur totale indiquée
300,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,quilles,Nord,"3,00",nombre,"0,0000000",,,Pas de valeur totale indiquée
301,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,quincaille de fer,Nord,"350,00",livres,"1,1500000",,,Pas de valeur totale indiquée
302,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,quincaille de fer et acier,Nord,"1 795,00",livres,"1,3000000",,,Pas de valeur totale indiquée
303,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,souffre,Nord,"17 300,00",livres,"0,1500000",,,Pas de valeur totale indiquée
304,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,toile platille,Nord,"14 798,00",pieces,"4,5000000",,,Pas de valeur totale indiquée
305,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,verres communs,Nord,"100,00",livres,"1,0000000",,,Pas de valeur totale indiquée
306,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,verres cristalins,Nord,"774,00",livres,"2,0000000",,,Pas de valeur totale indiquée
307,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,avirons,Danemarck,"112,00",nombre,"1,5000000","168,00","0,00",
308,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,barres d'anspects,Danemarck,"470,00",nombre,"0,3000000","141,00","0,00",
309,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,beure,Danemarck,"11 137,00",livres,"0,2800000","3118,00","-0,36",
310,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,charbon de terre,Danemarck,"42,00",barriques,"10,0000000","420,00","0,00",
311,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,cochon fumé,Danemarck,"862,00",livres,"0,4000000","345,00","0,20",chiffre arrondit
312,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,douelles de sapin,Danemarck,"234,00",nombre,"0,0166667","4,00","0,10",chiffre arrondit
313,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,epars ,Danemarck,"364,00",nombre,"1,2000000","437,00","0,20",chiffre arrondit
314,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,fer en barres,Danemarck,"87 925,00",livres,"0,1200000","1055,00","-9 496,00",erreur de calcul
315,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,gaudron,Danemarck,"36,00",barils,"22,0000000","792,00","0,00",
316,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,lin cru,Danemarck,"103 742,00",livres,"0,1800000","18673,00","-0,56",
317,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,mats et matreaux de 36 à 40 pieds,Danemarck,"2,00",pièces,"55,0000000","110,00","0,00",
318,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,mats et matreaux de 28 à 30 pieds,Danemarck,"2,00",pièces,"45,0000000","90,00","0,00",
319,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,mats et matreaux mats,Danemarck,"4,00",pièces,"200,0000000","800,00","0,00",
320,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,merrain a bariques doüelles,Danemarck,"3 000,00",pièces,"0,0750000","175,00","-50,00",erreur de calcul
321,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de chesne de 13 à 14 pieds,Danemarck,"50,00",pièces,"1,9000000","95,00","0,00",
322,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 14 à 16 pieds,Danemarck,"238,00",pièces,"1,7500000","417,00","0,50",chiffre arrondit
323,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 10 à 11 pieds,Danemarck,"12 050,00",pièces,"1,4800000","17834,00","0,00",
324,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 8 à 11 pieds,Danemarck,"3 486,00",pièces,"1,3000000","4532,00","0,20",chiffre arrondit
325,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 9 à 10 pieds,Danemarck,"5 980,00",pièces,"1,3000000","7774,00","0,00",
326,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 7 à 8 pieds,Danemarck,"5 800,00",pièces,"1,0000000","5800,00","0,00",
327,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 6 à 7 pieds,Danemarck,"851,00",pièces,"0,8500000","724,00","0,65",chiffre arrondit
328,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 5 à 6 pieds,Danemarck,"900,00",pièces,"0,6500000","585,00","0,00",
329,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 4 à 5 pieds,Danemarck,"411,00",pièces,"0,5000000","205,00","-0,50",
330,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin de 3 à 4 pieds,Danemarck,"1 782,00",pièces,"0,4000000","712,00","-0,80",
331,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin communes,Danemarck,"8 900,00",pièces,"0,2000000","6230,00","4 450,00",erreur de calcul
332,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,rogne de stocfiche,Danemarck,"1 897,00",barils,"15,0000000","28455,00","0,00",
333,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,soliveaux de sapin de 22 à 24 pieds,Danemarck,"48,00",pièces,"3,5000000","168,00","0,00",
334,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,soliveaux de sapin de 14 à 18 pieds,Danemarck,"48,00",pièces,"2,5000000","120,00","0,00",
335,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,soliveaux de sapin de 14 à 15 pieds,Danemarck,"58,00",pièces,"2,2500000","130,00","-0,50",
336,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,acier,Suede,"50,00",barils,"25,0000000",,,Pas de valeur totale indiquée
337,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,barres d'anspects,Suede,"192,00",pieces,"0,3000000",,,Pas de valeur totale indiquée
338,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,bœuf salé,Suede,"3 728,00",livres,"0,1200000",,,Pas de valeur totale indiquée
339,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,beure,Suede,"3 284,00",livres,"0,2800000",,,Pas de valeur totale indiquée
340,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,bourdilles,Suede,"900,00",nombre,"1,5000000",,,Pas de valeur totale indiquée
341,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,bray gras,Suede,"414,00",barils,"21,0000000",,,Pas de valeur totale indiquée
342,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,douelles de sapin,Suede,"780,00",nombre,"0,2000000",,,Pas de valeur totale indiquée
343,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,epars doubles,Suede,"62,00",pièces,"2,3000000",,,Pas de valeur totale indiquée
344,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,epars simples,Suede,"180,00",pièces,"1,2000000",,,Pas de valeur totale indiquée
345,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fer en barres,Suede,"235 925,00",livres,"0,1200000",,,Pas de valeur totale indiquée
346,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fer en plaques,Suede,"2 475,00",livres,"0,2000000",,,Pas de valeur totale indiquée
347,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,gaudron,Suede,"515,00",barils,"22,0000000",,,Pas de valeur totale indiquée
348,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,jambons,Suede,"122,00",livres,"0,6000000",,,Pas de valeur totale indiquée
349,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux de 50 pieds,Suede,"120,00",pièces,"100,0000000",,,Pas de valeur totale indiquée
350,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux de 40 à 50 pieds,Suede,"103,00",pièces,"80,0000000",,,Pas de valeur totale indiquée
351,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux de 38 pieds,Suede,"5,00",pièces,"45,0000000",,,Pas de valeur totale indiquée
352,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux de 20 à 30 pieds,Suede,"5,00",pièces,"35,0000000",,,Pas de valeur totale indiquée
353,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux mats doubles,Suede,"125,00",pièces,"200,0000000",,,Pas de valeur totale indiquée
354,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,merrain a bariques doüelles,Suede,"4 580,00",pièces,"0,1200000",,,Pas de valeur totale indiquée
355,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,merrain a pipes doüelles,Suede,"5 460,00",pièces,"0,2500000",,,Pas de valeur totale indiquée
356,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de prusse de 36 pieds,Suede,"200,00",pièces,"7,0000000",,,Pas de valeur totale indiquée
357,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de prusse de 10 à 12 pieds,Suede,"292,00",pièces,"2,0000000",,,Pas de valeur totale indiquée
358,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin de 11 pieds,Suede,"9 261,00",pièces,"1,5000000",,,Pas de valeur totale indiquée
359,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin de 9 à 10 pieds,Suede,"3 629,00",pièces,"1,3300000",,,Pas de valeur totale indiquée
360,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin de 9 pieds,Suede,"17 497,00",pièces,"1,3000000",,,Pas de valeur totale indiquée
361,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin de 10 pieds,Suede,"3 770,00",pièces,"1,4000000",,,Pas de valeur totale indiquée
362,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin de 7 pieds,Suede,"1 062,00",pièces,"0,9000000",,,Pas de valeur totale indiquée
363,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin de 4 à 5 pieds,Suede,"375,00",pièces,"0,4500000",,,Pas de valeur totale indiquée
364,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin de 4 pieds,Suede,"662,00",pièces,"0,4000000",,,Pas de valeur totale indiquée
365,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin bouts,Suede,"360,00",pièces,"0,1300000",,,Pas de valeur totale indiquée
366,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,amendes cassées,Espagne,"100,00",livres,"0,3800000",,,Pas de valeur totale indiquée
367,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,anchoix,Espagne,"18,00",barils,"2,0000000",,,Pas de valeur totale indiquée
368,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,anchoix,Espagne,"122,00",pots,"1,0000000",,,Pas de valeur totale indiquée
369,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,ancres de fer,Espagne,"16 200,00",livres,"0,2800000",,,Pas de valeur totale indiquée
370,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,argent vif,Espagne,"230,00",livres,"6,5000000",,,Pas de valeur totale indiquée
371,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,avirons,Espagne,"123,00",traques,"4,5000000",,,Pas de valeur totale indiquée
372,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,avirons,Espagne,"16,00",nombre,"1,5000000",,,Pas de valeur totale indiquée
373,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,balais de joncs,Espagne,"741,00",douzaines,"3,0000000",,,Pas de valeur totale indiquée
374,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,balais de palmes,Espagne,"4,00",milliers,"0,3000000",,,Pas de valeur totale indiquée
375,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,bois de brezil,Espagne,"875,00",livres,"0,1500000",,,Pas de valeur totale indiquée
376,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,bray gras,Espagne,"190,00",barils,"17,0000000",,,Pas de valeur totale indiquée
377,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,chocolat,Espagne,"71,00",livres,"5,0000000",,,Pas de valeur totale indiquée
378,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,citrons,Espagne,"161,00",caisses,"20,0000000",,,Pas de valeur totale indiquée
379,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,citrons,Espagne,"23,00",miliers,"0,0560000",,,Pas de valeur totale indiquée
380,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,cochenille,Espagne,"2 470,00",livres,"15,0000000",,,Pas de valeur totale indiquée
381,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,dents d'elephant,Espagne,"87,00",livres,"1,1000000",,,Pas de valeur totale indiquée
382,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fer en barres,Espagne,"875 725,00",livres,"0,1200000",,,Pas de valeur totale indiquée
383,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fer ouvré,Espagne,"1 215,00",livres,"0,3000000",,,Pas de valeur totale indiquée
384,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,figues,Espagne,"6 000,00",livres,"0,1200000",,,Pas de valeur totale indiquée
385,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fusées volantes,Espagne,"450,00",nombre,"1,2000000",,,Pas de valeur totale indiquée
386,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,graine d'oiseau,Espagne,"30,00",livres,"20,0000000",,,Pas de valeur totale indiquée
387,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,haches de fer,Espagne,"490,00",nombre,"2,0000000",,,Pas de valeur totale indiquée
388,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,huile d'olive,Espagne,"42,00",bariques,"200,0000000",,,Pas de valeur totale indiquée
389,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,huile d'olive,Espagne,"260,00",bottes,"400,0000000",,,Pas de valeur totale indiquée
390,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,huile d'olive,Espagne,"230 867,00",livres,"0,4000000",,,Pas de valeur totale indiquée
391,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,laine d'Espagne,Espagne,"270 317,00",livres,"1,3000000",,,Pas de valeur totale indiquée
392,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,liege,Espagne,"4 365,00",livres,"0,1500000",,,Pas de valeur totale indiquée
393,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mercerie,Espagne,"36,00",livres,"2,0000000",,,Pas de valeur totale indiquée
394,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,merrain a bariques doüelles,Espagne,"6 000,00",pièces,"0,1200000",,,Pas de valeur totale indiquée
395,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,meules batardes,Espagne,"805,00",pieces,"6,0000000",,,Pas de valeur totale indiquée
396,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,meules a moudre,Espagne,"20,00",nombre,"2,5000000",,,Pas de valeur totale indiquée
397,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,meules a taillandier,Espagne,"59,00",nombre,"4,0000000",,,Pas de valeur totale indiquée
398,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,noisettes,Espagne,"655,00",boisseaux,"0,7500000",,,Pas de valeur totale indiquée
399,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,olives,Espagne,"291,00",barils,"1,2500000",,,Pas de valeur totale indiquée
400,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,olives,Espagne,"280,00",potiches,"0,9000000",,,Pas de valeur totale indiquée
401,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,oranges aigres,Espagne,"10,00",milliers,"6,0000000",,,Pas de valeur totale indiquée
402,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,oranges confites,Espagne,"30,00",livres,"1,3000000",,,Pas de valeur totale indiquée
403,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,papier a écrire,Espagne,"160,00",livres,"0,6000000",,,Pas de valeur totale indiquée
404,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,piastres,Espagne,"200 361,00",pieces,"5,2500000",,,Pas de valeur totale indiquée
405,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,planches de bois d'acajou de 5 à 6 pieds,Espagne,"44,00",pièces,"6,0000000",,,Pas de valeur totale indiquée
406,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,quinquina,Espagne,"536,00",livres,"2,0000000",,,Pas de valeur totale indiquée
407,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,raisin sec,Espagne,"22 550,00",livres,"0,1600000",,,Pas de valeur totale indiquée
408,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,ris,Espagne,"157 025,00",livres,"0,0800000",,,Pas de valeur totale indiquée
409,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,roseaux,Espagne,"400,00",nombre,"0,2000000",,,Pas de valeur totale indiquée
410,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,savon,Espagne,"183,00",livres,"0,4200000",,,Pas de valeur totale indiquée
411,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,soude,Espagne,"15 325,00",livres,"0,1250000",,,Pas de valeur totale indiquée
412,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,tabac en feüilles,Espagne,"2 308,00",livres,"0,2500000",,,Pas de valeur totale indiquée
413,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,tabac en poudre,Espagne,"13,00",livres,"18,0000000",,,Pas de valeur totale indiquée
414,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'alicant,Espagne,"5,00",bariques,"115,0000000",,,Pas de valeur totale indiquée
