line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Tableau Général,1792,,,Espagne - par mer,Imports,,,,73975000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
2,Tableau Général,1792,,,Espagne - par terre,Imports,,,,3226000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
5,Tableau Général,1792,,,Portugal,Imports,,,,6147000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
7,Tableau Général,1792,,,États du Roi de Sardaigne - par mer,Imports,,,,8766000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
8,Tableau Général,1792,,,États du Roi de Sardaigne - par terre,Imports,,,,9783000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
11,Tableau Général,1792,,,République de Gênes,Imports,,,,29739000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
13,Tableau Général,1792,,,Milanès et Toscane,Imports,,,,10258000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
15,Tableau Général,1792,,,Naples et Sicile,Imports,,,,28064000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
17,Tableau Général,1792,,,Rome et Venise,Imports,,,,3779000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
19,Tableau Général,1792,,,"Angleterre, Ecosse et Irlande",Imports,,,,86401000,,,,,sources/Tableau General/AN_F12_252_et_F12_1834B_Imports_1792.csv,AN F12 252 et F12 1834B,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,,
