numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
22,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Cotton filé,Marseille,Hollande,74420,livres,"1,1",81862,0,
23,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Cotton  en laine,Marseille,Hollande,279636,livres,"0,5",139818,0,
24,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Creme de tartre,Marseille,Hollande,3986,livres,"0,32",1275,"-0,52",
25,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Cumin,Marseille,Hollande,8550,livres,"0,17",1453,"-0,5",
26,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Demitte,Marseille,Hollande,3300,pièces,4,13200,0,
27,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Drap londrin,Marseille,Hollande,328,livres,7,2296,0,
28,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Draperie peinte,Marseille,Hollande,1304,livres,3,3912,0,
29,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Droguerie,Marseille,Hollande,9860,livres,1,9860,0,
30,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Eau de fleur d'orange,Marseille,Hollande,1100,livres,"0,5",550,0,
31,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Eau de vie,Marseille,Hollande,55200,livres,"0,125",6900,0,
32,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Encens,Marseille,Hollande,31982,livres,1,31982,0,
33,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Eponges,Marseille,Hollande,296,livres,1,296,0,
34,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Esprit de citron,Marseille,Hollande,156,livres,"1,5",234,0,
35,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Essence,Marseille,Hollande,295,livres,1,295,0,
36,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Fayance,Marseille,Hollande,1000,livres,"0,5",500,0,
37,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Figues,Marseille,Hollande,6152,livres,"0,1",615,"-0,2",
38,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Fleurs de soufre,Marseille,Hollande,1025,livres,"0,18",184,"-0,5",
39,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Fruits à l'eau de vie,Marseille,Hollande,1500,livres,1,1500,0,
40,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Galbanon,Marseille,Hollande,100,livres,2,200,0,
41,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Galles légères,Marseille,Hollande,11000,livres,"0,6",6600,0,
42,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Galles de Levant,Marseille,Hollande,194250,livres,"0,5",97125,0,
43,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Gomme adragan,Marseille,Hollande,1375,livres,1,1375,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,2,1745,Exports,Gomme arabique,Marseille,Hollande,5100,livres,"0,35",1785,0,
45,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Gomme ammoniac,Marseille,Hollande,1375,livres,"1,25",1718,"-0,75",
46,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Gomme hederee,Marseille,Hollande,1325,livres,3,3975,0,
47,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Gomme sandarac,Marseille,Hollande,675,livres,1,675,0,
48,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Gomme seraphique,Marseille,Hollande,450,livres,"3,5",1575,0,
49,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Grabeau de mehirr,Marseille,Hollande,1890,livres,"0,9",1701,0,
50,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Graine d'avignon,Marseille,Hollande,4950,livres,"0,25",1237,"-0,5",
51,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Graine de jardin,Marseille,Hollande,2500,livres,"1,1",2750,0,
52,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Graine jaune,Marseille,Hollande,4025,livres,"0,25",1237,"230,75",erreur de calcul
53,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Graine de Lizary,Marseille,Hollande,5475,livres,"0,1",547,"-0,5",
54,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Graine de luzerne,Marseille,Hollande,4275,livres,"0,05",218,"4,25",
55,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Huile d'olive,Marseille,Hollande,17460,milleroles,36,628560,0,
56,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Huile d'olive,Marseille,Hollande,10133,livres,"0,25",2533,"-0,25",
57,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Ipecacuana,Marseille,Hollande,610,livres,3,1830,0,
58,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Iris,Marseille,Hollande,3738,livres,"0,6",2242,"-0,8",
59,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Jujubes,Marseille,Hollande,368,livres,"0,2",73,"-0,6",
60,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Jus de reglisse,Marseille,Hollande,133106,livres,"0,75",99829,"-0,5",
61,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Lacque platte,Marseille,Hollande,1043,livres,"1,6",1668,"-0,8",
62,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Laine lavée,Marseille,Hollande,5546,livres,"1,2",6655,"-0,2",
63,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Laine de Segovie,Marseille,Hollande,4683,livres,"1,75",8195,"-0,25",
64,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Librairie,Marseille,Hollande,400,livres,2,800,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Liege en planche,Marseille,Hollande,14006,livres,"0,15",2100,"-0,9",
66,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Liqueur à boire,Marseille,Hollande,1900,livres,"0,75",1425,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Marne de Calabre,Marseille,Hollande,18911,livres,"1,5",28366,"-0,5",
68,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Marbre en pierres,Marseille,Hollande,67975,livres,"0,2",13595,0,
69,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Mastic,Marseille,Hollande,3050,livres,"1,6",4880,0,
70,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Miel,Marseille,Hollande,30295,livres,"0,15",4544,"-0,25",
71,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,3,1745,Exports,Millet,Marseille,Hollande,300,livres,"0,03",9,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Mirabolan,Marseille,Hollande,192,livres,"0,2",38,"-0,4",
73,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Momie,Marseille,Hollande,1515,livres,"0,05",75,"-0,75",
74,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Nacres de perles,Marseille,Hollande,4260,livres,"1,5",6390,0,
75,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Noisettes,Marseille,Hollande,17800,livres,"0,09",1602,0,
76,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Ocre,Marseille,Hollande,525,livres,"0,1",52,"-0,5",
77,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Oignons de fleurs,Marseille,Hollande,7138,livres,"0,5",3569,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Olives,Marseille,Hollande,20877,livres,"0,15",3131,"-0,55",
79,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Oranges,Marseille,Hollande,109,milliers,15,1635,0,
80,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Oranges seches,Marseille,Hollande,400,livres,"0,1",40,0,
81,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Orpiment,Marseille,Hollande,1189,livres,30,35670,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Papier à écrire,Marseille,Hollande,24,rames,6,144,0,
83,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Peaux de maroquin,Marseille,Hollande,1300,livres,"1,5",1950,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Pierres à faulx,Marseille,Hollande,1256,livres,"0,25",314,0,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Pistaches,Marseille,Hollande,2322,livres,1,2322,0,
86,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Prunes seches,Marseille,Hollande,316200,livres,"0,2",63240,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Quincaille de fer et acier,Marseille,Hollande,3000,livres,1,3000,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Raisin sec,Marseille,Hollande,158534,livres,"0,2",31706,"-0,8",
89,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Reglisse,Marseille,Hollande,1675,livres,"0,08",134,0,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Rubarbe du Levant,Marseille,Hollande,552,livres,60,33120,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Ris,Marseille,Hollande,54250,livres,"0,12",6510,0,
92,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Rozeaux coupés,Marseille,Hollande,1839,livres,4,7356,0,
93,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Saffran,Marseille,Hollande,105,livres,15,1575,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Saffranon,Marseille,Hollande,27639,livres,"0,65",17965,"-0,35",
95,Loïc Charles,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Salsepareille,Marseille,Hollande,370,livres,2,740,0,
96,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Sardines salées,Marseille,Hollande,550,livres,"0,15",82,"-0,5",
97,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Savon blanc,Marseille,Hollande,1143725,livres,"0,25",285931,"-0,25",
98,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,4,1745,Exports,Savon madré,Marseille,Hollande,9920975,livres,"0,3",2976292,"-0,5",
99,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Scamonée,Marseille,Hollande,80,livres,6,480,0,
100,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Sel ammoniac,Marseille,Hollande,7350,livres,"1,1",8085,0,
101,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Sel de saturne,Marseille,Hollande,160,livres,"1,6",256,0,
102,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Sené,Marseille,Hollande,600,livres,"1,5",900,0,
103,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Sirop d'alkerme,Marseille,Hollande,675,livres,"1,75",1181,"-0,25",
104,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Sirop de capilaire,Marseille,Hollande,3400,livres,1,3400,0,
105,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Souffre,Marseille,Hollande,2630,livres,"0,15",394,"-0,5",
106,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Souliers,Marseille,Hollande,800,paires,"3,5",2800,0,
107,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Soye ouvrée,Marseille,Hollande,850,livres,20,17000,0,
108,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Spicarnady,Marseille,Hollande,300,livres,6,1800,0,
109,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Storax,Marseille,Hollande,1954,livres,3,5862,0,
110,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Sumac,Marseille,Hollande,168600,livres,"0,2",33720,0,
111,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Tabatière de bois d'olivier,Marseille,Hollande,200,livres,"1,5",300,0,
112,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Tables de marbre,Marseille,Hollande,560,livres,1,560,0,
113,Pascal Fontaine,Archives de la CCI de Marseille - I 22,Local/Marseille/Archives_de_la_CCI_de_Marseille-I22/Marseille – Exports – 1745.csv,Local,5,1745,Exports,Tartre,Marseille,Hollande,95400,livres,"0,24",22896,0,
