line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1759,,,Alllemagne,Exports,Acier,,,17.5,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,14498,,,,Fatima Zahra,,,,,,,,,,,,
2,Objet Général,1759,,,Espagne,Exports,Acier,,,11720,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,14498,,,,Fatima Zahra,,,,,,,,,,,,
3,Objet Général,1759,,,Isles,Exports,Acier,,,60,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,14498,,,,Fatima Zahra,,,,,,,,,,,,
4,Objet Général,1759,,,Savoye,Exports,Acier,,,22.5,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,14498,,,,Fatima Zahra,,,,,,,,,,,,
5,Objet Général,1759,,,Suisse,Exports,Acier,,,2677.5,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,14498,,,,Fatima Zahra,,,,,,,,,,,,
6,Objet Général,1759,,,Allemagne,Exports,Agneaux,,,707,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,822,,,,Fatima Zahra,,,,,,,,,,,,
7,Objet Général,1759,,,Espagne,Exports,Agneaux,,,3,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,822,,,,Fatima Zahra,,,,,,,,,,,,
8,Objet Général,1759,,,Savoye,Exports,Agneaux,,,112,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,822,,,,Fatima Zahra,,,,,,,,,,,,
9,Objet Général,1759,,,Flandre,Exports,Agréments de soye,,,2124,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,2328,,,,Fatima Zahra,,,,,,,,,,,,
10,Objet Général,1759,,,Suisse,Exports,Agréments de soye,,,204,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,2328,,,,Fatima Zahra,,,,,,,,,,,,
11,Objet Général,1759,,,Espagne,Exports,Ajamis,,,36333,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,72963,,,,Fatima Zahra,,,,,,,,,,,,
12,Objet Général,1759,,,Italie,Exports,Ajamis,,,17919,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,72963,,,,Fatima Zahra,,,,,,,,,,,,
