line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1771,,,Allemagne,Imports,Acier,,,41973,0,125928,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,743637,,,,Sophie Milewski,,,,,,,,,,,,
2,Objet Général,1771,,,Danemark,Imports,Acier,,,232635,0,465270,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,743637,,,,Sophie Milewski,,,,,,,,,,,,
3,Objet Général,1771,,,Flandre,Imports,Acier,,,5449,0,12332,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,743637,,,,Sophie Milewski,,,,,,,,,,,,
4,Objet Général,1771,,,Hollande,Imports,Acier,,,251251,0,606428,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,743637,,,,Sophie Milewski,,,,,,,,,,,,
5,Objet Général,1771,,,Italie,Imports,Acier,,,2800,0,8000,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,743637,,,,Sophie Milewski,,,,,,,,,,,,
6,Objet Général,1771,,,Genes,Imports,Acier,,,2852,0,8150,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,743637,,,,Sophie Milewski,,,,,,,,,,,,
7,Objet Général,1771,,,Nord,Imports,Acier,,,14201,0,29015,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,743637,,,,Sophie Milewski,,,,,,,,,,,,
8,Objet Général,1771,,,Suede,Imports,Acier,,,182409,0,496318,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,743637,,,,Sophie Milewski,,,,,,,,,,,,
9,Objet Général,1771,,,Suisse,Imports,Acier,,,10067,0,33498,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,743637,,,,Sophie Milewski,,,,,,,,,,,,
10,Objet Général,1771,,,Hollande,Imports,Agaric,,,3519,0,1340,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,,,,Sophie Milewski,,,,,,,,,,,,
11,Objet Général,1771,,,Allemagne,Imports,Aiguilles,,,565997,0,128784,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,604647,,,,Sophie Milewski,,,,,,,,,,,,
12,Objet Général,1771,,,Flandre,Imports,Aiguilles,,,38650,0,7730,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,604647,,,,Sophie Milewski,,,,,,,,,,,,
13,Objet Général,1771,,,Espagne,Imports,Ails,,,5634,0,37360,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,7519,,,,Sophie Milewski,,,,,,,,,,,,
14,Objet Général,1771,,,Genes,Imports,Ails,,,1885,0,37700,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,7519,,,,Sophie Milewski,,,,,,,,,,,,
15,Objet Général,1771,,,Allemagne,Imports,Aloës,,,1218,0,406,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,20761,,,,Sophie Milewski,,,,,,,,,,,,
16,Objet Général,1771,,,Flandre,Imports,Aloës,,,1762,0,1762,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,20761,,,,Sophie Milewski,,,,,,,,,,,,
17,Objet Général,1771,,,Hollande,Imports,Aloës,,,6192,0,1565,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,20761,,,,Sophie Milewski,,,,,,,,,,,,
18,Objet Général,1771,,,Nord,Imports,Aloës,,,9992,0,2448,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,20761,,,,Sophie Milewski,,,,,,,,,,,,
19,Objet Général,1771,,,Isles,Imports,Aloës,,,1597,0,1597,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,20761,,,,Sophie Milewski,,,,,,,,,,,,
20,Objet Général,1771,,,Hollande,Imports,Alumettes,,,1480,0,4936,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,,,,Sophie Milewski,,,,,,,,,,,,
21,Objet Général,1771,,,Allemagne,Imports,Alun,,,13905,0,61030,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
22,Objet Général,1771,,,Angleterre,Imports,Alun,,,261056,0,1305281,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
23,Objet Général,1771,,,Espagne,Imports,Alun,,,19140,0,93995,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
24,Objet Général,1771,,,Flandre,Imports,Alun,,,50130,0,255332,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
25,Objet Général,1771,,,Hollande,Imports,Alun,,,60579,0,308082,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
26,Objet Général,1771,,,Italie,Imports,Alun,,,106480,0,532400,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
27,Objet Général,1771,,,Naples,Imports,Alun,,,8000,0,40000,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
28,Objet Général,1771,,,Genes,Imports,Alun,,,7132,0,33154,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
29,Objet Général,1771,,,Levant,Imports,Alun,,,15531,0,77656,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
30,Objet Général,1771,,,Savoye,Imports,Alun,,,46202,0,231860,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,588155,,,,Sophie Milewski,,,,,,,,,,,,
31,Objet Général,1771,,,Allemagne,Imports,Amadou,,,6737,0,9625,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,9493,,,,Sophie Milewski,,,,,,,,,,,,
32,Objet Général,1771,,,Naples,Imports,Amadou,,,1610,0,2300,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,9493,,,,Sophie Milewski,,,,,,,,,,,,
33,Objet Général,1771,,,Genes,Imports,Amadou,,,1146,0,1638,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,2,9493,,,,Sophie Milewski,,,,,,,,,,,,
34,Objet Général,1771,,,Espagne,Imports,Amandes,,,204815,0,370703,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,4,466312,,,,Sophie Milewski,,,,,,,,,,,,
35,Objet Général,1771,,,Hollande,Imports,Amandes,,,127504,0,172589,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,4,466312,,,,Sophie Milewski,,,,,,,,,,,,
36,Objet Général,1771,,,Italie,Imports,Amandes,,,1180,0,5900,livres,,sources/Objet General/IIHS-122E_Imports_1771.csv,IIHS-122E,4,466312,,,,Sophie Milewski,,,,,,,,,,,,
