line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1770,,,Allemagne,Imports,Acier,,,41123,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
2,Objet Général,1770,,,Danemark,Imports,Acier,,,434194,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
3,Objet Général,1770,,,Espagne,Imports,Acier,,,4082,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
4,Objet Général,1770,,,Flandre,Imports,Acier,,,2758,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
5,Objet Général,1770,,,Gènes,Imports,Acier,,,5033,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
6,Objet Général,1770,,,Hollande,Imports,Acier,,,211370,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
7,Objet Général,1770,,,Italie,Imports,Acier,,,1410,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
8,Objet Général,1770,,,Naples,Imports,Acier,,,3500,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
9,Objet Général,1770,,,Nord,Imports,Acier,,,17483,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
10,Objet Général,1770,,,Suisse,Imports,Acier,,,8109,0,,,,sources/Objet General/IIHS-122D_Imports_1770.csv,IIHS-122D,3,810931,,,,David Cassagnes,,Total incorrect,,,,,,,,,,
