line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1726,Narbonne,,Espagne,Imports,Anchois,,,1434,0,478,barils,3,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
2,Local,1726,Narbonne,,Espagne,Imports,Anchois,,,24,0,40,livres,0.6,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
3,Local,1726,Narbonne,,Espagne,Imports,Amandes cassées,,,328,0,1640,livres,0.2,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4,Local,1726,Narbonne,,Espagne,Imports,Aulx,,,120,0,4,Charges,30,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
5,Local,1726,Narbonne,,Espagne,Imports,Aulx,,,5400,0,7200,fours,0.75,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
6,Local,1726,Narbonne,,Espagne,Imports,Aulx,,,436,0,,,,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,,,,,,,,,,
7,Local,1726,Narbonne,,Espagne,Imports,Arquifou,,,752.5,0,7525,livres,0.1,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
8,Local,1726,Narbonne,,Espagne,Imports,Aiguilettes de peau,,,13.75,0,55,douzaines,0.25,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9,Local,1726,Narbonne,,Espagne,Imports,Bœufs en vie,,,2046,0,31,en nombre,66,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
10,Local,1726,Narbonne,,Espagne,Imports,Bled seigle,,,40,0,40,mesures,1,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
11,Local,1726,Narbonne,,Espagne,Imports,Beurre  ,,,200,0,400,livres ,0.5,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
12,Local,1726,Narbonne,,Espagne,Imports,Bierre d'hollande,,,120,0,200,livres ,0.6,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
13,Local,1726,Narbonne,,Espagne,Imports,Bas de soye,,,12,0,1,paire,12,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
14,Local,1726,Narbonne,,Espagne,Imports,Bas de laine grossière,,,82.5,0,66,paire,1.25,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
15,Local,1726,Narbonne,,Espagne,Imports,Bas de laine grossière pour enfant,,,36,0,48,paire,0.75,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
16,Local,1726,Narbonne,,Espagne,Imports,Bas de fil a Etrier,,,9,0,12,paire,0.75,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
17,Local,1726,Narbonne,,Espagne,Imports,Bois travaillé,,,3.5,0,,,,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,2,,,,,Pascal Fontaine,,,,,,,,,,,,
18,Local,1726,Narbonne,,Espagne,Imports,Bateau petit,,,75,0,1,en nombre,75,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
19,Local,1726,Narbonne,,Espagne,Imports,Bouchons de liège,,,75,0,250,livres,0.3,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
20,Local,1726,Narbonne,,Espagne,Imports,Balais de palme,,,1354.5,0,1505,douzaines,0.9,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
21,Local,1726,Narbonne,,Espagne,Imports,Cheval à bas prix,,,75,0,1,en nombre,75,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
22,Local,1726,Narbonne,,Espagne,Imports,Chair salée,,,30,0,100,livres,0.3,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
23,Local,1726,Narbonne,,Espagne,Imports,Chocolat,,,200,0,100,livres,2,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
24,Local,1726,Narbonne,,Espagne,Imports,Confitures,,,125,0,100,livres,1.25,sources/local/AD67_C1047_Narbonne_Imports_1726,AD67 C1047,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
