numerodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,pays,direction,value,,
162,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,52,Naples et Sicile,Saint Quentin,109060,,
163,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,52,Genes,Lyon,6700,,
164,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,52,Genes,Marseille,4195575,,
165,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,52,Genes,Roüen,0,,
166,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,52,Genes,Châlons,7307,,
167,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,52,Genes,Lyon,17435,,
168,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,52,Genes,Marseille,4897873,,
169,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,52,Genes,Narbonne,6365,,
170,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,52,Genes,Saint Quentin,13860,,
171,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,52,Venise,[vide],4594661,,
172,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,52,Venise,Lyon,14505,,
173,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,52,Venise,Marseille,1410960,,
174,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,52,Venise,Roüen,222749,,
175,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,53,Levant,Marseille,35752213,,
176,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,53,Levant,Flandre,1558584,,
177,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,53,Levant,Marseille,29291995,,
178,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,54,Nord,Amiens,118403,,
179,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,54,Nord,Bayonne,580162,,
180,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,54,Nord,Bordeaux,3284676,,
181,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,54,Nord,La Rochelle,144919,,
182,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,54,Nord,Marseille,12442,,
183,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,54,Nord,Nantes,588741,,
184,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,54,Nord,Roüen,3049265,,
185,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,54,Nord,Amiens,2250,,
186,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,54,Nord,Bayonne,338262,,
187,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,54,Nord,Bordeaux,32158723,,
188,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,54,Nord,Caën,2377,,
189,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,54,Nord,La Rochelle,2230905,,
190,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,54,Nord,Marseille,442300,,
191,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,54,Nord,Nantes,6481992,,
192,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,54,Nord,Rennes,500569,,
193,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,54,Nord,Roüen,4202152,,
194,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,55,"Portugal et Isles Terceres, Madère et Açores",Amiens,12245,,
195,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,55,"Portugal et Isles Terceres, Madère et Açores",Bayonne,102205,,
196,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,55,"Portugal et Isles Terceres, Madère et Açores",Marseille,433675,,
197,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,55,"Portugal et Isles Terceres, Madère et Açores",Nantes,21769,,
198,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,55,"Portugal et Isles Terceres, Madère et Açores",Rennes,7800,,
199,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,55,"Portugal et Isles Terceres, Madère et Açores",Roüen,1675725,,
200,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Amiens,100965,,problème de somme
201,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Bayonne,117570,,problème de somme
202,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Bourgogne,487,,problème de somme
203,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Châlons,769563,,problème de somme
204,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Flandre,6836,,problème de somme
205,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Lyon,538520,,problème de somme
206,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Marseille,465557,,problème de somme
207,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Nantes,777734,,problème de somme
208,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Rennes,495892,,problème de somme
209,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Roüen,1034857,,problème de somme
210,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,55,"Portugal et Isles Terceres, Madère et Açores",Saint Quentin,297640,,problème de somme
211,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,56,Russie,Bordeaux,61688,,
212,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,56,Russie,La Rochelle,23923,,
213,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,56,Russie,Marseille,1577742,,
214,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,56,Russie,Nantes,298252,,
215,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,56,Russie,Rennes,185062,,
216,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,56,Russie,Roüen,992179,,
217,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,56,Russie,Amiens,11400,,
218,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,56,Russie,Bordeaux,12257269,,
219,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,56,Russie,Bourgogne,975,,
220,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,56,Russie,Flandre,22320,,
221,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,56,Russie,Lyon,1020,,
222,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,56,Russie,Marseille,60773,,
223,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,56,Russie,Roüen,680393,,
224,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,56,Russie,Saint Quentin,22680,,
225,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,57,Savoye et Piemont,Lyon,883699,,
226,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,57,Savoye et Piemont,Marseille,6501155,,
227,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,57,Savoye et Piemont,Narbonne,7975,,
228,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,57,Savoye et Piemont,Amiens,14142,,
229,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,57,Savoye et Piemont,Bourgogne,24111,,
230,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,57,Savoye et Piemont,Châlons,182395,,
231,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,57,Savoye et Piemont,Flandre,41937,,
232,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,57,Savoye et Piemont,Lyon,4225090,,
233,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,57,Savoye et Piemont,Marseille,3485657,,
234,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,57,Savoye et Piemont,Montpellier,490,,
235,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,57,Savoye et Piemont,Roüen,621406,,
236,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,57,Savoye et Piemont,Saint Quentin,27020,,
237,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,58,Suede,Amiens,32725,,
238,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,58,Suede,Bordeaux,1040536,,
239,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,58,Suede,La Rochelle,4818,,
240,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,58,Suede,Marseille,908033,,
241,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,58,Suede,Montpellier,2653,,
242,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,58,Suede,Nantes,600813,,
243,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,58,Suede,Rennes,253705,,
244,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,58,Suede,Roüen,1188250,,
245,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,58,Suede,Bordeaux,4533771,,
246,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,58,Suede,Flandre,13080,,
247,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,58,Suede,La Rochelle,23279,,
248,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,58,Suede,Marseille,202381,,
249,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,58,Suede,Montpellier,371824,,
250,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,58,Suede,Nantes,296586,,
251,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,58,Suede,Roüen,111537,,
252,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,58,Suede,Saint Quentin,5460,,
253,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,59,Suisse,Bourgogne,560985,,
254,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,59,Suisse,Lyon,1291406,,
255,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Amiens,109299,,
256,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Bordeaux,4744151,,
257,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Bourgogne,1736423,,
258,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Châlons,72338,,
259,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Flandre,100942,,
260,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Langres,375550,,
261,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Lyon,1544629,,
262,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Montpellier,880,,
263,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Roüen,243252,,
264,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,59,Suisse,Saint Quentin,16240,,
265,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,60,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,236648,,
266,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,60,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,163020682,,
267,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,60,Isles Françoises de l’Amérique et Terre Neuve,Flandre,332349,,
268,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,60,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,2354498,,
269,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,60,Isles Françoises de l’Amérique et Terre Neuve,Marseille,12775907,,
270,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,60,Isles Françoises de l’Amérique et Terre Neuve,Nantes,18514545,,
271,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,60,Isles Françoises de l’Amérique et Terre Neuve,Rennes,2244678,,
272,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,60,Isles Françoises de l’Amérique et Terre Neuve,Roüen,15533612,,
273,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Amiens,1470,,
274,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,179688,,
275,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,7572069,,
276,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Flandre,554690,,
277,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,836249,,
278,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Marseille,8424370,,
279,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Montpellier,2100,,
280,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Nantes,4215907,,
281,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Rennes,418369,,
282,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Roüen,4576005,,
283,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,60,Isles Françoises de l’Amérique et Terre Neuve,Saint Quentin,425600,,
284,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,61,Guinée,Bordeaux,585948,,
285,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,61,Guinée,La Rochelle,1668837,,
286,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,61,Guinée,Nantes,1816197,,
287,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,61,Guinée,Rennes,215966,,
288,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,61,Guinée,Roüen,622562,,
289,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,62,Indes Orientalles,Rennes,12579962,,
290,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,imports,62,Indes Orientalles,Roüen,22327,,
291,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,62,Indes Orientalles,Amiens,8657,,problème de somme
292,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,62,Indes Orientalles,Bordeaux,261645,,problème de somme
293,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,62,Indes Orientalles,Châlons,22645,,problème de somme
294,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,62,Indes Orientalles,La Rochelle,320533,,problème de somme
295,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,62,Indes Orientalles,Nantes,71832,,problème de somme
296,Stephen Jackson,IIHS-123,National/Tableau Général par direction/Tableau Général par Direction 1771.csv,Tableau Général par direction,1771,exports,62,Indes Orientalles,Rennes,1336998,,problème de somme
