numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
19,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,1,1777,Exports,Sucre blanc,Marseille,Angleterre,32373,Livres,"0,5",16186,"0,5",
20,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,1,1777,Exports,Toile diverses,Marseille,Angleterre,6815,Livres,"3,5",23852,"0,5",
21,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,1,1777,Exports,Vin rouge,Marseille,Angleterre,70600,Livres,"0,1",7060,0,
22,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Acier,Marseille,Espagne,4251,Livres,"0,35",1487,"0,85",
23,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Alun,Marseille,Espagne,8691,Livres,"0,2",1738,"0,2",
24,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Amandes,Marseille,Espagne,1240,Livres,"0,2",248,0,
25,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Anis,Marseille,Espagne,754,Livres,"0,3",226,"0,2",
26,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Bas de laine,Marseille,Espagne,3890,Livres,6,23340,0,
27,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Bas de soye,Marseille,Espagne,20713,Livres,40,828520,0,
28,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Bled froment,Marseille,Espagne,13002700,Livres,"0,1",1300270,0,
29,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Bois de teinture,Marseille,Espagne,3200,Livres,"0,1",320,0,
30,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Bougie,Marseille,Espagne,8190,Livres,"2,5",20475,0,
31,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Bouteilles de verre,Marseille,Espagne,2900,Livres,"0,2",580,0,
32,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Bray gras,Marseille,Espagne,698,Livres,"0,2",139,"0,6",
33,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Brun rouge,Marseille,Espagne,3366,Livres,"0,05",168,"0,3",
34,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Cacao,Marseille,Espagne,120974,Livres,"1,3",157266,"0,2",
35,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Caffé,Marseille,Espagne,89904,Livres,"0,75",67922,-494,Erreur de calcul
36,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Canefice,Marseille,Espagne,508,Livres,"0,3",152,"0,4",
37,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Canelle,Marseille,Espagne,700,Livres,10,7000,0,
38,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Ceruse,Marseille,Espagne,4100,Livres,"0,1",410,0,
39,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Chandelle,Marseille,Espagne,26510,Livres,"0,5",13255,0,
40,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Chanvre peigné,Marseille,Espagne,63232,Livres,"0,75",47424,0,
41,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Chapeaux poil et laine,Marseille,Espagne,45352,Livres,6,272112,0,
42,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Cire jaune,Marseille,Espagne,15606,Livres,"1,5",23409,0,
43,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Civadille,Marseille,Espagne,4000,Livres,"0,25",1000,0,
44,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Cloux de fer,Marseille,Espagne,13736,Livres,"0,4",5494,"0,4",
45,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Cochenille,Marseille,Espagne,5600,Livres,20,112000,0,
46,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Colle forte,Marseille,Espagne,3500,Livres,"0,4",1400,0,
47,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Confitures,Marseille,Espagne,6950,Livres,1,6950,0,
48,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Coton filé,Marseille,Espagne,4599,Livres,"1,1",5058,"0,9",
49,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Coton en laine,Marseille,Espagne,31268,Livres,1,31268,0,
50,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Couperose,Marseille,Espagne,400,Livres,"0,08",32,0,
51,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Cuirs de bœuf en poil,Marseille,Espagne,62145,Livres,"0,4",24858,0,
52,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Cuirs de bœuf tanés,Marseille,Espagne,6000,Livres,"0,6",3600,0,
53,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Cuirs de vaches tannés,Marseille,Espagne,3993,Livres,"0,5",1996,"0,5",
54,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Cuivre tangoul,Marseille,Espagne,5000,Livres,"1,4",7000,0,
55,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Dattes,Marseille,Espagne,2712,Livres,"0,3",813,"0,6",
56,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Dorure fine,Marseille,Espagne,510,Livres,100,51000,0,
57,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Draperie ordinaire,Marseille,Espagne,43073,Livres,5,215365,0,
58,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Drogueries,Marseille,Espagne,73816,Livres,2,147632,0,
59,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Eau de senteur,Marseille,Espagne,799,Livres,1,799,0,
60,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Encens,Marseille,Espagne,1390,Livres,"0,5",695,0,
61,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Etamine,Marseille,Espagne,2960,Livres,6,17760,0,
62,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Etoffe dorure,Marseille,Espagne,7071,Livres,80,565680,0,
63,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Etoffe de soye,Marseille,Espagne,46206,Livres,40,1848240,0,
64,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Fayance,Marseille,Espagne,1360,Livres,"0,5",680,0,
65,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Fer en barres,Marseille,Espagne,218602,Livres,"0,15",32190,"600,3",Erreur de calcul
66,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Fer blanc,Marseille,Espagne,3200,Livres,"0,6",1920,0,
67,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Fromage,Marseille,Espagne,1160,Livres,"0,3",348,0,
68,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Galles,Marseille,Espagne,14433,Livres,"0,5",7216,"0,5",
69,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Gingembre,Marseille,Espagne,2590,Livres,"0,2",518,0,
70,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Gomme adragant,Marseille,Espagne,5498,Livres,1,5498,0,
71,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Graine longue,Marseille,Espagne,8900,Livres,"0,1",890,0,
72,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Huile d'olive,Marseille,Espagne,20510,Livres,"0,4",8204,0,
73,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Jambons,Marseille,Espagne,4896,Livres,"0,6",2937,"0,6",
74,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Indigo,Marseille,Espagne,2701,Livres,5,13705,-200,Erreur de calcul
75,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Laines diverses,Marseille,Espagne,11200,Livres,"0,75",8400,0,
76,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Legumes,Marseille,Espagne,1166717,Livres,"0,15",175007,"0,55",
77,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Librairie,Marseille,Espagne,39794,Livres,2,79588,0,
78,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Liqueur,Marseille,Espagne,17425,Livres,1,17425,0,
79,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Manne,Marseille,Espagne,8670,Livres,"1,5",13005,0,
80,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Mercerie,Marseille,Espagne,116205,Livres,"3,5",406717,"0,5",
81,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Millet,Marseille,Espagne,45757,Livres,"0,1",4575,"0,7",
82,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Morue,Marseille,Espagne,2895,Livres,"0,25",723,"0,75",
83,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Noisettes,Marseille,Espagne,44157,Livres,"0,1",4415,"0,7",
84,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Orseille,Marseille,Espagne,11039,Livres,"0,1",1103,"0,9",
85,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Papier blanc,Marseille,Espagne,2659,Livres,"0,6",1594,"1,4",
86,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Peaux de veaux tannés,Marseille,Espagne,13944,Livres,"1,25",17430,0,
87,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Pierres a fusils,Marseille,Espagne,31230,Livres,"0,2",6246,0,
88,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Pierres ponces,Marseille,Espagne,226,Livres,"0,1",22,"0,6",
89,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Plomb en saumon,Marseille,Espagne,7300,Livres,"0,2",1460,0,
90,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Poivre,Marseille,Espagne,5312,Livres,"1,5",7968,0,
91,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Pomade,Marseille,Espagne,600,Livres,2,1200,0,
92,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Potterie de terre,Marseille,Espagne,14244,Douzaines,1,14244,0,
93,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Poudre à poudrer,Marseille,Espagne,1600,Livres,"0,4",640,0,
94,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,2,1777,Exports,Prunes,Marseille,Espagne,10068,Livres,"0,25",2517,0,
95,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Quincaille,Marseille,Espagne,111712,Livres,1,111712,0,
96,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Ris,Marseille,Espagne,123184,Livres,"0,2",24636,"0,8",
97,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Rocou,Marseille,Espagne,1250,Livres,"2,5",3125,0,
98,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Saffranum,Marseille,Espagne,18300,Livres,"0,75",13720,5,
99,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Saucissons,Marseille,Espagne,3613,Livres,"1,2",4335,"0,6",
100,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Savon,Marseille,Espagne,232909,Livres,"0,4",93163,"0,6",
101,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Sel armoniac,Marseille,Espagne,925,Livres,"1,5",1387,"0,5",
102,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Sené,Marseille,Espagne,1700,Livres,"1,5",2550,0,
103,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Sirop de capilaire,Marseille,Espagne,6829,Livres,1,6829,0,
104,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Soye aprêtée,Marseille,Espagne,235,Livres,20,4700,0,
105,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Sucre blanc,Marseille,Espagne,74991,Livres,"0,5",37495,"0,5",
106,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Tabac,Marseille,Espagne,22400,Livres,3,67200,0,
107,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Tartre,Marseille,Espagne,3687,Livres,"0,3",1106,"0,1",
108,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Terre jaune,Marseille,Espagne,670,Livres,"0,1",67,0,
109,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Toile blanche,Marseille,Espagne,66994,Livres,5,334970,0,
110,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Toile diverses,Marseille,Espagne,130802,Livres,"3,5",457807,0,
111,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Toile peintes,Marseille,Espagne,6041,Livres,5,30205,0,
112,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Toile siamoises,Marseille,Espagne,2589,Livres,"4,5",11600,"50,5",Erreur de calcul
113,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Verdet,Marseille,Espagne,20968,Livres,1,20968,0,
114,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Vin rouge,Marseille,Espagne,51140,Livres,"0,1",5114,0,
115,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Vin rouge,Marseille,Espagne,54,Milleroles,12,648,0,
116,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Vitriol,Marseille,Espagne,600,Livres,"0,6",360,0,
117,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Amandes,Marseille,Genève,2215,Livres,"0,2",443,0,
118,Laura,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1777.csv,Local,3,1777,Exports,Graines de jardin,Marseille,Genève,1380,Livres,1,1380,0,
