numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
11,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Arquifou,Marseille,Espagne,408907,livres,"0,15",61336,"-0,05",
12,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Balais de palmes,Marseille,Espagne,1542,douzaines,"0,9",1387,"-0,8",
13,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Bas de laine,Marseille,Espagne,3450,livres,6,20700,0,
14,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Beaume du Perou,Marseille,Espagne,115,livres,12,1380,0,
15,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Beuf salé,Marseille,Espagne,230,barils,75,17250,0,
16,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Beurre,Marseille,Espagne,13450,livres,"0,4",5380,0,
17,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Biscuits de mer,Marseille,Espagne,2900,livres,"0,15",435,0,
18,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Bled froment,Marseille,Espagne,311,charges,22,6842,0,
19,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Bois a bruler,Marseille,Espagne,7600,livres,"0,0075",57,0,
20,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Bois de campesche,Marseille,Espagne,220435,livres,"0,15",33065,"-0,25",
21,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Bois a teindre,Marseille,Espagne,24800,livres,"0,1",2480,0,
22,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Bonnets de laine,Marseille,Espagne,745,douzaines,12,8940,0,
23,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Bouchons de liege,Marseille,Espagne,2550,livres,3,7650,0,
24,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Bourdes,Marseille,Espagne,4267625,livres,"0,08",341410,0,
25,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Bourre a batier,Marseille,Espagne,1200,livres,"0,5",600,0,
26,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Brun rouge,Marseille,Espagne,422960,livres,"0,025",10574,0,
27,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cacao,Marseille,Espagne,41997,livres,"1,3",54596,"-0,1",
28,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Caffé,Marseille,Espagne,494280,livres,"0,9",444852,0,
29,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Canefice,Marseille,Espagne,13658,livres,1,13658,0,
30,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Canelle,Marseille,Espagne,246,livres,10,2460,0,
31,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Canons de fer,Marseille,Espagne,18,en nombre,400,7200,0,
32,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Capres,Marseille,Espagne,17260,livres,"0,22",3797,"-0,2",
33,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Carreaux de marbre,Marseille,Espagne,7,milliers,80,560,0,
34,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Carrouges,Marseille,Espagne,500,livres,"0,05",125,100,erreur de calcul
35,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cascarilles,Marseille,Espagne,27715,livres,"1,5",41572,"-0,5",
36,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cendre commune,Marseille,Espagne,267575,livres,"0,12",32109,0,
37,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Chapeaux de paille,Marseille,Espagne,98,douzaines,12,1176,0,
38,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Charbon de terre,Marseille,Espagne,15000,livres,"0,02",300,0,
39,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Chataignes,Marseille,Espagne,50,livres,"0,05",12,"9,5",erreur de calcul
40,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Chocolat,Marseille,Espagne,459,livres,2,918,0,
41,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Civadille,Marseille,Espagne,5017,livres,3,15051,0,
42,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cochenille,Marseille,Espagne,36950,livres,17,628150,0,
43,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Colombine,Marseille,Espagne,13500,livres,"0,05",675,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Confitures,Marseille,Espagne,445,livres,1,445,0,
45,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Corail brut,Marseille,Espagne,2915,livres,"0,2",583,0,
46,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cordage de chanvre neuf,Marseille,Espagne,29900,livres,"0,3",8970,0,
47,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cordage de chanvre vieux,Marseille,Espagne,41500,livres,"0,1",4150,0,
48,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cordage d'espars,Marseille,Espagne,2167,douzaines,7,15169,0,
49,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cordes a boyaux,Marseille,Espagne,50,livres,20,1000,0,
50,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cornes de mouton,Marseille,Espagne,32500,paires,"0,2",6500,0,
51,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Coquillages,Marseille,Espagne,600,livres,"0,25",150,0,
52,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Coton filé,Marseille,Espagne,36400,livres,"1,1",40040,0,
53,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Couffes a boulanger,Marseille,Espagne,12,douzaines,20,240,0,
54,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Couffins de palme,Marseille,Espagne,10,douzaines,4,40,0,
55,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Couperose,Marseille,Espagne,1690,livres,"0,1",169,0,
56,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cuirs de bœuf en poil,Marseille,Espagne,7120,en nombre,14,99680,0,
57,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cuivre tangoul,Marseille,Espagne,12035,livres,1,12035,0,
58,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Cuivre vieux,Marseille,Espagne,1417,livres,"0,85",1204,"-0,45",
59,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Demitte,Marseille,Espagne,30,pièces,4,120,0,
60,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Dents d'elephant,Marseille,Espagne,280,livres,2,560,0,
61,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Drogueries,Marseille,Espagne,3152,livres,1,3152,0,
62,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Eau de fleur d'orange,Marseille,Espagne,100,livres,"0,5",50,0,
63,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Eau de vie,Marseille,Espagne,16450,livres,"0,15",2467,"-0,5",
64,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Ecaille de tortue,Marseille,Espagne,340,livres,8,2720,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Escajolle,Marseille,Espagne,14490,livres,"0,1",1449,0,
66,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Espars,Marseille,Espagne,1517,milliers,40,60680,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Etain en bloc,Marseille,Espagne,5000,livres,"0,75",3750,0,
68,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Etoffe de soye,Marseille,Espagne,483,livres,40,19320,0,
69,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Fayance,Marseille,Espagne,138,livres,"0,5",69,0,
70,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Fayance carreaux,Marseille,Espagne,30000,en nombre,"0,1",3000,0,
71,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Fer en barres,Marseille,Espagne,10200,livres,"0,15",1530,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,2,1761,Imports,Fer vieux,Marseille,Espagne,2263,livres,"0,05",113,"-0,15",
73,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Feves,Marseille,Espagne,700,charges,12,8400,0,
74,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Figues,Marseille,Espagne,600,livres,"0,1",60,0,
75,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Filets d'espars,Marseille,Espagne,1028,milliers,40,41120,0,
76,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Filozelle,Marseille,Espagne,30,livres,3,90,0,
77,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Fondettes de corail,Marseille,Espagne,495,livres,"0,2",99,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Fromage,Marseille,Espagne,22260,livres,"0,25",5565,0,
79,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Galles,Marseille,Espagne,2300,livres,"0,9",2070,0,
80,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Gaudes,Marseille,Espagne,4025,livres,"0,3",1207,"-0,5",
81,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Gomme copale,Marseille,Espagne,6400,livres,3,19200,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Grabeau indigo,Marseille,Espagne,172,livres,4,688,0,
83,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Graine de canarie,Marseille,Espagne,2590,livres,"0,1",259,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Graine jaune,Marseille,Espagne,6670,livres,"0,3",2001,0,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Graine de millet,Marseille,Espagne,1600,livres,"0,05",80,0,
86,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Graine de ver à soye,Marseille,Espagne,30,livres,50,1500,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Grainette,Marseille,Espagne,2875,livres,"0,3",862,"-0,5",
88,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Harangs blancs,Marseille,Espagne,19,barils,24,456,0,
89,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Huile d'olive,Marseille,Espagne,2632,milleroles,40,105280,0,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Huile de poisson,Marseille,Espagne,44731,livres,"0,25",11182,"-0,75",
91,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Huile de vitriol,Marseille,Espagne,1150,livres,5,5750,0,
92,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Jalap,Marseille,Espagne,300,livres,"2,25",675,0,
93,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Jambons,Marseille,Espagne,500,livres,"0,35",175,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Indienne,Marseille,Espagne,40,pièces,14,560,0,
95,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Indigo,Marseille,Espagne,135385,livres,8,1083080,0,
96,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Jus de citron,Marseille,Espagne,20700,livres,"0,4",8280,0,
97,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Jus de reglisse,Marseille,Espagne,400,livres,"0,35",140,0,
98,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Laine lavée,Marseille,Espagne,72850,livres,"1,1",80135,0,
99,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Laine de Segovie,Marseille,Espagne,144797,livres,"1,6",231675,"-0,2",
100,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Laine surge,Marseille,Espagne,346933,livres,1,346933,0,
101,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Librairie,Marseille,Espagne,775,livres,2,1550,0,
102,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Liege,Marseille,Espagne,75175,livres,"0,15",11276,"-0,25",
103,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Lin cru,Marseille,Espagne,3450,livres,"0,6",2070,0,
104,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Mercerie,Marseille,Espagne,1665,livres,"3,5",5827,"-0,5",
105,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Miel,Marseille,Espagne,980,livres,"0,15",147,0,
106,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Morue seche,Marseille,Espagne,227440,livres,"0,25",56860,0,
107,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Morue verte,Marseille,Espagne,17250,livres,"0,3",5175,0,
108,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Mouchoirs de cotton,Marseille,Espagne,48,pièces,12,576,0,
109,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Mouchoirs de soye,Marseille,Espagne,6001,douzaines,28,168028,0,
110,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Noix de pipes,Marseille,Espagne,1100,livres,"0,5",550,0,
111,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Olives,Marseille,Espagne,1230,livres,"0,05",61,"-0,5",
112,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Palme en feuilles,Marseille,Espagne,2400,livres,"0,2",480,0,
113,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1761.csv,Local,3,1761,Imports,Peaux de castor,Marseille,Espagne,402,livres,5,2010,0,
