numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
38,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Poutres,Marseille,Danemark,740,en nombre,100,74000,0,
39,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Toile blanche,Marseille,Danemark,16800,livres,5,84000,0,
40,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Alun,Marseille,Espagne,355895,livres,"0,2",71179,0,
41,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Amandes,Marseille,Espagne,125920,livres,"0,2",25184,0,
42,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Ameçons,Marseille,Espagne,112,milliers,3,336,0,
43,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Amidon,Marseille,Espagne,11600,livres,"0,2",2320,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Anchoix,Marseille,Espagne,725,barils,6,4350,0,
45,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Anchoix,Marseille,Espagne,1200,livres,1,1200,0,
46,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Anis,Marseille,Espagne,25245,livres,"0,2",5049,0,
47,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Argenterie,Marseille,Espagne,293,marcs,48,14064,0,
48,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Arquifou,Marseille,Espagne,565880,livres,"0,15",84882,0,
49,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Balais de palme,Marseille,Espagne,13233,douzaines,"0,9",11909,"-0,7",
50,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Biscuits sucrés,Marseille,Espagne,515,livres,"0,3",154,"-0,5",
51,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Bles froment,Marseille,Espagne,1213,charges,30,36390,0,
52,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Bois a bruler,Marseille,Espagne,392500,livres,0,2943,2943,
53,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Bois de campeche,Marseille,Espagne,76110,livres,"0,15",11416,"-0,5",
54,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Bouchon de liege,Marseille,Espagne,7105,livres,3,21315,0,
55,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Boulets de canon,Marseille,Espagne,204,en nombre,1,204,0,
56,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Bourde,Marseille,Espagne,2866925,livres,"0,1",229354,"-57338,5",
57,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Bourre a batier,Marseille,Espagne,1850,livres,"0,5",925,0,
58,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Bourre de soye,Marseille,Espagne,100,livres,"0,6",60,0,
59,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Bray,Marseille,Espagne,1140,livres,"0,1",114,0,
60,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Brun rouge,Marseille,Espagne,76120,livres,"0,025",190,-1713,erreur
61,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Cacao,Marseille,Espagne,7605,livres,"1,3",9886,"-0,5",
62,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Caffé,Marseille,Espagne,1800,livres,"0,6",1080,0,
63,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Canefice,Marseille,Espagne,100,livres,"0,5",50,0,
64,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Canons de fer,Marseille,Espagne,17,en nombre,200,3400,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Capres,Marseille,Espagne,11930,livres,"0,2",2624,238,
66,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Cascarille,Marseille,Espagne,4800,livres,"0,75",3600,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Cedra,Marseille,Espagne,800,livres,"0,2",160,0,
68,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Cendre commune,Marseille,Espagne,17250,livres,"0,1",1207,-518,
69,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Chanvre cru,Marseille,Espagne,4965,livres,"0,3",1489,"-0,5",
70,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Chapeaux de paille,Marseille,Espagne,30,douzaines,12,360,0,
71,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Cheveux,Marseille,Espagne,500,livres,1,500,0,doute sur le prix
72,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Chocolat,Marseille,Espagne,1916,livres,2,3832,0,
73,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Civadille,Marseille,Espagne,915,livres,3,2745,0,
74,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Cochenille,Marseille,Espagne,102381,livres,16,1638096,0,
75,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Colle forte,Marseille,Espagne,1150,livres,"0,4",460,0,
76,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Coloquinte,Marseille,Espagne,2645,livres,1,2645,0,
77,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Confitures,Marseille,Espagne,900,livres,1,900,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1765,Imports,Corail brut,Marseille,Espagne,3243,livres,"0,15",486,"-0,45",
79,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Cordages d'espars,Marseille,Espagne,2242,douzaines,7,15694,0,
80,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Cordages d'espars,Marseille,Espagne,44,milliers,40,1760,0,
81,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Cordes a boyaux,Marseille,Espagne,1465,livres,6,8790,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Cornes de cerf,Marseille,Espagne,250,livres,"0,25",62,"-0,5",
83,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Cornes de mouton,Marseille,Espagne,86625,paires,"0,1",8662,"-0,5",
84,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Coton en laine,Marseille,Espagne,1035,livres,1,1035,0,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Couperose,Marseille,Espagne,11725,livres,"0,1",938,"-234,5",
86,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Couvertures de laine,Marseille,Espagne,32,en nombre,10,320,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Couvertures de laine,Marseille,Espagne,1800,livres,2,3600,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Crin,Marseille,Espagne,115,livres,"0,25",28,"-0,75",
89,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Cuirs de bœuf en poil,Marseille,Espagne,804,pièces,14,11296,40,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Cuivre tangoul,Marseille,Espagne,153350,livres,1,153350,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Dattes,Marseille,Espagne,1747,livres,"0,2",349,"-0,4",
92,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Dorure fine,Marseille,Espagne,118,livres,100,11800,0,
93,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Drogueries,Marseille,Espagne,2420,livres,1,2420,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Eau de vie,Marseille,Espagne,36300,livres,"0,15",5445,0,
95,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Escayolles,Marseille,Espagne,22930,livres,"0,1",2293,0,
96,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Espars,Marseille,Espagne,928,milliers,40,37120,0,
97,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Etain en bloc,Marseille,Espagne,450,livres,"0,75",337,"-0,5",
98,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Etoffe de soye,Marseille,Espagne,605,livres,40,24200,0,
99,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Fer en barres,Marseille,Espagne,34615,livres,"0,15",5192,"-0,25",
100,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Fer en cercles,Marseille,Espagne,28000,livres,"0,3",7000,-1400,
101,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Figues,Marseille,Espagne,93685,livres,"0,25",23421,"-0,25",
102,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Filets d'espars,Marseille,Espagne,402,milliers,40,16080,0,
103,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Fourneaux de pierres,Marseille,Espagne,50,en nombre,1,50,0,
104,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Fromage,Marseille,Espagne,11500,livres,"0,25",2875,0,
105,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Fusils,Marseille,Espagne,108,en nombre,12,1296,0,
106,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Gaudron,Marseille,Espagne,3450,livres,"0,1",276,-69,
107,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Gomme copale,Marseille,Espagne,575,livres,3,1725,0,
108,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Grabeau de cochenille,Marseille,Espagne,4808,livres,6,28848,0,
109,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Graines jaune,Marseille,Espagne,23477,livres,"0,3",7043,"-0,1",
110,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Graine de soude,Marseille,Espagne,984,livres,"0,1",98,"-0,4",
111,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Grenaille de cochenille,Marseille,Espagne,8708,livres,6,52248,0,
112,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Harangs sors,Marseille,Espagne,99,barils,40,3960,0,
113,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1765,Imports,Herbes perelle,Marseille,Espagne,3300,livres,1,3300,0,
