numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
16,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Cochon salé,Marseille,Angleterre,16850,livres,"0,25",4212,"-0,5",
17,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Cordages de chanvre neuf,Marseille,Angleterre,156660,livres,"0,3",46998,0,
18,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Cordages de chanvre vieux,Marseille,Angleterre,30680,livres,"0,1",3068,0,
19,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Couperose,Marseille,Angleterre,79970,livres,"0,09",7197,"-0,3",
20,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Cuirs de beuf en poil,Marseille,Angleterre,1590,en nombre,18,28620,0,
21,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Cuivre ouvré,Marseille,Angleterre,2000,livres,"1,5",3000,0,
22,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Cuivre vieux,Marseille,Angleterre,369,livres,"0,7",258,"-0,3",
23,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Dattes,Marseille,Angleterre,1600,livres,"0,2",320,0,
24,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Etain en bloc,Marseille,Angleterre,273720,livres,1,273720,0,
25,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Farine,Marseille,Angleterre,2000,livres,"0,15",300,0,
26,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Fer vieux,Marseille,Angleterre,49220,livres,"0,07",17227,"13781,6",erreur de calcul
27,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Harrangs blancs,Marseille,Angleterre,811,barils,40,32440,0,
28,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Nattes,Marseille,Angleterre,17,douzaines,4,68,0,
29,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Plomb en saumon,Marseille,Angleterre,840000,livres,"0,2",168000,0,
30,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Saumon salé,Marseille,Angleterre,748,barils,70,52360,0,
31,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Saumure,Marseille,Angleterre,2680,livres,"0,15",402,0,
32,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Semences de perles,Marseille,Angleterre,185,livres,80,14800,0,
33,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Suif,Marseille,Angleterre,53125,livres,"0,27",14343,"-0,75",
34,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Tabac en feuille,Marseille,Angleterre,3180,livres,"0,25",795,0,
35,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Toille blanche,Marseille,Angleterre,200,livres,5,1000,0,
36,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Vin rouge,Marseille,Angleterre,250,milleroles,15,3750,0,
37,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Chanvre cru,Marseille,Danemark,864000,livres,"0,2",172800,0,
38,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Cochons salé,Marseille,Danemark,30,barils,60,1800,0,
39,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Fer en barres,Marseille,Danemark,30000,livres,"0,15",4500,0,
40,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Matures,Marseille,Danemark,453,en nombre,200,90600,0,
41,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Nattes de jongs,Marseille,Danemark,5300,en nombre,"0,6",3180,0,
42,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Planches de sapin,Marseille,Danemark,37,douzaines,9,333,0,
43,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Toile a voile,Marseille,Danemark,101,pièces,200,20200,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Alun,Marseille,Espagne,491985,livres,"0,2",98397,0,
45,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,1,1764,Imports,Amandes,Marseille,Espagne,46290,livres,"0,2",9258,0,
46,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Ameçons,Marseille,Espagne,63,milliers,3,189,0,
47,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Anchois,Marseille,Espagne,440,barils,6,2640,0,
48,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Anis,Marseille,Espagne,27600,livres,"0,2",5520,0,
49,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Antimoine,Marseille,Espagne,345,livres,"0,5",172,"-0,5",
50,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Arcenic,Marseille,Espagne,345,livres,"0,25",86,"-0,25",
51,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Arquifou,Marseille,Espagne,35190,livres,"0,15",5278,"-0,5",
52,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Avoine,Marseille,Espagne,68,charges,12,816,0,
53,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Balais de palme,Marseille,Espagne,8204,douzaines,"0,9",7383,"-0,6",
54,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bas de cotton,Marseille,Espagne,300,livres,5,1500,0,
55,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bas de fil,Marseille,Espagne,150,livres,5,750,0,
56,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Beurre,Marseille,Espagne,15700,livres,"0,4",6280,0,
57,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bierre,Marseille,Espagne,2000,livres,"0,05",100,0,
58,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Biscuits sucrés,Marseille,Espagne,135,livres,"0,3",40,"-0,5",
59,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bled froment,Marseille,Espagne,4009,charges,25,100225,0,
60,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bois de brezil,Marseille,Espagne,151025,livres,"0,5",75512,"-0,5",
61,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bois a bruler,Marseille,Espagne,17750,livres,"0,0075",133,"-0,13",
62,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bois de campeche,Marseille,Espagne,789630,livres,"0,15",118444,"-0,5",
63,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bonnets de cotton,Marseille,Espagne,100,livres,"2,5",250,0,
64,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bouchons de liege,Marseille,Espagne,10475,livres,3,31425,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bourde,Marseille,Espagne,3180275,livres,"0,08",254422,0,
66,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Bourre de soye,Marseille,Espagne,575,livres,"0,6",345,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Brun rouge,Marseille,Espagne,348650,livres,"0,025",8716,"-0,25",
68,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cacao,Marseille,Espagne,11460,livres,"1,3",14898,0,
69,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Capots,Marseille,Espagne,120,pièces,9,1080,0,
70,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Capres,Marseille,Espagne,22675,livres,"0,22",4988,"-0,5",
71,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Carreaux de fayance,Marseille,Espagne,25000,livres,"0,1",2500,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cartes a jouer,Marseille,Espagne,1350,livres,2,2700,0,
73,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cascarille,Marseille,Espagne,3800,livres,"0,75",2850,0,
74,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cendre commune,Marseille,Espagne,2750,livres,"0,07",192,"-0,5",
75,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cercles de bois,Marseille,Espagne,1000,livres,"0,05",50,0,
76,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Chandelle,Marseille,Espagne,872,livres,"0,4",348,"-0,8",
77,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Chapeaux de paille,Marseille,Espagne,30,douzaines,12,360,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Chocolat,Marseille,Espagne,729,livres,2,1458,0,
79,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cire blanche,Marseille,Espagne,450,livres,"1,75",787,"-0,5",
80,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cochenille,Marseille,Espagne,162162,livres,16,2594592,0,
81,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Colle de poisson,Marseille,Espagne,690,livres,8,5520,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Colombines,Marseille,Espagne,61210,livres,"0,05",3060,"-0,5",
83,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Coloquintes,Marseille,Espagne,4887,livres,1,4887,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Corail brut,Marseille,Espagne,5826,livres,"0,15",873,"-0,9",
85,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cordages de chanvre,Marseille,Espagne,149500,livres,"0,3",44850,0,
86,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cordages d'espar,Marseille,Espagne,1010,douzaines,7,7070,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cornes de mouton,Marseille,Espagne,119900,paires,"0,1",11990,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cotton filé,Marseille,Espagne,1560,livres,"1,5",2340,0,
89,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cotton en laine,Marseille,Espagne,990,livres,1,990,0,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Couperose,Marseille,Espagne,6675,livres,"0,08",534,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Courdouans,Marseille,Espagne,350,livres,2,700,0,
92,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Couvertures de laine,Marseille,Espagne,614,en nombre,10,6140,0,
93,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Couvertures de laine,Marseille,Espagne,2700,livres,2,5400,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cuirs de beuf en poil,Marseille,Espagne,508,en nombre,14,7112,0,
95,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Cuivre tangoul,Marseille,Espagne,78994,livres,1,78994,0,
96,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Dorure fine,Marseille,Espagne,280,livres,100,28000,0,
97,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Draperie petite,Marseille,Espagne,1547,livres,3,4641,0,
98,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Drogueries,Marseille,Espagne,4620,livres,1,4620,0,
99,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Eau de fleur d'orange,Marseille,Espagne,115,livres,"0,4",46,0,
100,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Encens,Marseille,Espagne,1390,livres,"0,6",834,0,
101,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Escayolles,Marseille,Espagne,34675,livres,"0,1",3467,"-0,5",
102,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Espars,Marseille,Espagne,528,milliers,40,21120,0,
103,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Esprit de citron,Marseille,Espagne,668,livres,15,10020,0,
104,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Etoffe de soye,Marseille,Espagne,849,livres,40,33960,0,
105,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Farine,Marseille,Espagne,7200,livres,"0,15",1080,0,
106,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Fer en barres,Marseille,Espagne,69600,livres,"0,15",10440,0,
107,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Fer blanc ouvré,Marseille,Espagne,8750,livres,"0,6",5250,0,
108,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Fer vieux,Marseille,Espagne,4600,livres,"0,05",230,0,
109,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Feves,Marseille,Espagne,25,charges,12,300,0,
110,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Ficelle,Marseille,Espagne,300,livres,"0,4",120,0,
111,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Figue,Marseille,Espagne,46072,livres,"0,25",11518,0,
112,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Fil de leton,Marseille,Espagne,175,livres,"1,5",262,"-0,5",
113,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1764.csv,Local,2,1764,Imports,Filets d'espars,Marseille,Espagne,653,grosses,50,32650,0,
