numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
22,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Miny,Marseille,Angleterre,13830,livres,"0,2",2766,0,
23,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Pelleterie,Marseille,Angleterre,1500,livres,10,15000,0,
24,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Plomb en saumon,Marseille,Angleterre,2325615,livres,"0,2",465123,0,
25,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Porc salé,Marseille,Angleterre,3800,livres,"0,4",1520,0,
26,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Acier ,Marseille,Espagne,6865,livres,"0,35",2402,"-0,75",
27,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Alun,Marseille,Espagne,250960,livres,"0,2",50192,0,
28,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Amandes,Marseille,Espagne,481200,livres,"0,2",96240,0,
29,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Anchoix,Marseille,Espagne,1659,barils,6,9954,0,
30,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Anis,Marseille,Espagne,51360,livres,"0,2",10272,0,
31,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Avoine,Marseille,Espagne,800,charges,16,12800,0,
32,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Balais de palmes,Marseille,Espagne,14664,douzaines,"0,9",13197,"-0,6",
33,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bas de soye,Marseille,Espagne,100,livres,40,4000,0,
34,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bazin,Marseille,Espagne,150,livres,4,600,0,
35,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Beurre,Marseille,Espagne,2000,livres,"0,35",700,0,
36,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Biere,Marseille,Espagne,10,bariques,40,400,0,
37,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bled froment,Marseille,Espagne,7779,charges,25,194475,0,
38,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bleu de Prusse,Marseille,Espagne,480,livres,5,2400,0,
39,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bois de Bresil,Marseille,Espagne,173125,livres,"0,2",34625,0,
40,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bois a bruler,Marseille,Espagne,9000,livres,"0,0075",67,"-0,5",
41,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bois de campech,Marseille,Espagne,549880,livres,"0,15",82482,0,
42,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bonnets de cotton,Marseille,Espagne,100,livres,6,600,0,
43,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bouchons de liege,Marseille,Espagne,8600,livres,3,25800,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bourde,Marseille,Espagne,3669990,livres,"0,08",293599,"-0,2",
45,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bourre a batier,Marseille,Espagne,1200,livres,"0,1",120,0,
46,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bourre de soye,Marseille,Espagne,100,livres,"1,5",150,0,
47,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Bouteilles de verre,Marseille,Espagne,12420,en nombre,"0,2",2484,0,
48,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Boyaux salés,Marseille,Espagne,115,livres,"1,5",172,"-0,5",
49,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Brun rouge,Marseille,Espagne,458400,livres,"0,025",11460,0,
50,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cacao,Marseille,Espagne,80115,livres,"1,3",104149,"-0,5",
51,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Canefice,Marseille,Espagne,2000,livres,"0,3",600,0,
52,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Capres,Marseille,Espagne,7450,livres,"0,75",5587,"-0,5",
53,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Carreaux de terre,Marseille,Espagne,119,milliers,25,2975,0,
54,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Carrouges,Marseille,Espagne,2600,livres,"0,05",130,0,
55,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cassialignea,Marseille,Espagne,115,livres,"2,5",287,"-0,5",
56,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Chanvre crû,Marseille,Espagne,17975,livres,"0,3",5397,"4,5",
57,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Chocolat,Marseille,Espagne,517,livres,2,1034,0,
58,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cire jaune,Marseille,Espagne,3425,livres,"1,5",5137,"-0,5",
59,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,cochenille fine,Marseille,Espagne,65140,livres,18,1172520,0,
60,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cochenille silvestre,Marseille,Espagne,2200,livres,16,35200,0,
61,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Colle de poisson,Marseille,Espagne,275,livres,3,825,0,
62,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Colombine,Marseille,Espagne,316150,livres,"0,05",15807,"-0,5",
63,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Coloquintes,Marseille,Espagne,905,livres,1,905,0,
64,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Confitures,Marseille,Espagne,200,livres,1,200,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Corail brut,Marseille,Espagne,702,livres,"0,15",105,"-0,3",
66,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cordage de chanvre,Marseille,Espagne,17400,livres,"0,3",5220,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cordage d'espars,Marseille,Espagne,"1609,33",douzaines,7,11265,"-0,33",
68,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cornes de mouton,Marseille,Espagne,114610,paires,"0,1",11461,0,
69,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Coton en laine,Marseille,Espagne,2760,livres,1,2760,0,
70,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Couffins d'espars,Marseille,Espagne,478,douzaines,3,1434,0,
71,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Crin,Marseille,Espagne,4000,livres,1,4000,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cristal,Marseille,Espagne,200,livres,2,400,0,
73,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cuirs de bœuf en poil,Marseille,Espagne,17835,en nombre,14,249690,0,
74,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cuivre tangoul,Marseille,Espagne,542020,livres,1,542020,0,
75,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Cumin,Marseille,Espagne,600,livres,"0,1",60,0,
76,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Drapeaux vieux,Marseille,Espagne,3800,livres,"0,1",380,0,
77,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Drogueries,Marseille,Espagne,8619,livres,1,8619,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Eau de fleur d'orange,Marseille,Espagne,460,livres,"0,6",276,0,
79,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Eau de vie,Marseille,Espagne,2500,livres,"0,2",500,0,
80,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Escortins d'espars,Marseille,Espagne,150,douzaines,6,900,0,
81,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Espars,Marseille,Espagne,1959,milliers,40,78360,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Etain en bloc,Marseille,Espagne,575,livres,"0,75",431,"-0,25",
83,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Etoffe de soye,Marseille,Espagne,310,livres,40,12400,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,2,1770,Imports,Fer en ancres,Marseille,Espagne,1200,livres,"0,2",240,0,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Fer en barres,Marseille,Espagne,155750,livres,"0,15",23362,"-0,5",
86,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Fer blanc,Marseille,Espagne,88400,livres,"0,6",53040,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Fer vieux,Marseille,Espagne,1000,livres,"0,05",50,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Feves,Marseille,Espagne,10,charges,12,120,0,
89,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Figues,Marseille,Espagne,166055,livres,"0,25",41513,"-0,75",
90,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Filets d'espars,Marseille,Espagne,566,milliers,40,22640,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Filets d'espars,Marseille,Espagne,440,grosses,7,3080,0,
92,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Fromage,Marseille,Espagne,25780,livres,"0,25",6445,0,
93,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Grabeau de cochenille,Marseille,Espagne,3720,livres,10,37200,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Graine jaune,Marseille,Espagne,18350,livres,"0,3",5505,0,
95,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Granille de cochenille,Marseille,Espagne,12557,livres,10,125570,0,
96,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Harangs blancs,Marseille,Espagne,117,barils,40,4680,0,
97,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Huille d'olive,Marseille,Espagne,636,milleroles,40,25440,0,
98,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Huille de poisson,Marseille,Espagne,112900,livres,"0,25",28225,0,
99,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Jalap,Marseille,Espagne,4875,livres,"1,5",7312,"-0,5",
100,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Jaune de Naples,Marseille,Espagne,19930,livres,"0,25",4982,"-0,5",
101,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Indigo,Marseille,Espagne,35381,livres,5,176905,0,
102,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Jus de citron,Marseille,Espagne,110075,livres,"0,4",44030,0,
103,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Laine lavée,Marseille,Espagne,6600,livres,"1,1",7260,0,
104,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Laine de Segovie,Marseille,Espagne,131530,livres,"1,6",210448,0,
105,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Laine surge,Marseille,Espagne,424086,livres,1,424086,0,
106,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Laine de vigogne,Marseille,Espagne,2780,livres,10,27800,0,
107,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Legume,Marseille,Espagne,54580,livres,"0,15",8187,0,
108,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Librairie,Marseille,Espagne,4075,livres,2,8150,0,
109,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Liege,Marseille,Espagne,76520,livres,"0,15",11478,0,
110,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Liqueurs,Marseille,Espagne,400,livres,1,400,0,
111,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Lustres,Marseille,Espagne,460,livres,2,920,0,
112,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Mane,Marseille,Espagne,2905,livres,"1,75",5083,"-0,75",
113,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Marbre brut,Marseille,Espagne,12,pierres,10,120,0,
114,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1770.csv,Local,3,1770,Imports,Miel,Marseille,Espagne,575,livres,"0,25",143,"-0,75",
