numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
59,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Huile ; de lin,Marseille,Espagne,400,livres,"0,3",120,0,
60,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Huile ; d'olive,Marseille,Espagne,3860,milleroles,40,154400,0,
61,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Huile ; de poisson,Marseille,Espagne,3850,livres,"0,25",962,"-0,5",
62,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Jalap,Marseille,Espagne,10978,livres,"1,5",16467,0,
63,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Indigo,Marseille,Espagne,17325,livres,5,86625,0,
64,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Jus ; de citron,Marseille,Espagne,2600,livres,"0,3",780,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Jus ; de reglisse,Marseille,Espagne,12636,livres,"0,25",3159,0,
66,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Laine ; diverse,Marseille,Espagne,180837,livres,"0,75",135627,"-0,75",
67,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Laine ; surge,Marseille,Espagne,229290,livres,"0,6",137574,0,
68,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Laine ; de vigogne,Marseille,Espagne,43500,livres,10,435000,0,
69,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Legumes,Marseille,Espagne,1212600,livres,"0,1",121260,0,
70,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Librairie,Marseille,Espagne,800,livres,2,1600,0,
71,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Liege,Marseille,Espagne,630800,livres,"0,15",94620,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Manne,Marseille,Espagne,26216,livres,"1,75",45878,0,
73,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Mercerie,Marseille,Espagne,600,livres,"3,5",2100,0,
74,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Millet ; gros,Marseille,Espagne,16000,livres,"0,05",800,0,
75,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Mouchoirs ; de soye,Marseille,Espagne,3910,livres,9,35190,0,
76,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Onglons ; de bœuf,Marseille,Espagne,13300,livres,"0,05",665,0,
77,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Peaux ; diverses,Marseille,Espagne,36100,livres,"0,5",18050,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Piastres,Marseille,Espagne,66000,en nombre,"5,25",346500,0,
79,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,2,1776,Plomb ; en saumon,Marseille,Espagne,483280,livres,"0,2",96656,0,
80,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Poissons ; salés,Marseille,Espagne,110640,livres,"0,25",27660,0,
81,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Poivre,Marseille,Espagne,16750,livres,"1,1",18425,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Poudre ; a canon,Marseille,Espagne,20000,livres,1,20000,0,
83,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Quincaille ; de fer et acier,Marseille,Espagne,23540,livres,1,23540,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Quinquina,Marseille,Espagne,13740,livres,2,27480,0,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Raclure ; de corne de cerf,Marseille,Espagne,13300,livres,"0,2",2660,0,
86,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Raisins ; secs,Marseille,Espagne,109800,livres,"0,2",21960,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Reglisse,Marseille,Espagne,77950,livres,"0,1",7795,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Saffranum,Marseille,Espagne,400,livres,"0,75",300,0,
89,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Salsepareille,Marseille,Espagne,1933,livres,3,5799,0,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Saucissons,Marseille,Espagne,1500,livres,1,1500,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Saumon ; salé,Marseille,Espagne,10000,livres,"0,25",2500,0,
92,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Soude,Marseille,Espagne,13483940,livres,"0,08",1078715,"-0,2",
93,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Souffre,Marseille,Espagne,520000,livres,"0,15",78000,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Soye ; crue,Marseille,Espagne,400,livres,12,4800,0,
95,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Tartre,Marseille,Espagne,18400,livres,"0,25",4600,0,
96,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Toiles ; diverses,Marseille,Espagne,11922,livres,"0,4",4768,"-0,8",
97,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Vermichel,Marseille,Espagne,6080,livres,"0,2",1216,0,
98,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Vin ; d'Espagne,Marseille,Espagne,349,tierçons,30,10470,0,
99,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Vin ; muscat,Marseille,Espagne,17800,livres,"0,2",3560,0,
100,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Vin ; rouge,Marseille,Espagne,352950,livres,"0,1",35295,0,
101,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Acier,Marseille,Hollande,42620,livres,"0,35",14917,0,
102,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Alun,Marseille,Hollande,78150,livres,"0,2",15630,0,
103,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Azur,Marseille,Hollande,1000,livres,"0,6",600,0,
104,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Beurre,Marseille,Hollande,20100,livres,"0,35",7035,0,
105,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Bierre,Marseille,Hollande,209690,livres,"0,15",31453,"-0,5",
106,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Bois ; merrain,Marseille,Hollande,7220,douelles,"0,25",36100,34295,confusion entre livres et sous dans la source
107,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Bois ; de Sainte Marthe,Marseille,Hollande,3300,livres,"0,2",660,0,
108,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Bois ; de campeche,Marseille,Hollande,33000,livres,"0,2",6600,0,
109,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Bouteilles ; de verre,Marseille,Hollande,40265,livres,"0,2",8053,0,
110,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Bray,Marseille,Hollande,216400,livres,"0,07",15148,0,
111,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1776.csv,Local,Imports,3,1776,Brun rouge,Marseille,Hollande,27520,livres,"0,025",688,0,
