numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
11,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Balais ; de palme,Marseille,Espagne,1450,livres,"0,05",72,"-0,5",
12,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Boeuf ; salé,Marseille,Espagne,9840,livres,"0,3",2952,0,
13,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Bourre,Marseille,Espagne,5000,livres,"0,4",2000,0,
14,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Bled ; froment,Marseille,Espagne,354000,livres,"0,1",35400,0,
15,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Bois ; a bruler,Marseille,Espagne,16500,livres,"0,0075",123,"-0,75",
16,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Bois ; de bresil,Marseille,Espagne,86600,livres,"0,2",17320,0,
17,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Bois ; de campeche,Marseille,Espagne,1363597,livres,"0,15",204539,"-0,55",
18,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Cacao,Marseille,Espagne,16042,livres,"1,3",20854,"-0,6",
19,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Capres,Marseille,Espagne,2000,livres,"0,5",1000,0,
20,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Charbon ; de bois,Marseille,Espagne,80000,livres,"0,03",2400,0,
21,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Chocolat,Marseille,Espagne,160,livres,2,320,0,
22,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Cire ; jaune,Marseille,Espagne,32198,livres,"1,5",48297,0,
23,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Cochenille,Marseille,Espagne,95743,livres,18,1723374,0,
24,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Colle ; forte,Marseille,Espagne,13500,livres,"0,4",5400,0,
25,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Coloquinte,Marseille,Espagne,1200,livres,1,1200,0,
26,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Corail ; brut,Marseille,Espagne,1200,livres,"0,5",600,0,
27,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Cornes ; de mouton,Marseille,Espagne,39631,livres,"0,1",3963,"-0,1",
28,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Coton ; en laine,Marseille,Espagne,17200,livres,"0,6",10320,0,
29,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Cuirs ; de bœuf ; en poil,Marseille,Espagne,659882,livres,"0,15",98982,"-0,3",
30,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Cuivre ; brut,Marseille,Espagne,219100,livres,1,219100,0,
31,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Drogueries,Marseille,Espagne,1010,livres,2,2020,0,
32,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Eau de vie,Marseille,Espagne,161300,livres,"0,2",32260,0,
33,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Etain ; en bloc,Marseille,Espagne,30000,livres,"0,6",18000,0,
34,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Figues,Marseille,Espagne,396300,livres,"0,15",59445,0,
35,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Fromages,Marseille,Espagne,97000,livres,"0,25",24250,0,
36,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Fumier,Marseille,Espagne,118710,livres,"0,0015",178,"-0,06",
37,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Galles,Marseille,Espagne,4000,livres,"0,4",1600,0,
38,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Grabeau ; de cochenille,Marseille,Espagne,20217,livres,5,101085,0,
39,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Graine ; longue,Marseille,Espagne,7100,livres,"0,1",710,0,
40,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Huile ; d'olive,Marseille,Espagne,2306,milleroles,36,83016,0,
41,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Huile ; de poisson,Marseille,Espagne,6000,livres,"0,25",1500,0,
42,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Jalap,Marseille,Espagne,23492,livres,"1,5",35238,0,
43,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Indigo,Marseille,Espagne,11971,livres,5,59855,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Jus ; de citron,Marseille,Espagne,7000,livres,"0,3",2100,0,
45,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Jus ; de reglisse,Marseille,Espagne,34200,livres,"0,25",8550,0,
46,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Laine ; diverses,Marseille,Espagne,750653,livres,"0,75",562989,"-0,75",
47,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Laine ; lavée,Marseille,Espagne,107900,livres,1,107900,0,
48,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Legumes,Marseille,Espagne,6000,livres,"0,1",600,0,
49,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Liege,Marseille,Espagne,89300,livres,"0,25",22325,0,
50,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Manne,Marseille,Espagne,8600,livres,"1,75",15050,0,
51,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Mercerie,Marseille,Espagne,700,livres,4,2800,0,
52,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Miel,Marseille,Espagne,20000,livres,"0,2",4000,0,
53,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Millet ; gros,Marseille,Espagne,503000,livres,"0,05",25150,0,
54,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Morue ; seche,Marseille,Espagne,8243,livres,"0,3",2472,"-0,9",
55,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Morue ; verte,Marseille,Espagne,3000,livres,"0,4",1200,0,
56,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Mouchoirs ; de soye,Marseille,Espagne,13660,livres,45,614700,0,
57,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Peaux ; de lievre,Marseille,Espagne,573,livres,"1,5",859,"-0,5",
58,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Piastres,Marseille,Espagne,11000,en nombre,5,55000,0,
59,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Pierres ; a eguiser,Marseille,Espagne,18090,livres,"0,2",3618,0,
60,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Plomb ; en saumon,Marseille,Espagne,1462200,livres,"0,2",292440,0,
61,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Poivre,Marseille,Espagne,40000,livres,2,80000,0,
62,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Poterie ; de terre,Marseille,Espagne,3000,douzaines,"1,1",3300,0,
63,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Quinquina,Marseille,Espagne,48575,livres,2,97150,0,
64,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Raisins ; secs,Marseille,Espagne,323100,livres,"0,25",80775,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Reglisse,Marseille,Espagne,34000,livres,"0,15",5100,0,
66,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Saumons ; salés,Marseille,Espagne,31500,livres,"0,3",9450,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Soude,Marseille,Espagne,3904041,livres,"0,08",312323,"-0,28",
68,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,2,1778,Souffre,Marseille,Espagne,135000,livres,"0,2",27000,0,
69,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Suif,Marseille,Espagne,2500,livres,"0,25",625,0,
70,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Tabac,Marseille,Espagne,65700,livres,6,394200,0,
71,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Vanille,Marseille,Espagne,180,livres,50,9000,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Vermillon,Marseille,Espagne,13976,livres,5,69880,0,
73,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Vin ; de canarie,Marseille,Espagne,30,pintes,"0,75",22,"-0,5",
74,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Vin ; d'Espagne,Marseille,Espagne,201620,livres,"0,1",20162,0,
75,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Acier,Marseille,Hollande,4600,livres,"0,4",1840,0,
76,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Alun,Marseille,Hollande,2100,livres,"0,25",525,0,
77,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Arcenic,Marseille,Hollande,4000,livres,"0,3",1200,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Avoine,Marseille,Hollande,30000,livres,"0,1",3000,0,
79,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Azur,Marseille,Hollande,11870,livres,"0,65",7715,"-0,5",
80,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Beurre,Marseille,Hollande,12400,livres,"0,5",6200,0,
81,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Bierre,Marseille,Hollande,157000,livres,"0,15",23550,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Bled ; froment,Marseille,Hollande,5615100,livres,"0,15",842265,0,
83,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Bois ; d'inde moulu,Marseille,Hollande,5200,livres,"0,25",1300,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Bois ; merrain,Marseille,Hollande,1490,en nombre,"0,4",596,0,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Bois ; de Sainte Marthe,Marseille,Hollande,46621,livres,"0,35",16317,"-0,35",
86,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Bray,Marseille,Hollande,464400,livres,"0,15",69660,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Brun rouge,Marseille,Hollande,81700,livres,"0,1",8170,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Cacao,Marseille,Hollande,10300,livres,"1,4",14420,0,
89,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Camphre,Marseille,Hollande,3000,livres,"0,5",1500,0,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Canelle,Marseille,Hollande,4500,livres,8,36000,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Ceruse,Marseille,Hollande,244000,livres,"0,3",73200,0,
92,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Chanvre ; cru,Marseille,Hollande,329843,livres,"0,25",82460,"-0,75",
93,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Cloux ; de fer,Marseille,Hollande,207700,livres,"0,3",62310,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Colle ; forte,Marseille,Hollande,80850,livres,"0,45",36382,"-0,5",
95,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Colle ; de poisson,Marseille,Hollande,15800,livres,6,94800,0,
96,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Cornes ; de mouton,Marseille,Hollande,12200,livres,"0,1",1220,0,
97,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Couperose,Marseille,Hollande,182000,livres,"0,09",16380,0,
98,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Drogueries,Marseille,Hollande,41910,livres,1,41910,0,
99,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Etain ; en bloc,Marseille,Hollande,240,livres,"0,2",48,0,
100,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Fer ; en barres,Marseille,Hollande,776200,livres,"0,2",155240,0,
101,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Fer ; blanc,Marseille,Hollande,94600,livres,"0,7",66200,-20,erreur de calcul
102,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Fer ; en cercles,Marseille,Hollande,54120,livres,"0,3",16236,0,
103,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Fer ; en plaques,Marseille,Hollande,32400,livres,"0,25",8100,0,
104,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Fil ; blanc,Marseille,Hollande,2800,livres,2,5600,0,
105,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Fromages,Marseille,Hollande,731102,livres,"0,4",292440,"-0,8",
106,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Garance,Marseille,Hollande,71450,livres,"0,45",32152,"-0,5",
107,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Genievre,Marseille,Hollande,30524,livres,"0,45",13735,"-0,8",
108,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Geroffle,Marseille,Hollande,19625,livres,6,117750,0,
109,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Huile ; de lin,Marseille,Hollande,29800,livres,"0,4",11920,0,
110,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Huile ; de poisson,Marseille,Hollande,2600,livres,"0,3",780,0,
111,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Entrées – 1778.csv,Local,Imports,3,1778,Huile ; de vitriol,Marseille,Hollande,7700,livres,"0,75",5775,0,
