source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Résumé,An 8,,,Royaume d'Espagne,Imports,"Blé et autres grains, comestibles",,,30400,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,1,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Riz,,,253600,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,2,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Légumes,,,22900,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,3,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Fromage,,,18100,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,4,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Poissons de toute sorte,,,497300,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,5,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Huile d'olive,,,886500,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,6,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,"Fruits verts, en oranges et citrons",,,212400,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,7,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,"Fruits secs, en amandes, figues et raisins",,,179200,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,8,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Vins,,,198500,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,9,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Eaux-de-vie,,,908300,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,10,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Provisions diverses,,,21000,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,11,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Cacao,,,179600,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,12,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Café,,,2466400,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,13,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Sucre,,,2843000,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,14,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Thé,,,1400,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,15,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Liqueurs et sirops,,,4700,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,16,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Poivre,,,192600,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,17,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Girofle,,,42200,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,18,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Muscade,,,1600,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,19,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Epiceries diverses,,,38400,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,20,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Chanvre,,,1300,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,21,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,An 8,,,Royaume d'Espagne,Imports,Coton,,,4093800,0,,,,sources/Résumé/AN_F12_251_Imports_An_8.csv,AN F12 251,,22,,,,,Isabelle Vergne,,,,,,,,,,,
