line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Résumé,An 11,,,Royaume d'Espagne,Imports,"Blé et autres grains, comestibles",,,35312,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
2,Résumé,An 11,,,Royaume d'Espagne,Imports,Farine et biscuit de mer,,,3826,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
3,Résumé,An 11,,,Royaume d'Espagne,Imports,Légumes,,,23450,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
4,Résumé,An 11,,,Royaume d'Espagne,Imports,"Bestiaux en bœufs, vaches, porcs, moutons",,,6110,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
5,Résumé,An 11,,,Royaume d'Espagne,Imports,Chairs salées,,,851,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
6,Résumé,An 11,,,Royaume d'Espagne,Imports,Fromage,,,32620,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
7,Résumé,An 11,,,Royaume d'Espagne,Imports,Poissons de toute sorte,,,676564,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
8,Résumé,An 11,,,Royaume d'Espagne,Imports,Huile d'olive,,,24840,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
9,Résumé,An 11,,,Royaume d'Espagne,Imports,"Fruits verts, en oranges et citrons",,,904489,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
10,Résumé,An 11,,,Royaume d'Espagne,Imports,"Fruits secs, en amandes, figues et raisins",,,752971,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
11,Résumé,An 11,,,Royaume d'Espagne,Imports,Vins,,,506005,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
12,Résumé,An 11,,,Royaume d'Espagne,Imports,Eaux-de-vie,,,4849062,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
13,Résumé,An 11,,,Royaume d'Espagne,Imports,Provisions diverses,,,16910,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
14,Résumé,An 11,,,Royaume d'Espagne,Imports,Cacao,,,109868,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
15,Résumé,An 11,,,Royaume d'Espagne,Imports,Café,,,233238,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
16,Résumé,An 11,,,Royaume d'Espagne,Imports,Sucre,,,3284184,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
17,Résumé,An 11,,,Royaume d'Espagne,Imports,Thé,,,8930,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
18,Résumé,An 11,,,Royaume d'Espagne,Imports,Liqueurs et sirops,,,688,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
19,Résumé,An 11,,,Royaume d'Espagne,Imports,Articles réunis,,,25261,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
20,Résumé,An 11,,,Royaume d'Espagne,Imports,Poivre,,,19309,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
21,Résumé,An 11,,,Royaume d'Espagne,Imports,Girofle,,,2000,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
22,Résumé,An 11,,,Royaume d'Espagne,Imports,Chanvre,,,18910,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
23,Résumé,An 11,,,Royaume d'Espagne,Imports,Coton,,,1330450,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
24,Résumé,An 11,,,Royaume d'Espagne,Imports,Fil,,,2911,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
25,Résumé,An 11,,,Royaume d'Espagne,Imports,Laine,,,13265919,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
26,Résumé,An 11,,,Royaume d'Espagne,Imports,"Poil de chèvre, lièvre et lapin",,,23782,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
27,Résumé,An 11,,,Royaume d'Espagne,Imports,Soie et filoselle,,,230344,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
28,Résumé,An 11,,,Royaume d'Espagne,Imports,Bois divers,,,52320,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
29,Résumé,An 11,,,Royaume d'Espagne,Imports,Bois des îles,,,495302,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
30,Résumé,An 11,,,Royaume d'Espagne,Imports,Cendres diverses,,,400,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
31,Résumé,An 11,,,Royaume d'Espagne,Imports,Soude,,,2365773,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
32,Résumé,An 11,,,Royaume d'Espagne,Imports,Charbons,,,6295,0,,,,sources/Résumé/AN_F12_251_Imports_An_11.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
