line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Résumé,1813,,,Royaume d'Espagne,Exports,Bestiaux,,,3977600,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
2,Résumé,1813,,,Royaume d'Espagne,Exports,Beurre,,,4500,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
3,Résumé,1813,,,Royaume d'Espagne,Exports,Chairs salées et fraîches,,,686000,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
4,Résumé,1813,,,Royaume d'Espagne,Exports,Eaux-de-vie,,,1525000,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
5,Résumé,1813,,,Royaume d'Espagne,Exports,"Farine, gruau et biscuits",,,47000,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
6,Résumé,1813,,,Royaume d'Espagne,Exports,Fromage,,,291900,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
7,Résumé,1813,,,Royaume d'Espagne,Exports,Fruits divers,,,1100,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
8,Résumé,1813,,,Royaume d'Espagne,Exports,Fruits secs divers,,,15000,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
9,Résumé,1813,,,Royaume d'Espagne,Exports,Fruits amandes,,,2500,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
10,Résumé,1813,,,Royaume d'Espagne,Exports,Huile d'olive,,,39900,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
11,Résumé,1813,,,Royaume d'Espagne,Exports,Miel,,,800,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
12,Résumé,1813,,,Royaume d'Espagne,Exports,Poissons divers,,,16300,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
13,Résumé,1813,,,Royaume d'Espagne,Exports,Poissons anchois,,,93400,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
14,Résumé,1813,,,Royaume d'Espagne,Exports,Sel,,,93400,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
15,Résumé,1813,,,Royaume d'Espagne,Exports,Vins divers,,,505700,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
16,Résumé,1813,,,Royaume d'Espagne,Exports,Vins de Bordeaux,,,2400,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
17,Résumé,1813,,,Royaume d'Espagne,Exports,Vins de liqueur,,,14000,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
18,Résumé,1813,,,Royaume d'Espagne,Exports,Vinaigre,,,10500,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
19,Résumé,1813,,,Royaume d'Espagne,Exports,Volailles et gibier,,,16100,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
20,Résumé,1813,,,Royaume d'Espagne,Exports,Articles réunis,,,160200,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
21,Résumé,1813,,,Royaume d'Espagne,Exports,"Liqueurs, rhum, &c",,,10400,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
22,Résumé,1813,,,Royaume d'Espagne,Exports,Bêtes de somme,,,2258100,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
23,Résumé,1813,,,Royaume d'Espagne,Exports,Coton,,,800,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
24,Résumé,1813,,,Royaume d'Espagne,Exports,Fil de lin et de chanvre,,,216700,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
25,Résumé,1813,,,Royaume d'Espagne,Exports,Laines filées,,,1700,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
26,Résumé,1813,,,Royaume d'Espagne,Exports,Baleine,,,1000,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
27,Résumé,1813,,,Royaume d'Espagne,Exports,Bois divers,,,20000,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
28,Résumé,1813,,,Royaume d'Espagne,Exports,Bois des îles,,,3900,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
29,Résumé,1813,,,Royaume d'Espagne,Exports,"Brai, goudron et résine",,,68500,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
30,Résumé,1813,,,Royaume d'Espagne,Exports,Charbon de bois et de terre,,,600,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
31,Résumé,1813,,,Royaume d'Espagne,Exports,Cire blanche et jaune,,,218800,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
32,Résumé,1813,,,Royaume d'Espagne,Exports,Cuirs apprêtés,,,55700,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
33,Résumé,1813,,,Royaume d'Espagne,Exports,Graines diverses,,,800,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
34,Résumé,1813,,,Royaume d'Espagne,Exports,Graines de jardin,,,1700,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
35,Résumé,1813,,,Royaume d'Espagne,Exports,Graines de millet,,,147500,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
36,Résumé,1813,,,Royaume d'Espagne,Exports,Graines de trèfle et luzerne,,,200,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
37,Résumé,1813,,,Royaume d'Espagne,Exports,Huiles de graines et de noix,,,34000,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
38,Résumé,1813,,,Royaume d'Espagne,Exports,Huiles de poissons,,,1900,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
39,Résumé,1813,,,Royaume d'Espagne,Exports,Liège en planches,,,200,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
40,Résumé,1813,,,Royaume d'Espagne,Exports,Soufre,,,2900,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
41,Résumé,1813,,,Royaume d'Espagne,Exports,Articles réunis,,,34800,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
42,Résumé,1813,,,Royaume d'Espagne,Exports,Alun,,,3300,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
43,Résumé,1813,,,Royaume d'Espagne,Exports,Garance,,,14000,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
44,Résumé,1813,,,Royaume d'Espagne,Exports,Verdet,,,4200,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
45,Résumé,1813,,,Royaume d'Espagne,Exports,Articles réunis,,,28600,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
46,Résumé,1813,,,Royaume de Prusse,Exports,Bestiaux,,,300,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
47,Résumé,1813,,,Royaume de Prusse,Exports,Beurre,,,1700,0,,,,sources/Résumé/AN_F12_251_Exports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
