line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Résumé,1807,,,Royaume d'Espagne,Imports,Riz,,,8762,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
2,Résumé,1807,,,Royaume d'Espagne,Imports,Légumes,,,17834,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
3,Résumé,1807,,,Royaume d'Espagne,Imports,"Bestiaux en bœufs, vaches, porcs, moutons",,,1400,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
4,Résumé,1807,,,Royaume d'Espagne,Imports,Fromage,,,63423,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
5,Résumé,1807,,,Royaume d'Espagne,Imports,Poissons de toute sorte,,,977487,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
6,Résumé,1807,,,Royaume d'Espagne,Imports,Huile d'olive,,,509950,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
7,Résumé,1807,,,Royaume d'Espagne,Imports,"Fruits verts, en oranges et citrons ; fruits secs, en amandes, figues et raisins",,,518834,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
8,Résumé,1807,,,Royaume d'Espagne,Imports,Vins,,,79167,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
9,Résumé,1807,,,Royaume d'Espagne,Imports,Eaux-de-vie,,,1200,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
10,Résumé,1807,,,Royaume d'Espagne,Imports,Provisions diverses,,,2130,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
11,Résumé,1807,,,Royaume d'Espagne,Imports,Cacao,,,47256,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
12,Résumé,1807,,,Royaume d'Espagne,Imports,Café,,,212140,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
13,Résumé,1807,,,Royaume d'Espagne,Imports,Sucre,,,231924,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
14,Résumé,1807,,,Royaume d'Espagne,Imports,Liqueurs et sirops,,,2502,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
15,Résumé,1807,,,Royaume d'Espagne,Imports,Articles réunis,,,5730,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
16,Résumé,1807,,,Royaume d'Espagne,Imports,Poivre,,,28922,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
17,Résumé,1807,,,Royaume d'Espagne,Imports,Epiceries diverses,,,28863,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
18,Résumé,1807,,,Royaume d'Espagne,Imports,Coton,,,97548,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
19,Résumé,1807,,,Royaume d'Espagne,Imports,Fil,,,2752,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
20,Résumé,1807,,,Royaume d'Espagne,Imports,Laine,,,10922790,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
21,Résumé,1807,,,Royaume d'Espagne,Imports,"Poil de chêvre, lièvre et lapin",,,4500,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
22,Résumé,1807,,,Royaume d'Espagne,Imports,Bois divers,,,60032,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
23,Résumé,1807,,,Royaume d'Espagne,Imports,Bois des îles,,,45128,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
24,Résumé,1807,,,Royaume d'Espagne,Imports,"Cendres diverses ; potasse, vedasses et gravelées",,,1600,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
25,Résumé,1807,,,Royaume d'Espagne,Imports,Soude,,,2232671,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
26,Résumé,1807,,,Royaume d'Espagne,Imports,Charbons,,,2580,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
27,Résumé,1807,,,Royaume d'Espagne,Imports,Cires blanche et jaune,,,1585,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
28,Résumé,1807,,,Royaume d'Espagne,Imports,Cuirs en poil,,,142720,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
29,Résumé,1807,,,Royaume d'Espagne,Imports,Huile d'olive pour fabriques,,,1038852,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
30,Résumé,1807,,,Royaume d'Espagne,Imports,Huile de poisson,,,46752,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
31,Résumé,1807,,,Royaume d'Espagne,Imports,Soufre et salpêtre,,,50000,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
32,Résumé,1807,,,Royaume d'Espagne,Imports,Suif,,,10158,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
33,Résumé,1807,,,Royaume d'Espagne,Imports,Tabacs,,,62804,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
34,Résumé,1807,,,Royaume d'Espagne,Imports,Articles réunis,,,53211,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
35,Résumé,1807,,,Royaume d'Espagne,Imports,"Brai, goudron, résine",,,4280,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
36,Résumé,1807,,,Royaume de Hollande,Imports,"Blé et autres grains, comestibles",,,5287,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
37,Résumé,1807,,,Royaume de Hollande,Imports,Riz,,,1140602,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
38,Résumé,1807,,,Royaume de Hollande,Imports,Farine et biscuit de mer,,,600,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
39,Résumé,1807,,,Royaume de Hollande,Imports,Légumes,,,12619,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
40,Résumé,1807,,,Royaume de Hollande,Imports,"Bestiaux en bœufs, vaches, porcs, moutons",,,773715,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
41,Résumé,1807,,,Royaume de Hollande,Imports,Chairs salées,,,3200,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
42,Résumé,1807,,,Royaume de Hollande,Imports,Fromage,,,4870558,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
43,Résumé,1807,,,Royaume de Hollande,Imports,Poissons de toute sorte,,,1750701,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
44,Résumé,1807,,,Royaume de Hollande,Imports,Huile d'olive,,,12000,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
45,Résumé,1807,,,Royaume de Hollande,Imports,"Fruits verts, en oranges et citrons ; fruits secs, en amandes, figues et raisins",,,587435,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
46,Résumé,1807,,,Royaume de Hollande,Imports,Vins,,,76330,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
47,Résumé,1807,,,Royaume de Hollande,Imports,Eaux-de-vie,,,6306,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
48,Résumé,1807,,,Royaume de Hollande,Imports,Provisions diverses,,,83730,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
49,Résumé,1807,,,Royaume de Hollande,Imports,Cacao,,,122848,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
50,Résumé,1807,,,Royaume de Hollande,Imports,Café,,,15160458,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
51,Résumé,1807,,,Royaume de Hollande,Imports,Sucre,,,26360395,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
52,Résumé,1807,,,Royaume de Hollande,Imports,Thé,,,102830,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
53,Résumé,1807,,,Royaume de Hollande,Imports,Liqueurs et sirops,,,11430,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
54,Résumé,1807,,,Royaume de Hollande,Imports,Articles réunis,,,1243,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
55,Résumé,1807,,,Royaume de Hollande,Imports,Poivre,,,1306521,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
56,Résumé,1807,,,Royaume de Hollande,Imports,Cannelle,,,748236,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
57,Résumé,1807,,,Royaume de Hollande,Imports,Girofle,,,503340,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
58,Résumé,1807,,,Royaume de Hollande,Imports,Muscade,,,65825,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
59,Résumé,1807,,,Royaume de Hollande,Imports,Epiceries diverses,,,37944,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
60,Résumé,1807,,,Royaume de Hollande,Imports,Chanvre,,,25572,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
61,Résumé,1807,,,Royaume de Hollande,Imports,Coton,,,6111715,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
62,Résumé,1807,,,Royaume de Hollande,Imports,Fil,,,719080,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
63,Résumé,1807,,,Royaume de Hollande,Imports,Laine,,,2502097,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
64,Résumé,1807,,,Royaume de Hollande,Imports,Lin,,,50356,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
65,Résumé,1807,,,Royaume de Hollande,Imports,"Poil de chêvre, lièvre et lapin",,,176017,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
66,Résumé,1807,,,Royaume de Hollande,Imports,Soie et filoselle,,,10260,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
67,Résumé,1807,,,Royaume de Hollande,Imports,Bois divers,,,385603,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
68,Résumé,1807,,,Royaume de Hollande,Imports,Bois des îles,,,1108039,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
69,Résumé,1807,,,Royaume de Hollande,Imports,"Cendres diverses ; potasse, vedasses et gravelées",,,4993431,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
70,Résumé,1807,,,Royaume de Hollande,Imports,Charbons,,,37273,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
71,Résumé,1807,,,Royaume de Hollande,Imports,Cires blanche et jaune,,,228510,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
72,Résumé,1807,,,Royaume de Hollande,Imports,Cuirs en poil,,,2105864,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
73,Résumé,1807,,,Royaume de Hollande,Imports,Huile d'olive pour fabriques,,,7663,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
74,Résumé,1807,,,Royaume de Hollande,Imports,Huile de poisson,,,456108,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
75,Résumé,1807,,,Royaume de Hollande,Imports,Soufre et salpêtre,,,11182,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
76,Résumé,1807,,,Royaume de Hollande,Imports,Suif,,,15200,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
77,Résumé,1807,,,Royaume de Hollande,Imports,Tabacs,,,149236,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
78,Résumé,1807,,,Royaume de Hollande,Imports,Articles réunis,,,341457,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
79,Résumé,1807,,,Royaume de Hollande,Imports,"Brai, goudron, résine",,,592518,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
80,Résumé,1807,,,Royaume de Hollande,Imports,Graine de lin,,,112010,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
81,Résumé,1807,,,Royaume de Prusse,Imports,Laine,,,248616,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
82,Résumé,1807,,,Royaume de Prusse,Imports,Bois divers,,,11530,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
83,Résumé,1807,,,Royaume de Prusse,Imports,Charbons,,,18451,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
84,Résumé,1807,,,Etats d'Allemagne,Imports,"Blé et autres grains, comestibles",,,74214,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
85,Résumé,1807,,,Etats d'Allemagne,Imports,Riz,,,73142,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
86,Résumé,1807,,,Etats d'Allemagne,Imports,Farine et biscuit de mer,,,14552,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
87,Résumé,1807,,,Etats d'Allemagne,Imports,Légumes,,,46553,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
88,Résumé,1807,,,Etats d'Allemagne,Imports,"Bestiaux en bœufs, vaches, porcs, moutons",,,872716,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
89,Résumé,1807,,,Etats d'Allemagne,Imports,Chairs salées,,,101232,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
90,Résumé,1807,,,Etats d'Allemagne,Imports,Fromage,,,57185,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
91,Résumé,1807,,,Etats d'Allemagne,Imports,Poissons de toute sorte,,,44070,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
92,Résumé,1807,,,Etats d'Allemagne,Imports,Huile d'olive,,,5921,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
93,Résumé,1807,,,Etats d'Allemagne,Imports,"Fruits verts, en oranges et citrons ; fruits secs, en amandes, figues et raisins",,,216459,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
94,Résumé,1807,,,Etats d'Allemagne,Imports,Vins,,,17765,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
95,Résumé,1807,,,Etats d'Allemagne,Imports,Eaux-de-vie,,,6843,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
96,Résumé,1807,,,Etats d'Allemagne,Imports,Provisions diverses,,,70821,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
97,Résumé,1807,,,Etats d'Allemagne,Imports,Cacao,,,3168,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
98,Résumé,1807,,,Etats d'Allemagne,Imports,Café,,,991563,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
99,Résumé,1807,,,Etats d'Allemagne,Imports,Sucre,,,444066,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
100,Résumé,1807,,,Etats d'Allemagne,Imports,Thé,,,9595,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
101,Résumé,1807,,,Etats d'Allemagne,Imports,Liqueurs et sirops,,,3325,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
102,Résumé,1807,,,Etats d'Allemagne,Imports,Poivre,,,245855,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
103,Résumé,1807,,,Etats d'Allemagne,Imports,Cannelle,,,57632,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
104,Résumé,1807,,,Etats d'Allemagne,Imports,Girofle,,,21074,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
105,Résumé,1807,,,Etats d'Allemagne,Imports,Muscade,,,4770,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
106,Résumé,1807,,,Etats d'Allemagne,Imports,Epiceries diverses,,,39003,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
107,Résumé,1807,,,Etats d'Allemagne,Imports,Chanvre,,,280857,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
108,Résumé,1807,,,Etats d'Allemagne,Imports,Coton,,,767579,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
109,Résumé,1807,,,Etats d'Allemagne,Imports,Fil,,,1947647,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
110,Résumé,1807,,,Etats d'Allemagne,Imports,Laine,,,7251124,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
111,Résumé,1807,,,Etats d'Allemagne,Imports,Lin,,,1932,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
112,Résumé,1807,,,Etats d'Allemagne,Imports,"Poil de chêvre, lièvre et lapin",,,116290,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
113,Résumé,1807,,,Etats d'Allemagne,Imports,Soie et filoselle,,,2703744,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
114,Résumé,1807,,,Etats d'Allemagne,Imports,Bois divers,,,2159913,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
115,Résumé,1807,,,Etats d'Allemagne,Imports,Bois des îles,,,184627,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
116,Résumé,1807,,,Etats d'Allemagne,Imports,"Cendres diverses ; potasse, vedasses et gravelées",,,411384,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
117,Résumé,1807,,,Etats d'Allemagne,Imports,Charbons,,,351297,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
118,Résumé,1807,,,Etats d'Allemagne,Imports,Cires blanche et jaune,,,152308,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
119,Résumé,1807,,,Etats d'Allemagne,Imports,Cuirs en poil,,,747068,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
120,Résumé,1807,,,Etats d'Allemagne,Imports,Huile d'olive pour fabriques,,,13374,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
121,Résumé,1807,,,Etats d'Allemagne,Imports,Huile de poisson,,,128477,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
122,Résumé,1807,,,Etats d'Allemagne,Imports,Soufre et salpêtre,,,2740,0,,,,sources/Résumé/AN_F12_251_Imports_1807.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,,
