source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Résumé,1810,,,Royaume d'Espagne,Imports,"Bestiaux en bœufs, vaches, veaux, moutons, etc",,,188600,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Fromage,,,5700,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Fruits divers en citrons et oranges,,,19800,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Fruits secs divers,,,1400,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Huile d'olive,,,9800,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Légumes,,,4300,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Miel,,,14300,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,"Poissons de toute sorte, frais et salés",,,101000,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,"Poissons morue, stockfisch, etc",,,322900,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Poissons sardines,,,25000,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Poissons anchois et boutargues,,,116100,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Vins de toute sorte,,,33000,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Provisions de bouche,,,6900,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Cacao,,,37700,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
Résumé,1810,,,Royaume d'Espagne,Imports,Café,,,109400,0,,,,sources/Résumé/AN_F12_251_Imports_1810.csv,AN F12 251,,,,,,,Isabelle Souchaire,,,,,,,,,,,
