line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Résumé,1813,,,Royaume d'Espagne,Imports,"Fruits frais, citrons et oranges",,,23000,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
2,Résumé,1813,,,Royaume d'Espagne,Imports,Fruits secs,,,4200,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
3,Résumé,1813,,,Royaume d'Espagne,Imports,Légumes,,,14300,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
4,Résumé,1813,,,Royaume d'Espagne,Imports,Miel,,,13400,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
5,Résumé,1813,,,Royaume d'Espagne,Imports,Poissons frais et salés,,,34100,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
6,Résumé,1813,,,Royaume d'Espagne,Imports,Poissons morue et stockfisch,,,504400,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
7,Résumé,1813,,,Royaume d'Espagne,Imports,Poissons anchois,,,264100,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
8,Résumé,1813,,,Royaume d'Espagne,Imports,Provisions de bouche,,,3500,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
9,Résumé,1813,,,Royaume d'Espagne,Imports,Vins et eaux-de-vie,,,6000,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
10,Résumé,1813,,,Royaume d'Espagne,Imports,Café,,,168000,0,,,,sources/Résumé/AN_F12_251_Imports_1813.csv,AN F12 251,,,,,,Isabelle Souchaire,,,,,,,,,,,,
