line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Angleterre,Exports,Voitures,Isle de France,,7000,,7,en nombre,1000,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,7,,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Angleterre,Exports,Armes ; à feu ; fusils,Isle de France,,148,,3,en nombre,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,5,,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Amiens,Saint-Valery-sur-Somme,Portugal,Exports,Bonneterie ; de laine ; bas,Normandie,,34500,0,21242,?,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,Largeur en lignes (pour tissu) : 6870,34500,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Exports,Arbustes,Isle de France,,503,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,9,,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Angleterre,Exports,Habillements,Isle de France,,6300,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,6,,,,,Jérémy Hervelin,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Dunkerque,Exports,Vin,Bordeaux,,160,,1.1111111111,muid,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,7,,,,,Jérémy Hervelin,,unités d'origine : muid et pintes,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Angleterre,Exports,Bêtes ; de somme ; chevaux,Etranger,,31320,,87,en nombre,360,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,5,,,,,Jérémy Hervelin,,,0,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Exports,Bêtes ; de somme ; chevaux,Aux Voyageurs,,46000,,115,en nombre,400,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,9,,,,,Jérémy Hervelin,,,0,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Danemark,Exports,Vin,Bordeaux,,156,,239,pinte,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Amiens,Saint-Valery-sur-Somme,Portugal,Exports,Bonneterie ; de laine ; bonets,Normandie,,5150,0,7008,?,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,Largeur en lignes (pour tissu) : 1950,5150,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Angleterre,Exports,Horlogerie,Isle de France,,2780,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,6,,,,,Jérémy Hervelin,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Angleterre,Exports,Vin,Bordeaux,,15476,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,7,,,,,Jérémy Hervelin,,unités d'origine : muid et pintes + chiffre coupé (feuillée arachée),,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Dunkerque,Exports,Beurre,Boulonais,,155,,1.75,quintal,90,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,5,,,,,Jérémy Hervelin,,unité d'origine : livre,2.5,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Angleterre,Exports,Beurre,Boulonais,,101,,1.13,quintal,90,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,5,,,,,Jérémy Hervelin,,unité d'origine : livre,.7,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Exports,Coton ; en ouatte,Isle de France,,500,,450,livre,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,9,,,,,Jérémy Hervelin,,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Dunkerque,Exports,Houblon,Boulonais,,740,,7.4,quintal,100,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,6,,,,,Jérémy Hervelin,,unité d'origine : livre,0,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Amiens,Saint-Valery-sur-Somme,Portugal,Exports,Bois ; de Santal,Etranger,,900,0,1500,,.6,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,Largeur en lignes (pour tissu) :,0,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Amiens,Boulogne sur Mer,Angleterre,Exports,Vin,Bourgogne,,6193,,17.2013888889,muid,,sources/National toutes directions partenaires manquants/AN_F12_1666_Amiens_Exports_1789.csv,AN F12 1666,7,,,,,Jérémy Hervelin,,unités d'origine : muid et pintes,,,,,,,,,,,
