line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Rouen,Rouen,hollande,Imports,Acier,,,139801,0,349503,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,17,156336,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Rouen,Le Havre,hollande,Imports,Acier,,,19849,0,49622,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,2,27373,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Rouen,Rouen,sude,Imports,Acier,,,7298,0,18245,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,18,156336,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Rouen,Rouen,angleterre,Imports,Acier,,,9237,0,23093,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,17,156336,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Rouen,Honfleur,espagne,Imports,Amandes ; en coque,,,180,0,300,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,36,180,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Rouen,Le Havre,sude,Imports,Acier,,,7524,0,18810,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,3,27373,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Rouen,Dieppe,angleterre,Imports,Arbres et arbustes,,,16250,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,39,16250,,,,Jérémy Hervelin,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Rouen,Rouen,hollande,Imports,Amidon,,,507,0,1450,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,17,507,,,,Jérémy Hervelin,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Rouen,Le Havre,marseilles,Imports,Amadou,,,2640,0,5296,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,2,,,,,Jérémy Hervelin,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Rouen,Dieppe,angleterre,Imports,Bêtes ; de somme ; chevaux,,,27000,0,56,en nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,39,27000,,,,Jérémy Hervelin,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Rouen,Honfleur,hollande,Imports,Amidon,,,115,0,250,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,36,125,,,,Jérémy Hervelin,,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Rouen,Rouen,marseilles,Imports,Amandes ; en coques,,,488,0,1221,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,17,,,,,Jérémy Hervelin,,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Rouen,Honfleur,danemarketnorvge,Imports,Armes ; à feu,,,30462,0,5077,en nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,36,30462,,,,Jérémy Hervelin,,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Rouen,Dieppe,angleterre,Imports,Bierre,,,148,0,4,muids,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,39,148,,,,Jérémy Hervelin,,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Rouen,Le Havre,marseilles,Imports,Amandes ; en cocques,,,17954,0,7872,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,2,6832,,,,Jérémy Hervelin,,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Rouen,Le Havre,espagne,Imports,Amandes ; en cocques,,,6832,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,2,6832,,,,Jérémy Hervelin,,,,,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Rouen,Rouen,milanstoscaneetlucques,Imports,Amandes ; cassées,,,1095,0,1825,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,17,178734,,,,Jérémy Hervelin,,,,,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Rouen,Le Havre,espagne,Imports,Amandes ; cassées,,,8335,0,9261,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,2,8335,,,,Jérémy Hervelin,,,,,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Rouen,Rouen,espagne,Imports,Amandes ; cassées,,,65145,0,108575,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,17,178734,,,,Jérémy Hervelin,,,,,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Rouen,Rouen,hollande,Imports,Amandes ; cassées,,,112494,0,187490,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Rouen_Imports_1789.csv,AN F12 1667,17,178734,,,,Jérémy Hervelin,,,,,,,,,,,,,
