source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National toutes directions partenaires manquants,1788,Bayonne,,St Domingue,Exports,Acier en barre,Allemagne,,134,0,,livres,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,St Domingue,Exports,Anneau de fer,Espagne,,2513,0,,livres,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,St Domingue,Exports,Armes (sabres),St Esprit,,160,0,,en nombre,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,La Martinique,Exports,Beurre,Hollande,,11122,0,,livres,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,St Domingue,Exports,Beurre,Hollande,,2475,0,,en nombre,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,St Domingue,Exports,Bierre,Hollande,,270,0,,muids,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,La Martinique,Exports,Bois feuillard,Béarn,,906,0,,paquets,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,St Domingue,Exports,Bois feuillard,Béarn,,2467,0,,paquets,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,La Martinique,Exports,Bois merrain,Béarn,,400,0,,douzaines,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,La Martinique,Exports,Bonneterie (bonnet de fil),Bordeaux,,1680,2,,livres,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,La Martinique,Exports,Bonneterie (bonnet de fil),Béarn,,117,0,,paires,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,St Domingue,Exports,Bonneterie (bonnet de fil),Bordeaux,,1680,1,,douzaines,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,La Martinique,Exports,Boucans en bottes,Béarn,,304,0,,en nombre,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,St Domingue,Exports,Bouchons de liège,Marencin,,148,0,,en nombre,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,La Martinique,Exports,Bouteilles en Dame Jeanne,St Esprit,,210,0,,en nombre,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,La Martinique,Exports,Bray gras,Marencin,,8910,0,,livres,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
National toutes directions partenaires manquants,1788,Bayonne,,St Domingue,Exports,Bray gras,Marencin,,1638,0,,livres,,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableau 24),20,,,,,,Cyril Mouton,,,,,,,,,,,
