line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
5048,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Cacao,,,63662,0,106103,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,63662,,,,David Cassagnes,,,,,,,,,,,,
5049,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Caffé,,,263897,0,226382,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,263897,,,,David Cassagnes,,,,,,,,,,,,
5050,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Canefice,,,6697,0,7441,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,6697,,,,David Cassagnes,,,,,,,,,,,,
5051,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Coton ; en laine,,,168,0,75,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,168,,,,David Cassagnes,,,,,,,,,,,,
5052,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Indigo,,,3344,0,418,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,3344,,,,David Cassagnes,,,,,,,,,,,,
5053,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Sucre ; brut,,,106452,0,304149,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,106452,,,,David Cassagnes,,,,,,,,,,,,
5054,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Sucre ; terré,,,185279,0,308799,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,185279,,,,David Cassagnes,,,,,,,,,,,,
5055,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Sucre ; tête,,,684994,0,1431454,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,684994,,,,David Cassagnes,,,,,,,,,,,,
5056,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Bois ; d'acajou,,,460,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,460,,,,David Cassagnes,,,,,,,,,,,,
5057,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Bois ; de brésil,,,3366,0,13465,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,3366,,,,David Cassagnes,,,,,,,,,,,,
5058,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Bois ; de campêche,,,480,0,4000,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,480,,,,David Cassagnes,,,,,,,,,,,,
5059,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Bois ; de gayac,,,754,0,5030,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,754,,,,David Cassagnes,,,,,,,,,,,,
5060,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Carret,,,552,0,46,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,552,,,,David Cassagnes,,,,,,,,,,,,
5061,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Confitures,,,294,0,201,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,294,,,,David Cassagnes,,,,,,,,,,,,
5062,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Cuirs ; en poil,,,32076,0,1782,Nombres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,32076,,,,David Cassagnes,,,,,,,,,,,,
5063,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Liqueurs,,,328,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,328,,,,David Cassagnes,,,,,,,,,,,,
5064,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Riz,,,6284,0,20947,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,6284,,,,David Cassagnes,,,,,,,,,,,,
5065,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Sirop ; fin,,,12,0,12,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,12,,,,David Cassagnes,,,,,,,,,,,,
5066,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Colonie française de l'Amérique,Imports,Tabac ; fabriqué,,,480,0,385,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_Colonies_Imports_1788.csv,AN F12 1835,103,480,,,,David Cassagnes,,,,,,,,,,,,
