line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
40,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Baracan,,,270,,90,Livres,3,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,3,,,,,Laura Moutou,,,,,,,,,,,,,
41,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Crin,,,5.5,,11,Livres,.5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,14,,,,,Laura Moutou,,,,,,,,,,,,,
42,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Drap ; d'Abbeville,,,7350,,490,Livres,15,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,15,,,,,Laura Moutou,,,,,,,,,,,,,
43,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Drap ; d'Amiens,,,6160,,880,Livres,7,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,15,,,,,Laura Moutou,,,,,,,,,,,,,
44,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Draperie ; petite,,,35673,,11891,Livres,3,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,16,,,,,Laura Moutou,,,,,,,,,,,,,
45,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Etoffe ; d'Amiens ; façonnée,,,55725,,11145,Livres,5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,18,,,,,Laura Moutou,,,,,,,,,,,,,
46,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Etoffe ; à peu de soye,,,211680,,21168,Livres,10,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,19,,,,,Laura Moutou,,,,,,,,,,,,,
47,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Peluche,,,86005,,17201,Livres,5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,33,,,,,Laura Moutou,,,,,,,,,,,,,
48,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Rognures ; de peaux,,,10,,100,Livres,.1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,37,,,,,Laura Moutou,,,,,,,,,,,,,
49,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Serge ; drapée,,,2560,,640,Livres,4,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,39,,,,,Laura Moutou,,,,,,,,,,,,,
50,National toutes directions partenaires manquants,1749,Amiens,,Flandres,Exports,Siamoise,,,2850,,475,Livres,6,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,39,,,,,Laura Moutou,,,,,,,,,,,,,
227,National toutes directions partenaires manquants,1749,Bayonne,,Flandres,Exports,Eau de vie,,,1785,,7,Pipes,255,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,16,,,,,Laura Moutou,,,,,,,,,,,,,
228,National toutes directions partenaires manquants,1749,Bayonne,,Flandres,Exports,Plume ; à lit,,,900,,1500,Livres,.6,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,34,,,,,Laura Moutou,,,,,,,,,,,,,
229,National toutes directions partenaires manquants,1749,Bayonne,,Flandres,Exports,Reglisse,,,1980,,13200,Livres,.15,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,36,,,,,Laura Moutou,,,,,,,,,,,,,
358,National toutes directions partenaires manquants,1749,Bordeaux,,Flandres,Exports,Caffé ; des isles,,,4455.9,,4951,Livres,.9,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,7,,,,,Laura Moutou,,,,,,,,,,,,,
359,National toutes directions partenaires manquants,1749,Bordeaux,,Flandres,Exports,Indigo,,,4048,,1012,Livres,4,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,25,,,,,Laura Moutou,,,,,,,,,,,,,
360,National toutes directions partenaires manquants,1749,Bordeaux,,Flandres,Exports,Sucre ; blanc,,,3027.5,,8650,Livres,.35,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,40,,,,,Laura Moutou,,,,,,,,,,,,,
361,National toutes directions partenaires manquants,1749,Bordeaux,,Flandres,Exports,Sucre ; brut,,,15750,,78750,Livres,.2,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,40,,,,,Laura Moutou,,,,,,,,,,,,,
484,National toutes directions partenaires manquants,1749,Bourgogne,,Flandres,Exports,Anchois,,,84.5,,84.5,Livres,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,2,,,,,Laura Moutou,,,,,,,,,,,,,
485,National toutes directions partenaires manquants,1749,Bourgogne,,Flandres,Exports,Bled ; de Turquie,,,1,,1,Mesure,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,5,,,,,Laura Moutou,,,,,,,,,,,,,
486,National toutes directions partenaires manquants,1749,Bourgogne,,Flandres,Exports,Chataignes,,,5,,50,Livres,.1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,10,,,,,Laura Moutou,,,,,,,,,,,,,
487,National toutes directions partenaires manquants,1749,Bourgogne,,Flandres,Exports,Confection ; d'hiacinthe,,,32,,4,Pots,8,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,12,,,,,Laura Moutou,,,,,,,,,,,,,
488,National toutes directions partenaires manquants,1749,Bourgogne,,Flandres,Exports,Confitues,,,12.5,,10,Livres,1.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,12,,,,,Laura Moutou,,,,,,,,,,,,,
489,National toutes directions partenaires manquants,1749,Bourgogne,,Flandres,Exports,Fromage ; de guyere,,,1145.6,,3525,Livres,.175,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,21,,,,,Laura Moutou,,Erreur de calcul,,,,,,,,,,,
490,National toutes directions partenaires manquants,1749,Bourgogne,,Flandres,Exports,Huile ; d'olive,,,2262,,3770,Livres,.6,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,25,,,,,Laura Moutou,,,,,,,,,,,,,
491,National toutes directions partenaires manquants,1749,Bourgogne,,Flandres,Exports,Marons,,,12,,75,Livres,.16,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,28,,,,,Laura Moutou,,,,,,,,,,,,,
492,National toutes directions partenaires manquants,1749,Bourgogne,,Flandres,Exports,Olives,,,191.5,,383,Livres,.5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,31,,,,,Laura Moutou,,,,,,,,,,,,,
779,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Arbres ; à planter,,,20,,,,,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,3,,,,,Laura Moutou,,,,,,,,,,,,,
780,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Ardoises,,,18145,,727,Milliers,25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,3,,,,,Laura Moutou,,Erreur de calcul,,,,,,,,,,,
781,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Boëtes ; à cadrille,,,48,,,,,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,5,,,,,Laura Moutou,,,,,,,,,,,,,
782,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Bougie ; de table,,,22.5,,10,Livres,2.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,6,,,,,Laura Moutou,,,,,,,,,,,,,
783,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Cire ; jaune,,,225,,150,Livres,1.5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,11,,,,,Laura Moutou,,,,,,,,,,,,,
784,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Drap ; d'Elbeuf,,,480,,40,Livres,12,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,15,,,,,Laura Moutou,,,,,,,,,,,,,
785,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Eau ; d'Anis,,,3.75,,3,Bouteilles,1.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,16,,,,,Laura Moutou,,,,,,,,,,,,,
786,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Etaim ; ouvré,,,22.5,,18,Livres,1.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,18,,,,,Laura Moutou,,,,,,,,,,,,,
787,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Etoffe ; de soye,,,120,,3,Livres,40,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,18,,,,,Laura Moutou,,,,,,,,,,,,,
788,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Fayance,,,4.35,,2.5,Douzaines,1.75,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,19,,,,,Laura Moutou,,,,,,,,,,,,,
789,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Fromage ; commun,,,15,,50,Livres,.3,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,21,,,,,Laura Moutou,,,,,,,,,,,,,
790,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Huile ; d'olive,,,55,,100,Livres,.55,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,25,,,,,Laura Moutou,,,,,,,,,,,,,
791,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Marchandises ; meslées,,,60,,,,,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,28,,,,,Laura Moutou,,,,,,,,,,,,,
792,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Mercerie,,,800,,80,Livres,10,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,29,,,,,Laura Moutou,,,,,,,,,,,,,
793,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Miel ; cuit,,,504,,2800,Livres,.18,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,29,,,,,Laura Moutou,,%,,,,,,,,,,,
794,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Miroirs,,,200,,4,Pièces,50,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,30,,,,,Laura Moutou,,,,,,,,,,,,,
795,National toutes directions partenaires manquants,1749,Charleville,,Flandres,Exports,Ocre,,,85,,,,,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,31,,,,,Laura Moutou,,,,,,,,,,,,,
1250,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Anchois,,,170,,170,Livres,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,2,,,,,Laura Moutou,,,,,,,,,,,,,
1251,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Bas ; de soye,,,255,,6.38,Livres,40,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,4,,,,,Laura Moutou,,,,,,,,,,,,,
1252,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Chandelle,,,132,,330,Livres,.4,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,9,,,,,Laura Moutou,,,,,,,,,,,,,
1253,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Chapeaux ; de castor,,,224,,14,Pièces,16,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,10,,,,,Laura Moutou,,,,,,,,,,,,,
1254,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Chapeaux ; vigognes,,,230,,23,Pièces,10,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,10,,,,,Laura Moutou,,,,,,,,,,,,,
1255,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Confitues,,,51.25,,41,Livres,1.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,12,,,,,Laura Moutou,,,,,,,,,,,,,
1256,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Couvertures ; en laine,,,42.5,,17,Livres,2.5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,13,,,,,Laura Moutou,,,,,,,,,,,,,
1257,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Crespes ; de Reims,,,360,,9,Pièces,40,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,13,,,,,Laura Moutou,,,,,,,,,,,,,
1258,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Daufine,,,66550,,13310,Livres,5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,14,,,,,Laura Moutou,,,,,,,,,,,,,
1259,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Drap ; d'Elbeuf,,,4404,,367,Livres,12,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,15,,,,,Laura Moutou,,,,,,,,,,,,,
1260,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Drap ; de Louvier,,,1050,,70,Livres,15,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,16,,,,,Laura Moutou,,,,,,,,,,,,,
1261,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Drap ; de silesie,,,300,,60,Livres,5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,16,,,,,Laura Moutou,,,,,,,,,,,,,
1262,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Draperie ; petite,,,300,,60,Livres,5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,16,,,,,Laura Moutou,,,,,,,,,,,,,
1263,National toutes directions partenaires manquants,1749,Châlons,,Flandres,Exports,Etamine ; buraille,,,2598,,433,Livres,6,sources/National toutes directions partenaires manquants/BNF_N._Acq._20538_partner_Flandres_Exports_1749.csv,BNF N. Acq. 20538,18,,,,,Laura Moutou,,,,,,,,,,,,,
