line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1786,Bayonne,Bordeaux,Monde réexports,Exports,Sucres brun et cassonade,,,6497000,,180463,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1786,Nantes,Nantes,Monde réexports,Exports,Sucres brun et cassonade,,,5040000,,144005,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1786,Rouen,Le Havre,Monde réexports,Exports,Sucres brun et cassonade,,,1340000,,37233,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
4,National toutes directions partenaires manquants,1786,La Rochelle,La Rochelle,Monde réexports,Exports,Sucres brun et cassonade,,,570000,,15823,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
5,National toutes directions partenaires manquants,1786,Bayonne,Bayonne,Monde réexports,Exports,Sucres brun et cassonade,,,99000,,2744,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
6,National toutes directions partenaires manquants,1786,Rouen,Rouen et Honfleur,Monde réexports,Exports,Sucres brun et cassonade,,,12000,,344,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
7,National toutes directions partenaires manquants,1786,Dunkerque,Dunkerque,Monde réexports,Exports,Sucres brun et cassonade,,,66000,,1892,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
8,National toutes directions partenaires manquants,1786,Bayonne,Bordeaux,Monde réexports,Exports,Sucres en pain et raffinés,,,537000,,5965,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
9,National toutes directions partenaires manquants,1786,Rouen,Le Havre,Monde réexports,Exports,Sucres en pain et raffinés,,,21000,,207,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
10,National toutes directions partenaires manquants,1786,La Rochelle,La Rochelle,Monde réexports,Exports,Sucres en pain et raffinés,,,261000,,2905,quintaux,,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_partner_Monde_Reexports_Exports_1786.csv,ANOM F2 B 14,1,,,,,Paul Chagnaud,,,,,,,,,,,,
