line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Acier,,,447,0,1490,livres,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,883,883,,Elisa Tirindelli,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Acier,,,360,0,1200,livres,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,883,,,Elisa Tirindelli,,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1787,Bordeaux,,La Guadeloupe,Exports,Acier,,,76,0,250,livres,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,883,,,Elisa Tirindelli,,,,,,,,,,,,,
4,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Agréments de soye,,,1500,0,50,livres,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,1500,,,Elisa Tirindelli,,,,,,,,,,,,,
5,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Amidon,,,1048,0,2760,livres,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,1048,,,Elisa Tirindelli,,,,,,,,,,,,,
6,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Argenterie,,,122577,0,2128.875,marcs,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,201964,201964,,Elisa Tirindelli,,,,,,,,,,,,,
7,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Argenterie,,,31430,0,561.25,marcs,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,201964,,,Elisa Tirindelli,,,,,,,,,,,,,
8,National toutes directions partenaires manquants,1787,Bordeaux,,La Guadeloupe,Exports,Argenterie,,,45591,0,814.125,marcs,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,201964,,,Elisa Tirindelli,,,,,,,,,,,,,
9,National toutes directions partenaires manquants,1787,Bordeaux,,Cayenne et Guyanne,Exports,Argenterie,,,2366,0,42.25,marcs,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,201964,,,Elisa Tirindelli,,,,,,,,,,,,,
10,National toutes directions partenaires manquants,1787,Bordeaux,,Sénégal et Guinée,Exports,Argenterie,,,3263,0,53.25,marcs,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,201964,,,Elisa Tirindelli,,,,,,,,,,,,,
11,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Armes divers ; à feux,,,26953,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,33195,33195,,Elisa Tirindelli,,,,,,,,,,,,,
12,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Armes divers ; à feux,,,712,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,33195,,,Elisa Tirindelli,,,,,,,,,,,,,
13,National toutes directions partenaires manquants,1787,Bordeaux,,La Guadeloupe,Exports,Armes divers ; à feux,,,3326,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,33195,,,Elisa Tirindelli,,,,,,,,,,,,,
14,National toutes directions partenaires manquants,1787,Bordeaux,,Cayenne et Guyanne,Exports,Armes divers ; à feux,,,2204,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,33195,,,Elisa Tirindelli,,,,,,,,,,,,,
15,National toutes directions partenaires manquants,1787,Bordeaux,,Sénégal et Guinée,Exports,Armes divers ; à feux,,,74599,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,33195,,,Elisa Tirindelli,,,,,,,,,,,,,
16,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Armes divers ; blanches,,,3062,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,3861,3862,,Elisa Tirindelli,,,,,,,,,,,,,
17,National toutes directions partenaires manquants,1787,Bordeaux,,Cayenne et Guyanne,Exports,Armes divers ; blanches,,,800,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,3861,,,Elisa Tirindelli,,,,,,,,,,,,,
18,National toutes directions partenaires manquants,1787,Bordeaux,,Sénégal et Guinée,Exports,Armes divers ; blanches,,,4332,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,3861,,,Elisa Tirindelli,,,,,,,,,,,,,
19,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Avoine,,,78,0,1280,livres,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,1734,1734,,Elisa Tirindelli,,,,,,,,,,,,,
20,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Avoine,,,48,0,800,livres,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,1734,,,Elisa Tirindelli,,,,,,,,,,,,,
21,National toutes directions partenaires manquants,1787,Bordeaux,,La Guadeloupe,Exports,Avoine,,,1608,0,26800,livres,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,1734,,,Elisa Tirindelli,,,,,,,,,,,,,
22,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Batterie de cuisine,,,1350,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,1350,,,Elisa Tirindelli,,,,,,,,,,,,,
23,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Bijouterie,,,209880,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,242854,242854,,Elisa Tirindelli,,,,,,,,,,,,,
24,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Bijouterie,,,19724,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,242854,,,Elisa Tirindelli,,,,,,,,,,,,,
25,National toutes directions partenaires manquants,1787,Bordeaux,,La Guadeloupe,Exports,Bijouterie,,,13250,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,242854,,,Elisa Tirindelli,,,,,,,,,,,,,
26,National toutes directions partenaires manquants,1787,Bordeaux,,Sénégal et Guinée,Exports,Bijouterie,,,160,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,242854,,,Elisa Tirindelli,,,,,,,,,,,,,
27,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Bois ; de construction de toutes sortes,,,62057,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,85933,85933,,Elisa Tirindelli,,,,,,,,,,,,,
28,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Bois ; de construction de toutes sortes,,,15052,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,85933,,,Elisa Tirindelli,,,,,,,,,,,,,
29,National toutes directions partenaires manquants,1787,Bordeaux,,La Guadeloupe,Exports,Bois ; de construction de toutes sortes,,,7614,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,85933,,,Elisa Tirindelli,,,,,,,,,,,,,
30,National toutes directions partenaires manquants,1787,Bordeaux,,Cayenne et Guyanne,Exports,Bois ; de construction de toutes sortes,,,1210,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,85933,,,Elisa Tirindelli,,,,,,,,,,,,,
31,National toutes directions partenaires manquants,1787,Bordeaux,,Sénégal et Guinée,Exports,Bois ; de construction de toutes sortes,,,5700,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,85933,,,Elisa Tirindelli,,,,,,,,,,,,,
32,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Bois ; de merain,,,20056,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,21136,21136,,Elisa Tirindelli,,,,,,,,,,,,,
33,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Bois ; de merain,,,495,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,21136,,,Elisa Tirindelli,,,,,,,,,,,,,
34,National toutes directions partenaires manquants,1787,Bordeaux,,La Guadeloupe,Exports,Bois ; de merain,,,585,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,21136,,,Elisa Tirindelli,,,,,,,,,,,,,
35,National toutes directions partenaires manquants,1787,Bordeaux,,Sénégal et Guinée,Exports,Bois ; de merain,,,390,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,21136,,,Elisa Tirindelli,,,,,,,,,,,,,
36,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Bois ; de feuillard,,,168816,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,220616,220616,,Elisa Tirindelli,,,,,,,,,,,,,
37,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Bois ; de feuillard,,,31912,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,220616,,,Elisa Tirindelli,,,,,,,,,,,,,
38,National toutes directions partenaires manquants,1787,Bordeaux,,La Guadeloupe,Exports,Bois ; de feuillard,,,18168,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,220616,,,Elisa Tirindelli,,,,,,,,,,,,,
39,National toutes directions partenaires manquants,1787,Bordeaux,,Cayenne et Guyanne,Exports,Bois ; de feuillard,,,1720,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,220616,,,Elisa Tirindelli,,,,,,,,,,,,,
40,National toutes directions partenaires manquants,1787,Bordeaux,,Sénégal et Guinée,Exports,Bois ; de feuillard,,,6000,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,220616,,,Elisa Tirindelli,,,,,,,,,,,,,
41,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Bois ; ozier,,,10276,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,14686,14686,,Elisa Tirindelli,,,,,,,,,,,,,
42,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Bois ; ozier,,,3000,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,14686,,,Elisa Tirindelli,,,,,,,,,,,,,
43,National toutes directions partenaires manquants,1787,Bordeaux,,La Guadeloupe,Exports,Bois ; ozier,,,1260,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,14686,,,Elisa Tirindelli,,,,,,,,,,,,,
44,National toutes directions partenaires manquants,1787,Bordeaux,,Cayenne et Guyanne,Exports,Bois ; ozier,,,150,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,14686,,,Elisa Tirindelli,,,,,,,,,,,,,
45,National toutes directions partenaires manquants,1787,Bordeaux,,Sénégal et Guinée,Exports,Bois ; ozier,,,750,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,14686,,,Elisa Tirindelli,,,,,,,,,,,,,
46,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Bonneterie ; diverses,,,1860,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,2196,2196,,Elisa Tirindelli,,,,,,,,,,,,,
47,National toutes directions partenaires manquants,1787,Bordeaux,,La Martinique,Exports,Bonneterie ; diverses,,,336,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,2196,,,Elisa Tirindelli,,,,,,,,,,,,,
48,National toutes directions partenaires manquants,1787,Bordeaux,,St Domingue,Exports,Bonneterie ; de fil,,,70611,0,,,,sources/National toutes directions partenaires manquants/AN_Marine_B_7_514_et_ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,AN Marine B 7 514 et ANOM Col F 2B 14 (tableau 16),2,,85287,85287,,Elisa Tirindelli,,,,,,,,,,,,,
