line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Prusse,Imports,Ouvrages ; de jonc ; de fer,,,2547,,5095,pièce,.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,23,23872,,,,Jérémy Hervelin,,erreur de calcul,-.5,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Libourne (indépendant),dunkerque,Imports,Bierre,,,440,0,9.539999999999999,muids,,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,14,,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Teste de Buch,petitesisles,Imports,Sel,,,5046,0,77,pipes,,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,3,,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Angleterre,Imports,Futailles ; vides,,,148,,37,pièce,4,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,22,8784,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Suède,Imports,Ouvrages ; de jonc ; de fer,,,270,,540,pièce,.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,23,23872,,,,Jérémy Hervelin,,erreur de calcul,-.5,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Hollande,Imports,Ouvrages ; de jonc ; de fer,,,4592,,9184,pièce,.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,23,23872,,,,Jérémy Hervelin,,erreur de calcul,-.5,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Blaye,dunkerque,Imports,Beurre,,,100,0,100,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,5,155,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Hollande,Imports,Futailles ; vides,,,5408,,1352,pièce,4,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,22,8784,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Hollande,Imports,Drogues ; pour la peinture et la teinture ; azur,,,3500,,3500,livre,1,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,21,9988,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,4 villes anséatiques,Imports,Drogues ; pour la peinture et la teinture ; azur,,,6488,,6488,livre,1,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,21,9988,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Angleterre,Imports,Thé,,,900,,150,livre,6,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,24,3444,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Amérique,Imports,Chairs ; choix ; de bœuf ; salée,,,59750,,215100,livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,20,612405,,,,Jérémy Hervelin,,pas de prix,612405,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Hollande,Imports,Thé,,,2544,,424,livre,6,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,24,3444,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Espagne,Imports,Futailles ; vides,,,192,,48,pièce,4,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,22,8784,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Russie,Imports,Ouvrages ; de jonc ; de fer,,,2175,,4350,pièce,.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,23,23872,,,,Jérémy Hervelin,,erreur de calcul,-.5,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Angleterre,Imports,Ouvrages ; de jonc ; de fer,,,257,,514,pièce,.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,23,23872,,,,Jérémy Hervelin,,erreur de calcul,-.5,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Amérique,Imports,Ouvrages ; de jonc ; de fer,,,6500,,13000,pièce,.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,23,23872,,,,Jérémy Hervelin,,erreur de calcul,-.5,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Amérique,Imports,Futailles ; vides,,,236,,59,pièce,4,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,22,8784,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Blaye,danemarketnorvge,Imports,Beurre,,,155,0,155,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,5,155,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,4 villes anséatiques,Imports,Ouvrages ; de jonc ; de fer,,,7531,,15062,pièce,.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,23,23872,,,,Jérémy Hervelin,,erreur de calcul,-.5,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,4 villes anséatiques,Imports,Futailles ; vides,,,2800,,700,pièce,4,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,22,8784,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Angleterre,Imports,Chairs ; choix ; de bœuf ; salée,,,552655,,1985590,livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,20,612405,,,,Jérémy Hervelin,,pas de prix,612405,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Prusse,Imports,Agrès ; de navire,,,550,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,19,730,,,,Jérémy Hervelin,,"pas de prix, ni de quantité",730,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Amérique,Imports,Agrès ; de navire,,,180,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,19,730,,,,Jérémy Hervelin,,"pas de prix, ni de quantité",730,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Angleterre,Imports,Acier,,,159,,4.54,quintal,35,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,19,75124,,,,Jérémy Hervelin,,erreur de calcul,-1.05,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,4 villes anséatiques,Imports,Drogues ; pour la peinture et la teinture ; alun ; de roche,,,1456,,32.35,quintal,45,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,21,37995,,,,Jérémy Hervelin,,erreur de calcul,-1.2,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,4 villes anséatiques,Imports,Acier,,,2554,,72.98,quintal,35,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,19,75124,,,,Jérémy Hervelin,,erreur de calcul,-1.05,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Russie,Imports,Drogues ; pour la peinture et la teinture ; alun ; de roche,,,8244,,183.22,quintal,45,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,21,37995,,,,Jérémy Hervelin,,erreur de calcul,-1.2,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Suède,Imports,Acier,,,7506,,214.47,quintal,35,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,19,75124,,,,Jérémy Hervelin,,erreur de calcul,-1.05,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Angleterre,Imports,Drogues ; pour la peinture et la teinture ; alun ; de roche,,,13117,,291.5,quintal,45,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,21,37995,,,,Jérémy Hervelin,,erreur de calcul,-1.2,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Prusse,Imports,Drogues ; pour la peinture et la teinture ; alun ; de roche,,,2263,,50.29,quintal,45,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,21,37995,,,,Jérémy Hervelin,,erreur de calcul,-1.2,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Hollande,Imports,Acier,,,64905,,1854.44,quintal,35,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,19,75124,,,,Jérémy Hervelin,,erreur de calcul,-1.05,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Angleterre,Imports,Chairs ; cou ; salé,,,309859,,774647,livre,.4,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,20,327747,,,,Jérémy Hervelin,,erreur de calcul,.2,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Suède,Imports,Drogues ; pour la peinture et la teinture ; alun ; de roche,,,12915,,287,quintal,45,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,21,37995,,,,Jérémy Hervelin,,erreur de calcul,-1.2,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Libourne (indépendant),hollande,Imports,Beurre,,,2552,0,2552,livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,14,2552,,,,Jérémy Hervelin,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Hollande,Imports,Toille ; de coton,,,1400,,700,aune,2,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,24,1400,,,,Jérémy Hervelin,,,0,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Bordeaux,Blaye,les4villesansatiques,Imports,Bierre,,,900,0,9,muids,,sources/National toutes directions partenaires manquants/AN_F12_1667_Bordeaux_Imports_1789.csv,AN F12 1667,5,900,,,,Jérémy Hervelin,,,,,,,,,,,,,
