line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Bordeaux,Blaye,etatsunisdamrique,Exports,Eau ; de vie,Guyanne,,3053,0,20.4,muids,,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,15,3053,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Blaye,lorientdunkerque,Exports,Eau ; de vie,Guyanne,,7009,0,12,muids,,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,15,3053,,,,Jérémy Hervelin,,,,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Espagne,Exports,Acier,Etranger,,870,,29,quintal,30,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,2,870,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Angleterre,Exports,Chocolat,Pays des Basques,,400,,200,livre,2,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Danemark et Norvège,Exports,Chocolat,Pays des Basques,,182,,91,livre,2,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Lorient,Exports,Chocolat,Pays des Basques,,200,,100,livre,2,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Angleterre,Exports,Epicerie ; diverse,Guyenne,,300,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,4,940,,,,Jérémy Hervelin,,"pas de prix, ni de quantité",940,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Espagne,Exports,Epicerie ; diverse,Guyenne,,640,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,4,940,,,,Jérémy Hervelin,,"pas de prix, ni de quantité",940,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Bayonne,Exports,Gaze ; de soye,Lyonnais,,6240,,78,livre,80,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,5,,,,,Jérémy Hervelin,,,0,,,,,,,,,,
1,National toutes directions partenaires manquants,1789,Bordeaux,Bordeaux,Espagne,Exports,Ouvrages ; en cuir,?,,3232,,808,paire,4,sources/National toutes directions partenaires manquants/AN_F12_1666_Bordeaux_Exports_1789.csv,AN F12 1666,6,3232,,,,Jérémy Hervelin,,,0,,,,,,,,,,
