line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
23,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Exports,Agremens de soye,,,7525,,150.5,Livres,50,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
24,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Exports,Ajustemens,,,450,,,,,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
25,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Exports,Amandes,,,1357,,1781,Livres,.8,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,erreur de calcul,-67.8,,,,,,,,,,
26,National toutes directions partenaires manquants,1777,Montpellier,,Angleterre,Exports,Amandes,,,23320,,116600,Livres,.2,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
27,National toutes directions partenaires manquants,1777,Rennes,,Angleterre,Exports,Amandes,,,2100,,42,minots,50,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
28,National toutes directions partenaires manquants,1777,Rennes,,Angleterre,Exports,Amidon,,,703,,2815,Livres,.25,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,-0.75,,,,,,,,,,
29,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Exports,Arbres a planter,,,230,,,,,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
30,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Exports,Argenterie,,,8949,,157,Marcs,57,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
31,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Exports,Argenterie,,,1650,,30,Marcs,55,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
32,National toutes directions partenaires manquants,1777,Caen,,Angleterre,Exports,Auges,,,110,,11,Nombre,10,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
33,National toutes directions partenaires manquants,1777,Bordeaux,,Angleterre,Exports,Bas de laine,,,24336,,676,Douzaines,36,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
34,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Exports,Bas de soye,,,4030,,100.75,Livres,40,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
35,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Exports,Bas de soye,,,2120,,212,Paires,10,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
36,National toutes directions partenaires manquants,1777,Bordeaux,,Angleterre,Exports,Bas de soye,,,44100,,441,Douzaines,100,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Exports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,,,
