line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; anes,,,180,,6,en nombre,30,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; chevaux,Comté de Foix,,3900,,26,en nombre,150,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; mules,Comté de Foix,,1050,,7,en nombre,150,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; mules,Languedoc,,48300,,322,en nombre,150,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; agneaux,Comté de Foix,,150,,50,en nombre,3,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; boucs,Comté de Foix,,380,,38,en nombre,10,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; brebis,Comté de Foix,,20605,,4121,en nombre,5,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; chevron,Comté de Foix,,744,,93,en nombre,8,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; moutons,Comté de Foix,,677520,,67752,en nombre,10,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; porcs,Languedoc,,110600,,2212,en nombre,50,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
11,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bestiaux et bêtes ; de somme ; vaches,Comté de Foix,,1950,,39,en nombre,50,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,,0,,,,,,,,,
12,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Beurre,Comté de Foix,,1332,,33.299999,quintal,40,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,unité d'origine : livre,0,,,,,,,,,
13,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bonnetterie ; de laine ; bas,Languedoc,,198,,11,douzaine,18,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,plus 70 livres,0,,,,,,,,,
14,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bonnetterie ; de laine ; bonets,Béarn,,2280,,152,douzaine,15,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,plus 577 livres,0,,,,,,,,,
15,National toutes directions partenaires manquants,1789,Auch,Tarascon,Espagne,Exports,Bonnetterie ; de soye ; bas,Languedoc,,2400,,48,livre,50,sources/National toutes directions partenaires manquants/AN_F12_1666_Auch_Exports_1789.csv,AN F12 1666,3,,,,,Jérémy Hervelin,,plus 18 douzaines,0,,,,,,,,,
