line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Bestiaux ; divers,Isles de France,,412,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Bestiaux ; vaches,Isles de France,,1476,0,21,en nombre,,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Huile ; d'olive,Isles de France,,145,0,146,livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Marchandises ; à la valeur,Isles de France,,279,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Merceries ; diverses,Isles de France,,625,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Toile ; de chanvre,Isles de France,,180,0,140,[vide],,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Toile ; de coton,Normandie,,745,0,72,[vide],,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Vin,Bourgogne,,975,0,3,muids,,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Vin,Champagne,,280,0,1,muids,,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Saint-Quentin,Vervins intérieur,Etats de l'Empereur,Exports,Vinaigre,Champagne,,100,0,1,muids,,sources/National toutes directions partenaires manquants/AN_F12_1666_Saint-Quentin_Exports_1789.csv,AN F12 1666,3,5217,,,,Jérémy Hervelin,,,,,,,,,,,,
