line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
105,National toutes directions partenaires manquants,1749,Amiens,,Suède,Imports,Graine ; de lin,,,3354,,279.5,Septiers,12,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,8,,,,,Laura Moutou,,,,,,,,,,,,
106,National toutes directions partenaires manquants,1749,Amiens,,Suède,Imports,Lin ; peigné,,,2150,,1720,Livres,1.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,9,,,,,Laura Moutou,,,,,,,,,,,,
424,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Acier,,,291,,970,Livres,.30000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,2,,,,,Laura Moutou,,,,,,,,,,,,
425,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Alun,,,5017.5,,33450,Livres,.15000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,2,,,,,Laura Moutou,,,,,,,,,,,,
426,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Cire ; jaune,,,1881.25,,1075,Livres,1.75,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
427,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Clous ; de fer,,,3873.5,,15494,Livres,.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
428,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Cuivre ; ouvré,,,430,,,,,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,5,,,,,Laura Moutou,,,,,,,,,,,,
429,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Doüelles ; à bariques,,,38640,,138,Milliers,280,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,5,,,,,Laura Moutou,,,,,,,,,,,,
430,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Fer ; en barres,,,35867,,275900,Livres,.13,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,7,,,,,Laura Moutou,,%,,,,,,,,,,
431,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Fer ; en léton,,,7392,,5280,Livres,1.4,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,7,,,,,Laura Moutou,,,,,,,,,,,,
432,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Fromage,,,193.5,,645,Livres,.30000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,7,,,,,Laura Moutou,,,,,,,,,,,,
433,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Gaudron,,,2250,,90,Barils,25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,8,,,,,Laura Moutou,,,,,,,,,,,,
434,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Planches ; de sapin,,,7450,,7450,Nombre,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,12,,,,,Laura Moutou,,,,,,,,,,,,
435,National toutes directions partenaires manquants,1749,Bordeaux,,Suède,Imports,Planches ; de sapin,,,12,,,,,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,12,,,,,Laura Moutou,,,,,,,,,,,,
704,National toutes directions partenaires manquants,1749,Caen,,Suède,Imports,Bray,,,3690,,123,Barils,30,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,3,,,,,Laura Moutou,,,,,,,,,,,,
705,National toutes directions partenaires manquants,1749,Caen,,Suède,Imports,Clous ; de fer,,,10400,,26000,Livres,.40000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
706,National toutes directions partenaires manquants,1749,Caen,,Suède,Imports,Fer ; en barres,,,16072.5,,107150,Livres,.15000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,7,,,,,Laura Moutou,,,,,,,,,,,,
707,National toutes directions partenaires manquants,1749,Caen,,Suède,Imports,Gaudron,,,4305,,123,Barils,35,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,8,,,,,Laura Moutou,,,,,,,,,,,,
708,National toutes directions partenaires manquants,1749,Caen,,Suède,Imports,Moureaux ; de bois,,,100,,,,,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,10,,,,,Laura Moutou,,,,,,,,,,,,
709,National toutes directions partenaires manquants,1749,Caen,,Suède,Imports,Planches ; de sapin,,,975,,780,Pièces,1.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,12,,,,,Laura Moutou,,,,,,,,,,,,
2272,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Anspects,,,67,,268,Pièces,.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,2,,,,,Laura Moutou,,,,,,,,,,,,
2273,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Bois ; de construction,,,1560,,104,Pièces,15,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,3,,,,,Laura Moutou,,,,,,,,,,,,
2274,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Bordages ; de chêne,,,300,,25,Pièces,12,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,3,,,,,Laura Moutou,,,,,,,,,,,,
2275,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Bray,,,462,,22,Barils,21,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,3,,,,,Laura Moutou,,,,,,,,,,,,
2276,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Cabrions,,,3560,,712,Pièces,5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,3,,,,,Laura Moutou,,,,,,,,,,,,
2277,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Chanvre ; cru,,,8100,,27000,Livres,.30000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
2278,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Doüelles ; à bariques,,,2468,,12340,Pièces,.2,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,5,,,,,Laura Moutou,,,,,,,,,,,,
2279,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Doüelles ; à pipes,,,14430,,36075,Livres,.40000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,5,,,,,Laura Moutou,,,,,,,,,,,,
2280,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Doüelles ; à quarts,,,234.35001,,3125,Livres,.075000003,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,5,,,,,Laura Moutou,,,,,,,,,,,,
2281,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Espars,,,400,,400,Pièces,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,6,,,,,Laura Moutou,,,,,,,,,,,,
2282,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Fer ; en barres,,,5006.25,,33375,Livres,.15000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,7,,,,,Laura Moutou,,,,,,,,,,,,
2283,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Gaudron,,,3150,,175,Barils,18,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,8,,,,,Laura Moutou,,,,,,,,,,,,
2284,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Manches ; de gaffe,,,50,,100,Pièces,.5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,9,,,,,Laura Moutou,,,,,,,,,,,,
2285,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Mats,,,13200,,66,Pièces,200,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,10,,,,,Laura Moutou,,,,,,,,,,,,
2286,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Matreaux,,,1425,,95,Pièces,15,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,10,,,,,Laura Moutou,,,,,,,,,,,,
2287,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Perches,,,50,,100,Pièces,.5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,11,,,,,Laura Moutou,,,,,,,,,,,,
2288,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Planches ; de Prusse,,,582,,388,Pièces,1.5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,11,,,,,Laura Moutou,,,,,,,,,,,,
2289,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Planches ; de Prusse,,,714,,714,Pièces,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,11,,,,,Laura Moutou,,,,,,,,,,,,
2290,National toutes directions partenaires manquants,1749,La Rochelle,,Suède,Imports,Planches ; de Prusse,,,1404,,1560,Pièces,.89999998,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suede_Imports_1749.csv,BNF N. Acq. 20541,11,,,,,Laura Moutou,,,,,,,,,,,,
