line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
51,National toutes directions partenaires manquants,1749,Amiens,,Portugal,Exports,Baracan,,,6375,,2125,Livres,3,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,2,,,,,Laura Moutou,,,,,,,,,,,,
52,National toutes directions partenaires manquants,1749,Amiens,,Portugal,Exports,Draperie ; petite,,,13590,,4530,Livres,3,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Laura Moutou,,,,,,,,,,,,
53,National toutes directions partenaires manquants,1749,Amiens,,Portugal,Exports,Etoffe ; façonnée,,,450,,90,Livres,5,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,8,,,,,Laura Moutou,,,,,,,,,,,,
54,National toutes directions partenaires manquants,1749,Amiens,,Portugal,Exports,Etoffe ; à peu de soye,,,110200,,11020,Livres,10,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,8,,,,,Laura Moutou,,,,,,,,,,,,
55,National toutes directions partenaires manquants,1749,Amiens,,Portugal,Exports,Moquette,,,880,,220,Livres,4,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,12,,,,,Laura Moutou,,,,,,,,,,,,
56,National toutes directions partenaires manquants,1749,Amiens,,Portugal,Exports,Peluche,,,26750,,5350,Livres,5,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,13,,,,,Laura Moutou,,,,,,,,,,,,
57,National toutes directions partenaires manquants,1749,Amiens,,Portugal,Exports,Vin ; de Bordeaux,,,912.59998,,13,Muids,70.199997,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,18,,,,,Laura Moutou,,,,,,,,,,,,
58,National toutes directions partenaires manquants,1749,Amiens,,Portugal,Exports,Vin ; de Bordeaux,,,3,,6,Pots,.5,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,18,,,,,Laura Moutou,,,,,,,,,,,,
230,National toutes directions partenaires manquants,1749,Bayonne,,Portugal,Exports,Bray,,,5670,,162000,Livres,.34999999,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,4,,,,,Laura Moutou,,Erreur d'un 0.,,,,,,,,,,
231,National toutes directions partenaires manquants,1749,Bayonne,,Portugal,Exports,Gaudron,,,1560,,130,Barils,12,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,10,,,,,Laura Moutou,,,,,,,,,,,,
1290,National toutes directions partenaires manquants,1749,Châlons,,Portugal,Exports,Etamine ; de Reims,,,23016,,2877,Livres,8,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,8,,,,,Laura Moutou,,,,,,,,,,,,
1291,National toutes directions partenaires manquants,1749,Châlons,,Portugal,Exports,Etoffe ; à peu de soye,,,15090,,1509,Livres,10,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,8,,,,,Laura Moutou,,,,,,,,,,,,
1292,National toutes directions partenaires manquants,1749,Châlons,,Portugal,Exports,Raz ; de Maroc,,,420510,,42051,Livres,10,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,14,,,,,Laura Moutou,,,,,,,,,,,,
1293,National toutes directions partenaires manquants,1749,Châlons,,Portugal,Exports,Vin ; de champagne,,,2154,,1077,Bouteilles,2,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,18,,,,,Laura Moutou,,,,,,,,,,,,
1294,National toutes directions partenaires manquants,1749,Châlons,,Portugal,Exports,Vin ; de champagne,,,210,,120,Bouteilles,1.75,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,18,,,,,Laura Moutou,,,,,,,,,,,,
1886,National toutes directions partenaires manquants,1749,Flandre,,Portugal,Exports,Baracan,,,120,,4,Pièces,30,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,2,,,,,Laura Moutou,,,,,,,,,,,,
1887,National toutes directions partenaires manquants,1749,Flandre,,Portugal,Exports,Callemande,,,15550,,155.5,Pièces,100,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,4,,,,,Laura Moutou,,,,,,,,,,,,
1888,National toutes directions partenaires manquants,1749,Flandre,,Portugal,Exports,Camelot ; de laine,,,11440,,286,Pièces,40,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,4,,,,,Laura Moutou,,,,,,,,,,,,
1889,National toutes directions partenaires manquants,1749,Flandre,,Portugal,Exports,Camelot ; meslé ; de soye,,,1540,,14,Pièces,110,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,4,,,,,Laura Moutou,,,,,,,,,,,,
1890,National toutes directions partenaires manquants,1749,Flandre,,Portugal,Exports,Grisette,,,240,,6,Pièces,40,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,10,,,,,Laura Moutou,,,,,,,,,,,,
1891,National toutes directions partenaires manquants,1749,Flandre,,Portugal,Exports,Lampareille,,,2240,,56,Pièces,40,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,11,,,,,Laura Moutou,,,,,,,,,,,,
1892,National toutes directions partenaires manquants,1749,Flandre,,Portugal,Exports,Lillas,,,1656,,36,Pièces,46,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,11,,,,,Laura Moutou,,,,,,,,,,,,
1893,National toutes directions partenaires manquants,1749,Flandre,,Portugal,Exports,Souliers,,,7,,2,Paires,3.5,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,15,,,,,Laura Moutou,,,,,,,,,,,,
1894,National toutes directions partenaires manquants,1749,Flandre,,Portugal,Exports,Trippe ; de velour,,,11648,,104,Pièces,112,sources/National toutes directions partenaires manquants/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1749.csv,BM Saint-Brieuc Fonds Gournay - M85,17,,,,,Laura Moutou,,,,,,,,,,,,
