line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Amidon,Marseille,,287,,957,Livres,.30000001,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,-.1,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Beurre,Languedoc,,1419,,1892,Livres,.75,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Beurre,Bourgogne,,2083,,2777,Livres,.75,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,.25,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bestiaux agneaux,Languedoc,,3660,,1220,Nombre,3,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bestiaux bœufs,Auvergne,,769780,,3499,Nombre,220,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bestiaux boucs,Languedoc,,1005,,67,Nombre,15,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bestiaux chevres,Auvergne,,375,,25,Nombre,15,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bestiaux chevres,Languedoc,,4878,,325,Nombre,15,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,arrondi,3,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bestiaux cochons,Languedoc,,2700,,27,Nombre,100,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bestiaux moutons,Auvergne,,823608,,68634,Nombre,12,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
11,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bestiaux vaches,Auvergne,,59100,,394,Nombre,150,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
12,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bois d'ozier,Languedoc,,164,,3650,Livres,.045000002,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,-.25,,,,,,,,,
13,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bonnetterie de soye,Languedoc,,375,,7.5,Livres,50,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
14,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Bourre,Languedoc,,126,,1685,Livres,.075000003,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,-.38,,,,,,,,,
15,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Cendres gravelées,Languedoc,,255,,850,Livres,.30000001,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
16,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Cire jaune,Languedoc,,262,,175,Livres,1.5,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,-.5,,,,,,,,,
17,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Chairs diverses,,,282,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
18,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Chairs saucissons,Languedoc,,6840,,4560,Livres,1.5,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
19,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Coton,Languedoc,,1846,,923,Livres,2,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
20,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Couvertures de coton,Languedoc,320,1082,,72,Nombre,15,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,2,,,,,,,,,
21,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Etats du roi de la Sardaigne,Exports,Couvertures de coton,Languedoc,95,375,,25,Nombre,15,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
22,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Cuirs de vaches tannés,Provence,,270,,4.5,Douzaines,60,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
23,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Dentelle de fil,Languedoc,,36756,,183.78,Livres,200,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,183£ et 13 onces à 200£ la livre,0,,,,,,,,,
24,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Dentelle de fil,Flandre,,10000,,10,Livres,1000,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,,0,,,,,,,,,
25,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Dentelle de fil,Normandie,,28000,,35.119999,Livres,800,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,35£ et 2 onces à 800£ la livre; erreur de calcul,-96,,,,,,,,,
26,National toutes directions partenaires manquants,1789,Montpellier,Beaucaire,Marseille,Exports,Dentelle de soye,Languedoc,,17112,,85.540001,Livres,200,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,2,,,,,Laura,,85£ et 9 onces à 200£ la livre,4,,,,,,,,,
