line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Suede,Imports,Acier,,,21746,,72487,Livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Russie,Imports,Agrès de navire,,,102800,,282000,Livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats Unis,Imports,Baleine en fanon,,,90350,,39650,Livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Angleterre,Imports,Beige,,,800,,150,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Angleterre,Imports,Beurre,,,5600,2,50,quintaux,25,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Plus 50 Quinteaux à 25 Lt Le Quintal,0,,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Angleterre,Imports,Beurre,,,,1,8700,Livre,.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Plus 50 Quinteaux à 25 Lt Le Quintal,0,,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats Unis,Imports,Beurre,,,875,,1750,Livre,.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Hollande,Imports,Bierre,,,23224,,,?,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Angleterre,Imports,Bonnetterie; diverse,,,2400,,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Angleterre,Imports,Bonnetterie; en tricot de laine,,,3000,,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
11,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats du roi de Prusse,Imports,Bois de construction; En mats et esparts,,,6432,,268,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
12,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Russie,Imports,Bois de construction; En mats et esparts,,,2880,,48,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
13,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Allemagne,Imports,Bois de construction; Bordage de sapin,,,11865,,675,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
14,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Russie,Imports,Bois de construction; Bordage de sapin,,,29464,,9340,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
15,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Allemagne,Imports,Bois de construction; Bordage de chêne,,,23700,,914,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
16,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats Unis,Imports,Bois de construction; Bordage de chêne,,,7440,,248,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
17,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats du roi de Prusse,Imports,Bois de construction; Mats et matériaux,,,5040,,42,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
18,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Russie,Imports,Bois de construction; Mats et matériaux,,,26462,,377,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
19,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Danemark,Imports,Bois de construction; Espars,,,720,,72,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
20,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Russie,Imports,Bois de construction; Espars,,,8004,,427,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
21,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats Unis,Imports,Bois de construction; Courbes de chêne,,,1020,,51,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
22,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats Unis,Imports,Bois de construction; plançons de chêne,,,10290,,147,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
23,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Allemagne,Imports,Bois de construction; Planches sapin,,,1200,,800,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
24,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Danemark,Imports,Bois de construction; Planches sapin,,,25840,,29560,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
25,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Suede,Imports,Bois de construction; Planches sapin,,,4786,,4505,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
26,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Russie,Imports,Bois de construction; Planches sapin,,,7520,,7850,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
27,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats Unis,Imports,Bois de construction; Planches sapin,,,1588,,800,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Conversion 800 nombre 7651,,,,,,,,,,,
28,National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Les 4 villes anséatiques,Imports,Bois de construction; Bois de marine,,,243251,,81117,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,,
