line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
59,National toutes directions partenaires manquants,1749,Amiens,,Suisse,Exports,Baracan,,,7470,,2490,Livres,3,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,3,,,,,Laura Moutou,,,,,,,,,,,,
60,National toutes directions partenaires manquants,1749,Amiens,,Suisse,Exports,Drap ; d'Abbeville,,,3525,,235,Livres,15,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,11,,,,,Laura Moutou,,,,,,,,,,,,
61,National toutes directions partenaires manquants,1749,Amiens,,Suisse,Exports,Draperie ; petite,,,10992,,3664,Livres,3,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,11,,,,,Laura Moutou,,,,,,,,,,,,
62,National toutes directions partenaires manquants,1749,Amiens,,Suisse,Exports,Etoffe ; façonnée,,,390,,65,Livres,6,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,13,,,,,Laura Moutou,,,,,,,,,,,,
63,National toutes directions partenaires manquants,1749,Amiens,,Suisse,Exports,Etoffe ; à peu de soye,,,153600,,15360,Livres,10,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,13,,,,,Laura Moutou,,,,,,,,,,,,
64,National toutes directions partenaires manquants,1749,Amiens,,Suisse,Exports,Peluche,,,15850,,3170,Livres,5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,25,,,,,Laura Moutou,,,,,,,,,,,,
393,National toutes directions partenaires manquants,1749,Bordeaux,,Suisse,Exports,Caffé ; des isles,,,13246.2,,14718,Livres,.89999998,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,6,,,,,Laura Moutou,,,,,,,,,,,,
394,National toutes directions partenaires manquants,1749,Bordeaux,,Suisse,Exports,Indigo,,,34360,,8590,Livres,4,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,17,,,,,Laura Moutou,,,,,,,,,,,,
395,National toutes directions partenaires manquants,1749,Bordeaux,,Suisse,Exports,Sucre ; blanc,,,8400,,24000,Livres,.34999999,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,28,,,,,Laura Moutou,,,,,,,,,,,,
396,National toutes directions partenaires manquants,1749,Bordeaux,,Suisse,Exports,Sucre ; rafiné,,,199698.41,,249623,Livres,.80000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,28,,,,,Laura Moutou,,,,,,,,,,,,
493,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Exports,Alun,,,2923,,14615,Livres,.2,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,2,,,,,Laura Moutou,,,,,,,,,,,,
494,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Exports,Amidon,,,1554,,7770,Livres,.2,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,2,,,,,Laura Moutou,,,,,,,,,,,,
495,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Exports,Baracan,,,2500,,625,Livres,4,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,3,,,,,Laura Moutou,,,,,,,,,,,,
496,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Exports,Bas ; de soye,,,9290,,232.25,Livres,40,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,3,,,,,Laura Moutou,,,,,,,,,,,,
497,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Exports,Beure,,,1251.6,,3129,Livres,.40000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
498,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Exports,Blanc ; de troyes,,,413,,,,,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
499,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Exports,Bois ; à teindre,,,3037,,15185,Livres,.2,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
500,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Exports,Bougie,,,5585,,2234,Livres,2.5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,5,,,,,Laura Moutou,,,,,,,,,,,,
501,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Exports,Bouteilles ; de verre,,,2685,,13425,Livres,.2,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Exports_1749.csv,BNF N. Acq. 20541,5,,,,,Laura Moutou,,,,,,,,,,,,
